Initial signature: 255	255
255	255	
2	57	1590528304264919	1590528304265922
4	58	1590528305609944	1590528305610613
8	59	1590528306954616	1590528306955657
16	60	1590528308299384	1590528308300605
32	61	1590528309644370	1590528309645335
64	62	1590528310989149	1590528310990272
128	63	1590528312334215	1590528312334922
1	64	1590528313679064	1590528313679790
2	65	1590528315023720	1590528315024849
4	66	1590528316368763	1590528316369522
8	67	1590528317713404	1590528317714598
16	68	1590528319058399	1590528319059318
32	69	1590528320403198	1590528320404235
64	70	1590528321748181	1590528321748968
128	71	1590528323092880	1590528323093985
1	72	1590528324437613	1590528324438968
2	73	1590528325782674	1590528325783623
4	74	1590528327127234	1590528327128779
8	75	1590528328472422	1590528328473307
16	76	1590528329817215	1590528329818230
32	77	1590528331162109	1590528331163052
64	78	1590528332506943	1590528332507934
128	79	1590528333851818	1590528333852775
1	80	1590528335196537	1590528335197772
2	81	1590528336541500	1590528336542525
4	82	1590528337886401	1590528337887340
8	83	1590528339231445	1590528339232012
16	84	1590528340576021	1590528340577152
32	85	1590528341921058	1590528341921831
64	86	1590528343266058	1590528343266547
128	87	1590528344610510	1590528344611811
1	88	1590528345955311	1590528345956726
2	89	1590528347300551	1590528347301203
4	90	1590528348645187	1590528348646282
8	91	1590528349990224	1590528349990961
16	92	1590528351334987	1590528351335914
32	93	1590528352679737	1590528352680881
64	94	1590528354024701	1590528354025633
128	95	1590528355369376	1590528355370674
1	96	1590528356714385	1590528356715380
2	97	1590528358059196	1590528358060285
4	98	1590528359404068	1590528359405130
8	99	1590528360748951	1590528360749962
16	100	1590528362093730	1590528362094899
32	101	1590528363438716	1590528363439629
64	102	1590528364783425	1590528364784637
128	103	1590528366128531	1590528366129246
1	104	1590528367473254	1590528367474239
2	105	1590528368818027	1590528368819182
4	106	1590528370163004	1590528370163921
8	107	1590528371507818	1590528371508823
16	108	1590528372852806	1590528372853551
32	109	1590528374197605	1590528374198468
64	110	1590528375542245	1590528375543544
128	111	1590528376887242	1590528376888263
1	112	1590528378232219	1590528378233002
2	113	1590528379576987	1590528379577950
4	114	1590528380921960	1590528380922694
8	115	1590528382266788	1590528382267581
16	116	1590528383611734	1590528383612352
32	117	1590528384956334	1590528384957467
64	118	1590528386301232	1590528386302286
128	119	1590528387646049	1590528387647184
1	120	1590528388991005	1590528388991944
2	121	1590528390335853	1590528390336813
4	122	1590528391680718	1590528391681663
8	123	1590528393025521	1590528393026576
16	124	1590528394370433	1590528394371381
32	125	1590528395715307	1590528395716223
64	126	1590528397060221	1590528397061025
128	127	1590528398404893	1590528398406068
1	128	1590528399749834	1590528399750843
2	129	1590528401094701	1590528401095692
4	130	1590528402439668	1590528402440441
8	131	1590528403784496	1590528403785330
16	132	1590528405129446	1590528405130096
32	133	1590528406474139	1590528406475118
64	134	1590528407818844	1590528407820129
128	135	1590528409163808	1590528409164881
1	136	1590528410508586	1590528410509819
2	137	1590528411853579	1590528411854543
4	138	1590528413198559	1590528413199279
8	139	1590528414543234	1590528414544319
16	140	1590528415888105	1590528415889164
32	141	1590528417233014	1590528417233971
64	142	1590528418577934	1590528418578767
128	143	1590528419922907	1590528419923510
1	144	1590528421267619	1590528421268514
2	145	1590528422612374	1590528422613475
4	146	1590528423957297	1590528423958269
8	147	1590528425302257	1590528425303024
16	148	1590528426647083	1590528426647914
32	149	1590528427991793	1590528427992920
64	150	1590528429336713	1590528429337716
128	151	1590528430681741	1590528430682404
1	152	1590528432026489	1590528432027372
2	153	1590528433371266	1590528433372311
4	154	1590528434716294	1590528434716999
8	155	1590528436060859	1590528436062151
16	156	1590528437405812	1590528437406913
32	157	1590528438750678	1590528438751763
64	158	1590528440095605	1590528440096552
128	159	1590528441440436	1590528441441437
1	160	1590528442785135	1590528442786454
2	161	1590528444130180	1590528444131126
4	162	1590528445475099	1590528445475922
8	163	1590528446819764	1590528446820973
16	164	1590528448164758	1590528448165695
32	165	1590528449509678	1590528449510491
64	166	1590528450854410	1590528450855475
128	167	1590528452199491	1590528452200111
1	168	1590528453544178	1590528453545140
2	169	1590528454889185	1590528454889848
4	170	1590528456233771	1590528456234978
8	171	1590528457578705	1590528457579760
16	172	1590528458923702	1590528458924479
32	173	1590528460268275	1590528460269622
64	174	1590528461613429	1590528461614184
128	175	1590528462958088	1590528462959241
1	176	1590528464302921	1590528464304124
2	177	1590528465647872	1590528465648890
4	178	1590528466992693	1590528466993784
8	179	1590528468337619	1590528468338574
16	180	1590528469682331	1590528469683578
32	181	1590528471027319	1590528471028307
64	182	1590528472372243	1590528472373098
128	183	1590528473717200	1590528473717857
1	184	1590528475061936	1590528475062837
2	185	1590528476406743	1590528476407747
4	186	1590528477751438	1590528477752767
8	187	1590528479096392	1590528479097529
16	188	1590528480441293	1590528480442344
32	189	1590528481786216	1590528481787137
64	190	1590528483131190	1590528483131879
128	191	1590528484475932	1590528484476853
1	192	1590528485820817	1590528485821684
2	193	1590528487165660	1590528487166557
4	194	1590528488510479	1590528488511455
8	195	1590528489855332	1590528489856317
16	196	1590528491200003	1590528491201363
32	197	1590528492545083	1590528492545999
64	198	1590528493889949	1590528493890849
128	199	1590528495234777	1590528495235736
1	200	1590528496579785	1590528496580445
2	201	1590528497924577	1590528497925368
4	202	1590528499269344	1590528499270317
8	203	1590528500614060	1590528500615317
16	204	1590528501958897	1590528501960197
32	205	1590528503303925	1590528503304884
64	206	1590528504648613	1590528504649913
128	207	1590528505993678	1590528505994563
1	208	1590528507338602	1590528507339355
2	209	1590528508683302	1590528508684371
4	210	1590528510028141	1590528510029248
8	211	1590528511372870	1590528511374235
16	212	1590528512717783	1590528512719038
32	213	1590528514062842	1590528514063695
64	214	1590528515407743	1590528515408510
128	215	1590528516752465	1590528516753504
1	216	1590528518097389	1590528518098296
2	217	1590528519442104	1590528519443297
4	218	1590528520787227	1590528520787890
8	219	1590528522132016	1590528522132817
16	220	1590528523476731	1590528523477818
32	221	1590528524821598	1590528524822668
64	222	1590528526166445	1590528526167536
128	223	1590528527511474	1590528527512223
1	224	1590528528856257	1590528528857156
2	225	1590528530200936	1590528530202193
4	226	1590528531545900	1590528531546946
8	227	1590528532890789	1590528532891772
16	228	1590528534235586	1590528534236691
32	229	1590528535580529	1590528535581464
64	230	1590528536925375	1590528536926334
128	231	1590528538270250	1590528538271175
1	232	1590528539615011	1590528539616130
2	233	1590528540959978	1590528540960879
4	234	1590528542304695	1590528542305878
8	235	1590528543649704	1590528543650586
16	236	1590528544994500	1590528544995505
32	237	1590528546339361	1590528546340361
64	238	1590528547684195	1590528547685242
128	239	1590528549029118	1590528549030035
1	240	1590528550373952	1590528550374917
2	241	1590528551718819	1590528551719766
4	242	1590528553063565	1590528553064736
8	243	1590528554408449	1590528554409568
16	244	1590528555753387	1590528555754347
32	245	1590528557098330	1590528557099119
64	246	1590528558443091	1590528558444075
128	247	1590528559787892	1590528559788990
1	248	1590528561132840	1590528561133757
2	249	1590528562477614	1590528562478699
4	250	1590528563822481	1590528563823549
8	251	1590528565167338	1590528565168407
16	252	1590528566512273	1590528566513188
32	253	1590528567857076	1590528567858101
64	254	1590528569201975	1590528569202919
128	255	1590528570546901	1590528570547708
1	256	1590528571891683	1590528571892642
2	257	1590528573236572	1590528573237469
4	258	1590528574581224	1590528574582534
8	259	1590528575926193	1590528575927280
16	260	1590528577271032	1590528577272158
32	261	1590528578615999	1590528578616907
64	262	1590528579961001	1590528579961620
128	263	1590528581305685	1590528581306652
1	264	1590528582650511	1590528582651542
2	265	1590528583995293	1590528583996477
4	266	1590528585340164	1590528585341321
8	267	1590528586685043	1590528586686158
16	268	1590528588029763	1590528588031154
32	269	1590528589374749	1590528589375884
64	270	1590528590719767	1590528590720582
128	271	1590528592064568	1590528592065497
1	272	1590528593409648	1590528593410133
2	273	1590528594754206	1590528594755291
4	274	1590528596099088	1590528596100125
8	275	1590528597444043	1590528597444886
16	276	1590528598788912	1590528598789733
32	277	1590528600133626	1590528600134735
64	278	1590528601478490	1590528601479587
128	279	1590528602823383	1590528602824411
1	280	1590528604168254	1590528604169256
2	281	1590528605513092	1590528605514133
4	282	1590528606858054	1590528606858887
8	283	1590528608202705	1590528608203952
16	284	1590528609547718	1590528609548655
32	285	1590528610892676	1590528610893414
64	286	1590528612237309	1590528612238496
128	287	1590528613582178	1590528613583343
1	288	1590528614927031	1590528614928206
2	289	1590528616271891	1590528616273063
4	290	1590528617616748	1590528617617921
8	291	1590528618961676	1590528618962709
16	292	1590528620306547	1590528620307554
32	293	1590528621651392	1590528621652425
64	294	1590528622996344	1590528622997189
128	295	1590528624340998	1590528624342251
1	296	1590528625686012	1590528625686953
2	297	1590528627030708	1590528627031973
4	298	1590528628375851	1590528628376546
8	299	1590528629720631	1590528629721482
16	300	1590528631065457	1590528631066372
32	301	1590528632410262	1590528632411284
64	302	1590528633755075	1590528633756186
128	303	1590528635100086	1590528635100891
1	304	1590528636444893	1590528636445800
2	305	1590528637789673	1590528637790736
4	306	1590528639134742	1590528639135384
8	307	1590528640479299	1590528640480542
16	308	1590528641824286	1590528641825271
32	309	1590528643169147	1590528643170126
64	310	1590528644513864	1590528644515126
128	311	1590528645858757	1590528645859948
1	312	1590528647203830	1590528647204591
2	313	1590528648548632	1590528648549505
4	314	1590528649893687	1590528649894166
8	315	1590528651238233	1590528651239336
16	316	1590528652583131	1590528652584154
32	317	1590528653928135	1590528653928866
64	318	1590528655272835	1590528655273883
128	319	1590528656617603	1590528656618831
1	320	1590528657962705	1590528657963445
2	321	1590528659307504	1590528659308361
4	322	1590528660652355	1590528660653227
8	323	1590528661997057	1590528661998240
16	324	1590528663342149	1590528663342865
32	325	1590528664686884	1590528664687846
64	326	1590528666031679	1590528666032766
128	327	1590528667376664	1590528667377497
1	328	1590528668721532	1590528668722346
2	329	1590528670066377	1590528670067216
4	330	1590528671411310	1590528671412000
8	331	1590528672755975	1590528672757050
16	332	1590528674100987	1590528674101754
32	333	1590528675445834	1590528675446623
64	334	1590528676790572	1590528676791602
128	335	1590528678135635	1590528678136254
1	336	1590528679480390	1590528679481216
2	337	1590528680825142	1590528680826179
4	338	1590528682170175	1590528682170862
8	339	1590528683514808	1590528683515945
16	340	1590528684860048	1590528684860422
32	341	1590528686204810	1590528686205376
64	342	1590528687549523	1590528687550378
128	343	1590528688894336	1590528688895282
1	344	1590528690239131	1590528690240202
2	345	1590528691584175	1590528691584875
4	346	1590528692928924	1590528692929842
8	347	1590528694273842	1590528694274639
16	348	1590528695618620	1590528695619577
32	349	1590528696963517	1590528696964397
64	350	1590528698308382	1590528698309247
128	351	1590528699653288	1590528699654057
1	352	1590528700997955	1590528700999106
2	353	1590528702342860	1590528702343917
4	354	1590528703687759	1590528703688734
8	355	1590528705032698	1590528705033511
16	356	1590528706377508	1590528706378417
32	357	1590528707722267	1590528707723375
64	358	1590528709067274	1590528709068083
128	359	1590528710412084	1590528710412989
1	360	1590528711756792	1590528711757997
2	361	1590528713101850	1590528713102656
4	362	1590528714446572	1590528714447649
8	363	1590528715791404	1590528715792533
16	364	1590528717136258	1590528717137395
32	365	1590528718481105	1590528718482264
64	366	1590528719826016	1590528719827070
128	367	1590528721170775	1590528721172026
1	368	1590528722515695	1590528722516822
2	369	1590528723860709	1590528723861524
4	370	1590528725205493	1590528725206457
8	371	1590528726550314	1590528726551351
16	372	1590528727895105	1590528727896277
32	373	1590528729239990	1590528729241107
64	374	1590528730584918	1590528730585895
128	375	1590528731929773	1590528731930756
1	376	1590528733274709	1590528733275536
2	377	1590528734619481	1590528734620480
4	378	1590528735964565	1590528735965112
8	379	1590528737309214	1590528737310179
16	380	1590528738653945	1590528738655164
32	381	1590528739998831	1590528739999995
64	382	1590528741343768	1590528741344773
128	383	1590528742688750	1590528742689507
1	384	1590528744033566	1590528744034408
2	385	1590528745378367	1590528745379322
4	386	1590528746723255	1590528746724151
8	387	1590528748068073	1590528748069048
16	388	1590528749412956	1590528749413881
32	389	1590528750757790	1590528750758763
64	390	1590528752102726	1590528752103543
128	391	1590528753447441	1590528753448544
1	392	1590528754792436	1590528754793265
2	393	1590528756137277	1590528756138140
4	394	1590528757482167	1590528757482966
8	395	1590528758826915	1590528758827934
16	396	1590528760171784	1590528760172782
32	397	1590528761516729	1590528761517552
64	398	1590528762861735	1590528762862262
128	399	1590528764206345	1590528764207369
1	400	1590528765551148	1590528765552281
2	401	1590528766896060	1590528766897085
4	402	1590528768241068	1590528768241794
8	403	1590528769585692	1590528769586885
16	404	1590528770930731	1590528770931563
32	405	1590528772275429	1590528772276580
64	406	1590528773620300	1590528773621425
128	407	1590528774965103	1590528774966338
1	408	1590528776310208	1590528776310949
2	409	1590528777655016	1590528777655857
4	410	1590528778999799	1590528779000790
8	411	1590528780344703	1590528780345602
16	412	1590528781689429	1590528781690592
32	413	1590528783034236	1590528783035501
64	414	1590528784379409	1590528784380044
128	415	1590528785724105	1590528785725064
1	416	1590528787069056	1590528787069830
2	417	1590528788413685	1590528788414916
4	418	1590528789758641	1590528789759676
8	419	1590528791103514	1590528791104520
16	420	1590528792448330	1590528792449420
32	421	1590528793793207	1590528793794258
64	422	1590528795138294	1590528795138888
128	423	1590528796482796	1590528796484101
1	424	1590528797827753	1590528797828860
2	425	1590528799172523	1590528799173807
4	426	1590528800517653	1590528800518392
8	427	1590528801862290	1590528801863471
16	428	1590528803207173	1590528803208305
32	429	1590528804552080	1590528804553114
64	430	1590528805896929	1590528805897980
128	431	1590528807241729	1590528807242896
1	432	1590528808586818	1590528808587523
2	433	1590528809931514	1590528809932543
4	434	1590528811276365	1590528811277409
8	435	1590528812621179	1590528812622311
16	436	1590528813966132	1590528813967073
32	437	1590528815310864	1590528815312057
64	438	1590528816655710	1590528816656928
128	439	1590528818000809	1590528818001544
1	440	1590528819345625	1590528819346444
2	441	1590528820690505	1590528820691281
4	442	1590528822035218	1590528822036283
8	443	1590528823380164	1590528823381054
16	444	1590528824725011	1590528824725922
32	445	1590528826069901	1590528826070748
64	446	1590528827414574	1590528827415791
128	447	1590528828759454	1590528828760627
1	448	1590528830104441	1590528830105357
2	449	1590528831449294	1590528831450219
4	450	1590528832794060	1590528832795169
8	451	1590528834139013	1590528834139932
16	452	1590528835483830	1590528835484831
32	453	1590528836828763	1590528836829614
64	454	1590528838173513	1590528838174580
128	455	1590528839518446	1590528839519363
1	456	1590528840863247	1590528840864278
2	457	1590528842208079	1590528842209162
4	458	1590528843553095	1590528843553862
8	459	1590528844897795	1590528844898878
16	460	1590528846242759	1590528846243630
32	461	1590528847587609	1590528847588496
64	462	1590528848932536	1590528848933286
128	463	1590528850277195	1590528850278342
1	464	1590528851621933	1590528851623320
2	465	1590528852967164	1590528852967805
4	466	1590528854311703	1590528854312982
8	467	1590528855656614	1590528855657788
16	468	1590528857001620	1590528857002497
32	469	1590528858346418	1590528858347415
64	470	1590528859691396	1590528859692154
128	471	1590528861036066	1590528861037199
1	472	1590528862381068	1590528862381913
2	473	1590528863725809	1590528863726888
4	474	1590528865070683	1590528865071730
8	475	1590528866415454	1590528866416675
16	476	1590528867760215	1590528867761630
32	477	1590528869105462	1590528869106099
64	478	1590528870450001	1590528870451276
128	479	1590528871795164	1590528871795829
1	480	1590528873139918	1590528873140791
2	481	1590528874484682	1590528874485743
4	482	1590528875829380	1590528875830761
8	483	1590528877174394	1590528877175464
16	484	1590528878519189	1590528878520385
32	485	1590528879864241	1590528879865048
64	486	1590528881209118	1590528881209888
128	487	1590528882554019	1590528882554702
1	488	1590528883898794	1590528883899643
2	489	1590528885243578	1590528885244575
4	490	1590528886588534	1590528886589335
8	491	1590528887933216	1590528887934370
16	492	1590528889278111	1590528889279190
32	493	1590528890623044	1590528890623973
64	494	1590528891967851	1590528891968882
128	495	1590528893312667	1590528893313783
1	496	1590528894657610	1590528894658555
2	497	1590528896002472	1590528896003409
4	498	1590528897347316	1590528897348281
8	499	1590528898692098	1590528898693216
16	500	1590528900036888	1590528900038142
32	501	1590528901382059	1590528901382686
64	502	1590528902726721	1590528902727740
128	503	1590528904071568	1590528904072610
1	504	1590528905416462	1590528905417431
2	505	1590528906761480	1590528906762129
4	506	1590528908106143	1590528908107182
8	507	1590528909451053	1590528909451989
16	508	1590528910796061	1590528910796696
32	509	1590528912140711	1590528912141762
64	510	1590528913485726	1590528913486464
128	511	1590528914830167	1590528914831738
1	512	1590528916175196	1590528916176426
2	513	1590528917520081	1590528917521256
4	514	1590528918865119	1590528918865934
8	515	1590528920209929	1590528920210841
16	516	1590528921554816	1590528921555669
32	517	1590528922899537	1590528922900664
64	518	1590528924244334	1590528924245584
128	519	1590528925589330	1590528925590303
1	520	1590528926934394	1590528926934955
2	521	1590528928279018	1590528928280048
4	522	1590528929623884	1590528929624898
8	523	1590528930968736	1590528930969762
16	524	1590528932313791	1590528932314422
32	525	1590528933658602	1590528933659328
64	526	1590528935003441	1590528935004204
128	527	1590528936348407	1590528936348954
1	528	1590528937692938	1590528937694139
2	529	1590528939037731	1590528939039062
4	530	1590528940382836	1590528940383673
8	531	1590528941727591	1590528941728634
16	532	1590528943072453	1590528943073489
32	533	1590528944417433	1590528944418224
64	534	1590528945762119	1590528945763255
128	535	1590528947107275	1590528947107814
1	536	1590528948451755	1590528948453050
2	537	1590528949796756	1590528949797765
4	538	1590528951141191	1590528951143046
8	539	1590528952486403	1590528952487550
16	540	1590528953831344	1590528953832325
32	541	1590528955176154	1590528955177231
64	542	1590528956521264	1590528956521837
128	543	1590528957865945	1590528957866872
1	544	1590528959210795	1590528959211738
2	545	1590528960555656	1590528960556594
4	546	1590528961900461	1590528961901504
8	547	1590528963245408	1590528963246273
16	548	1590528964590059	1590528964591338
32	549	1590528965935016	1590528965936098
64	550	1590528967279889	1590528967280940
128	551	1590528968624856	1590528968625689
1	552	1590528969969558	1590528969970703
2	553	1590528971314418	1590528971315559
4	554	1590528972659445	1590528972660249
8	555	1590528974004205	1590528974005204
16	556	1590528975349203	1590528975349923
32	557	1590528976693996	1590528976694846
64	558	1590528978038650	1590528978039907
128	559	1590528979383669	1590528979384604
1	560	1590528980728467	1590528980729522
2	561	1590528982073265	1590528982074440
4	562	1590528983418057	1590528983419365
8	563	1590528984763110	1590528984764028
16	564	1590528986108027	1590528986108826
32	565	1590528987452651	1590528987453918
64	566	1590528988797895	1590528988798390
128	567	1590528990142367	1590528990143634
1	568	1590528991487404	1590528991488313
2	569	1590528992832269	1590528992833165
4	570	1590528994177050	1590528994178099
8	571	1590528995522013	1590528995522852
16	572	1590528996866714	1590528996867867
32	573	1590528998211745	1590528998212552
64	574	1590528999556326	1590528999557687
128	575	1590529000901265	1590529000902464
1	576	1590529002246304	1590529002247141
2	577	1590529003591127	1590529003592034
4	578	1590529004935917	1590529004936961
8	579	1590529006280703	1590529006281890
16	580	1590529007625724	1590529007626586
32	581	1590529008970664	1590529008971361
64	582	1590529010315430	1590529010316311
128	583	1590529011660178	1590529011661279
1	584	1590529013005139	1590529013006034
2	585	1590529014349804	1590529014351085
4	586	1590529015694721	1590529015695885
8	587	1590529017039763	1590529017040558
16	588	1590529018384420	1590529018385618
32	589	1590529019729338	1590529019730416
64	590	1590529021074330	1590529021075139
128	591	1590529022419145	1590529022420041
1	592	1590529023763985	1590529023764917
2	593	1590529025108676	1590529025109942
4	594	1590529026453655	1590529026454678
8	595	1590529027798550	1590529027799499
16	596	1590529029143400	1590529029144365
32	597	1590529030488193	1590529030489288
64	598	1590529031833002	1590529031834195
128	599	1590529033177931	1590529033178983
1	600	1590529034522870	1590529034523760
2	601	1590529035867641	1590529035868704
4	602	1590529037212522	1590529037213540
8	603	1590529038557250	1590529038558527
16	604	1590529039902327	1590529039903166
32	605	1590529041246997	1590529041248212
64	606	1590529042591974	1590529042592952
128	607	1590529043936753	1590529043937888
1	608	1590529045281680	1590529045282677
2	609	1590529046626606	1590529046627468
4	610	1590529047971264	1590529047972525
8	611	1590529049315982	1590529049317524
16	612	1590529050661206	1590529050662015
32	613	1590529052005869	1590529052007068
64	614	1590529053350687	1590529053351967
128	615	1590529054695601	1590529054696768
1	616	1590529056040712	1590529056041373
2	617	1590529057385533	1590529057386269
4	618	1590529058730232	1590529058731285
8	619	1590529060075175	1590529060076058
16	620	1590529061420179	1590529061420770
32	621	1590529062764865	1590529062765801
64	622	1590529064109709	1590529064110673
128	623	1590529065454536	1590529065455561
1	624	1590529066799456	1590529066800357
2	625	1590529068144134	1590529068145396
4	626	1590529069489247	1590529069489998
8	627	1590529070833902	1590529070835059
16	628	1590529072178632	1590529072180045
32	629	1590529073523812	1590529073524581
64	630	1590529074868692	1590529074869417
128	631	1590529076213363	1590529076214462
1	632	1590529077558424	1590529077559117
2	633	1590529078903080	1590529078904177
4	634	1590529080247942	1590529080249031
8	635	1590529081592920	1590529081593770
16	636	1590529082937757	1590529082938648
32	637	1590529084282564	1590529084283557
64	638	1590529085627382	1590529085628456
128	639	1590529086972169	1590529086973384
1	640	1590529088317158	1590529088318111
2	641	1590529089661962	1590529089663023
4	642	1590529091006812	1590529091007889
8	643	1590529092351778	1590529092352639
16	644	1590529093696622	1590529093697512
32	645	1590529095041223	1590529095042626
64	646	1590529096386369	1590529096387196
128	647	1590529097731004	1590529097732278
1	648	1590529099075890	1590529099077107
2	649	1590529100420930	1590529100421783
4	650	1590529101765467	1590529101766963
8	651	1590529103110601	1590529103111545
16	652	1590529104455347	1590529104456514
32	653	1590529105800084	1590529105801493
64	654	1590529107145125	1590529107146168
128	655	1590529108489986	1590529108491024
1	656	1590529109835091	1590529109835634
2	657	1590529111179664	1590529111180777
4	658	1590529112524523	1590529112525634
8	659	1590529113869356	1590529113870518
16	660	1590529115214374	1590529115215215
32	661	1590529116559132	1590529116560173
64	662	1590529117904073	1590529117904948
128	663	1590529119248877	1590529119249860
1	664	1590529120593780	1590529120594674
2	665	1590529121938587	1590529121939583
4	666	1590529123283662	1590529123284223
8	667	1590529124628310	1590529124629291
16	668	1590529125973127	1590529125974191
32	669	1590529127318103	1590529127318930
64	670	1590529128662889	1590529128663860
128	671	1590529130007710	1590529130008755
1	672	1590529131352462	1590529131353719
2	673	1590529132697486	1590529132698411
4	674	1590529134042301	1590529134043312
8	675	1590529135387170	1590529135388159
16	676	1590529136731956	1590529136733089
32	677	1590529138076864	1590529138077898
64	678	1590529139421657	1590529139422820
128	679	1590529140766612	1590529140767581
1	680	1590529142111373	1590529142112536
2	681	1590529143456320	1590529143457305
4	682	1590529144801274	1590529144802068
8	683	1590529146146096	1590529146146961
16	684	1590529147490848	1590529147491925
32	685	1590529148835882	1590529148836608
64	686	1590529150180477	1590529150181728
128	687	1590529151525507	1590529151526414
1	688	1590529152870399	1590529152871238
2	689	1590529154215200	1590529154216153
4	690	1590529155560042	1590529155561027
8	691	1590529156904844	1590529156905941
16	692	1590529158249634	1590529158250867
32	693	1590529159594602	1590529159595615
64	694	1590529160939514	1590529160940419
128	695	1590529162284316	1590529162285333
1	696	1590529163629238	1590529163630127
2	697	1590529164973920	1590529164975161
4	698	1590529166318770	1590529166320027
8	699	1590529167663751	1590529167664762
16	700	1590529169008451	1590529169009779
32	701	1590529170353526	1590529170354419
64	702	1590529171698509	1590529171699152
128	703	1590529173043345	1590529173044032
1	704	1590529174387997	1590529174389096
2	705	1590529175733059	1590529175733750
4	706	1590529177077778	1590529177078747
8	707	1590529178422601	1590529178423640
16	708	1590529179767565	1590529179768392
32	709	1590529181112373	1590529181113300
64	710	1590529182457377	1590529182458012
128	711	1590529183802214	1590529183802891
1	712	1590529185146955	1590529185147867
2	713	1590529186491782	1590529186492755
4	714	1590529187836384	1590529187837869
8	715	1590529189181632	1590529189182338
16	716	1590529190526515	1590529190527170
32	717	1590529191871055	1590529191872347
64	718	1590529193216000	1590529193217118
128	719	1590529194560880	1590529194561953
1	720	1590529195905899	1590529195906650
2	721	1590529197250669	1590529197251597
4	722	1590529198595403	1590529198596578
8	723	1590529199940349	1590529199941349
16	724	1590529201285321	1590529201286092
32	725	1590529202630229	1590529202630900
64	726	1590529203974983	1590529203975862
128	727	1590529205319815	1590529205320746
1	728	1590529206664608	1590529206665669
2	729	1590529208009573	1590529208010420
4	730	1590529209354559	1590529209355150
8	731	1590529210699110	1590529210700315
16	732	1590529212044123	1590529212045018
32	733	1590529213388981	1590529213389876
64	734	1590529214733595	1590529214734979
128	735	1590529216078725	1590529216079565
1	736	1590529217423570	1590529217424435
2	737	1590529218768476	1590529218769245
4	738	1590529220113430	1590529220114007
8	739	1590529221458042	1590529221459111
16	740	1590529222802971	1590529222803898
32	741	1590529224147797	1590529224148788
64	742	1590529225492577	1590529225493724
128	743	1590529226837541	1590529226838476
1	744	1590529228182395	1590529228183338
2	745	1590529229527325	1590529229528124
4	746	1590529230872023	1590529230873142
8	747	1590529232216957	1590529232217924
16	748	1590529233561759	1590529233562838
32	749	1590529234906822	1590529234907491
64	750	1590529236251565	1590529236252465
128	751	1590529237596510	1590529237597235
1	752	1590529238941283	1590529238942178
2	753	1590529240285861	1590529240287316
4	754	1590529241631083	1590529241631810
8	755	1590529242975878	1590529242976732
16	756	1590529244320597	1590529244321729
32	757	1590529245665479	1590529245666563
64	758	1590529247010494	1590529247011263
128	759	1590529248355114	1590529248356359
1	760	1590529249700176	1590529249701014
2	761	1590529251045001	1590529251045904
4	762	1590529252389784	1590529252390838
8	763	1590529253734639	1590529253735698
16	764	1590529255079645	1590529255080408
32	765	1590529256424575	1590529256425194
64	766	1590529257769287	1590529257770198
128	767	1590529259114107	1590529259115094
1	768	1590529260459012	1590529260459905
2	769	1590529261803889	1590529261804745
4	770	1590529263148626	1590529263149723
8	771	1590529264493527	1590529264494538
16	772	1590529265838484	1590529265839297
32	773	1590529267183315	1590529267184183
64	774	1590529268528186	1590529268529027
