Initial signature: 255	255
255	255	
2	121	1590528377527734	1590528377528506
4	122	1590528378766646	1590528378767603
8	123	1590528380005661	1590528380006598
16	124	1590528381244651	1590528381245618
32	125	1590528382483430	1590528382484849
64	126	1590528383722662	1590528383723627
128	127	1590528384961572	1590528384962727
1	128	1590528386200621	1590528386201688
2	129	1590528387439747	1590528387440572
4	130	1590528388678756	1590528388679574
8	131	1590528389917699	1590528389918641
16	132	1590528391156575	1590528391157775
32	133	1590528392395565	1590528392396794
64	134	1590528393634951	1590528393635419
128	135	1590528394873608	1590528394874771
1	136	1590528396112577	1590528396113812
2	137	1590528397351628	1590528397352771
4	138	1590528398590601	1590528398591808
8	139	1590528399829462	1590528399830958
16	140	1590528401068693	1590528401069736
32	141	1590528402307611	1590528402308828
64	142	1590528403546737	1590528403547712
128	143	1590528404785855	1590528404786604
1	144	1590528406024715	1590528406025754
2	145	1590528407263726	1590528407264753
4	146	1590528408502727	1590528408503763
8	147	1590528409741872	1590528409742627
16	148	1590528410980725	1590528410981785
32	149	1590528412219679	1590528412220840
64	150	1590528413458740	1590528413459789
128	151	1590528414697948	1590528414698591
1	152	1590528415936761	1590528415937788
2	153	1590528417175746	1590528417176814
4	154	1590528418414935	1590528418415634
8	155	1590528419653676	1590528419654904
16	156	1590528420892742	1590528420893847
32	157	1590528422131561	1590528422133039
64	158	1590528423370789	1590528423371820
128	159	1590528424609705	1590528424610914
1	160	1590528425848746	1590528425849883
2	161	1590528427087870	1590528427088769
4	162	1590528428326872	1590528428327777
8	163	1590528429566055	1590528429566604
16	164	1590528430804887	1590528430805782
32	165	1590528432043847	1590528432044832
64	166	1590528433282816	1590528433283873
128	167	1590528434521783	1590528434522916
1	168	1590528435760912	1590528435761798
2	169	1590528436999686	1590528437001033
4	170	1590528438238916	1590528438239814
8	171	1590528439477645	1590528439479094
16	172	1590528440716999	1590528440717750
32	173	1590528441955707	1590528441957052
64	174	1590528443194879	1590528443195890
128	175	1590528444433917	1590528444434862
1	176	1590528445672897	1590528445673892
2	177	1590528446911924	1590528446912875
4	178	1590528448150928	1590528448151881
8	179	1590528449389724	1590528449391095
16	180	1590528450628854	1590528450629976
32	181	1590528451868080	1590528451868759
64	182	1590528453107066	1590528453107784
128	183	1590528454345770	1590528454347089
1	184	1590528455584980	1590528455585889
2	185	1590528456823938	1590528456824941
4	186	1590528458062954	1590528458063936
8	187	1590528459301985	1590528459302914
16	188	1590528460541153	1590528460541756
32	189	1590528461779868	1590528461781052
64	190	1590528463018793	1590528463020136
128	191	1590528464257885	1590528464259054
1	192	1590528465496975	1590528465497974
2	193	1590528466735771	1590528466737188
4	194	1590528467975052	1590528467975917
8	195	1590528469214084	1590528469214895
16	196	1590528470452856	1590528470454133
32	197	1590528471691943	1590528471693057
64	198	1590528472931048	1590528472931961
128	199	1590528474170073	1590528474170946
1	200	1590528475408965	1590528475410064
2	201	1590528476648078	1590528476648961
4	202	1590528477887136	1590528477887914
8	203	1590528479126032	1590528479127027
16	204	1590528480365013	1590528480366057
32	205	1590528481604016	1590528481605063
64	206	1590528482842999	1590528482844090
128	207	1590528484081964	1590528484083135
1	208	1590528485321148	1590528485321961
2	209	1590528486560143	1590528486560976
4	210	1590528487798995	1590528487800134
8	211	1590528489037988	1590528489039152
16	212	1590528490277031	1590528490278118
32	213	1590528491516042	1590528491517117
64	214	1590528492755232	1590528492755937
128	215	1590528493994137	1590528493995042
1	216	1590528495233034	1590528495234155
2	217	1590528496472093	1590528496473106
4	218	1590528497711168	1590528497712041
8	219	1590528498950320	1590528498950899
16	220	1590528500189154	1590528500190075
32	221	1590528501428204	1590528501429035
64	222	1590528502667129	1590528502668120
128	223	1590528503906047	1590528503907212
1	224	1590528505145112	1590528505146157
2	225	1590528506384272	1590528506385007
4	226	1590528507623121	1590528507624168
8	227	1590528508862263	1590528508863036
16	228	1590528510101026	1590528510102283
32	229	1590528511340115	1590528511341204
64	230	1590528512579181	1590528512580148
128	231	1590528513818168	1590528513819171
1	232	1590528515057334	1590528515058015
2	233	1590528516295992	1590528516297367
4	234	1590528517535184	1590528517536185
8	235	1590528518774186	1590528518775194
16	236	1590528520013146	1590528520014243
32	237	1590528521252132	1590528521253267
64	238	1590528522491209	1590528522492200
128	239	1590528523730107	1590528523731312
1	240	1590528524969247	1590528524970183
2	241	1590528526208144	1590528526209295
4	242	1590528527447224	1590528527448225
8	243	1590528528686145	1590528528687315
16	244	1590528529925366	1590528529926104
32	245	1590528531164469	1590528531165011
64	246	1590528532403250	1590528532404239
128	247	1590528533642225	1590528533643274
1	248	1590528534881209	1590528534882300
2	249	1590528536120239	1590528536121280
4	250	1590528537359266	1590528537360263
8	251	1590528538598306	1590528538599233
16	252	1590528539837258	1590528539838291
32	253	1590528541076442	1590528541077117
64	254	1590528542315094	1590528542316475
128	255	1590528543554291	1590528543555289
1	256	1590528544793457	1590528544794132
2	257	1590528546032255	1590528546033344
4	258	1590528547271344	1590528547272266
8	259	1590528548510162	1590528548511457
16	260	1590528549749294	1590528549750335
32	261	1590528550988321	1590528550989318
64	262	1590528552227234	1590528552228415
128	263	1590528553466435	1590528553467224
1	264	1590528554705248	1590528554706421
2	265	1590528555944308	1590528555945371
4	266	1590528557183413	1590528557184276
8	267	1590528558422356	1590528558423344
16	268	1590528559661282	1590528559662427
32	269	1590528560900336	1590528560901383
64	270	1590528562139533	1590528562140196
128	271	1590528563378262	1590528563379477
1	272	1590528564617268	1590528564618481
2	273	1590528565856401	1590528565857358
4	274	1590528567095189	1590528567096580
8	275	1590528568334500	1590528568335279
16	276	1590528569573520	1590528569574269
32	277	1590528570812568	1590528570813231
64	278	1590528572051618	1590528572052191
128	279	1590528573290389	1590528573291430
1	280	1590528574529399	1590528574530430
2	281	1590528575768291	1590528575769548
4	282	1590528577007454	1590528577008395
8	283	1590528578246462	1590528578247397
16	284	1590528579485358	1590528579486511
32	285	1590528580724419	1590528580725461
64	286	1590528581963379	1590528581964510
128	287	1590528583202445	1590528583203454
1	288	1590528584441434	1590528584442476
2	289	1590528585680364	1590528585681555
4	290	1590528586919516	1590528586920413
8	291	1590528588158464	1590528588159475
16	292	1590528589397510	1590528589398439
32	293	1590528590636446	1590528590637513
64	294	1590528591875492	1590528591876477
128	295	1590528593114397	1590528593115582
1	296	1590528594353647	1590528594354342
2	297	1590528595592340	1590528595593659
4	298	1590528596831473	1590528596832536
8	299	1590528598070497	1590528598071522
16	300	1590528599309411	1590528599310618
32	301	1590528600548505	1590528600549535
64	302	1590528601787385	1590528601788664
128	303	1590528603026615	1590528603027444
1	304	1590528604265291	1590528604266778
2	305	1590528605504518	1590528605505561
4	306	1590528606743602	1590528606744487
8	307	1590528607982690	1590528607983409
16	308	1590528609221495	1590528609222614
32	309	1590528610460613	1590528610461506
64	310	1590528611699555	1590528611700574
128	311	1590528612938678	1590528612939461
1	312	1590528614177575	1590528614178575
2	313	1590528615416661	1590528615417498
4	314	1590528616655491	1590528616656678
8	315	1590528617894645	1590528617895534
16	316	1590528619133601	1590528619134588
32	317	1590528620372585	1590528620373614
64	318	1590528621611623	1590528621612586
128	319	1590528622850870	1590528622851350
1	320	1590528624089554	1590528624090675
2	321	1590528625328619	1590528625329621
4	322	1590528626567471	1590528626568778
8	323	1590528627806656	1590528627807603
16	324	1590528629045677	1590528629046592
32	325	1590528630284821	1590528630285458
64	326	1590528631523524	1590528631524765
128	327	1590528632762773	1590528632763527
1	328	1590528634001577	1590528634002733
2	329	1590528635240635	1590528635241684
4	330	1590528636479565	1590528636480764
8	331	1590528637718763	1590528637719577
16	332	1590528638957574	1590528638958775
32	333	1590528640196763	1590528640197596
64	334	1590528641435667	1590528641436702
128	335	1590528642674572	1590528642675807
1	336	1590528643913749	1590528643914640
2	337	1590528645152470	1590528645153930
4	338	1590528646391825	1590528646392584
8	339	1590528647630673	1590528647631746
16	340	1590528648869783	1590528648870646
32	341	1590528650108664	1590528650109775
64	342	1590528651347734	1590528651348715
128	343	1590528652586656	1590528652587803
1	344	1590528653825800	1590528653826669
2	345	1590528655064708	1590528655065771
4	346	1590528656303716	1590528656304774
8	347	1590528657542680	1590528657543819
16	348	1590528658781804	1590528658782706
32	349	1590528660020660	1590528660021859
64	350	1590528661259875	1590528661260654
128	351	1590528662498763	1590528662499776
1	352	1590528663737792	1590528663738757
2	353	1590528664976740	1590528664977819
4	354	1590528666215532	1590528666217037
8	355	1590528667454805	1590528667455774
16	356	1590528668693761	1590528668694829
32	357	1590528669932875	1590528669933725
64	358	1590528671171945	1590528671172664
128	359	1590528672410659	1590528672411960
1	360	1590528673649886	1590528673650743
2	361	1590528674888822	1590528674889817
4	362	1590528676127815	1590528676128834
8	363	1590528677366888	1590528677367771
16	364	1590528678605801	1590528678606868
32	365	1590528679844790	1590528679845889
64	366	1590528681083925	1590528681084765
128	367	1590528682322895	1590528682323804
1	368	1590528683561699	1590528683563010
2	369	1590528684800827	1590528684801892
4	370	1590528686039938	1590528686040791
8	371	1590528687278857	1590528687279882
16	372	1590528688517847	1590528688518902
32	373	1590528689756877	1590528689757883
64	374	1590528690995918	1590528690996851
128	375	1590528692234844	1590528692235935
1	376	1590528693473935	1590528693474854
2	377	1590528694712775	1590528694714025
4	378	1590528695951907	1590528695952903
8	379	1590528697190763	1590528697192057
16	380	1590528698430018	1590528698430812
32	381	1590528699669039	1590528699669800
64	382	1590528700907699	1590528700909150
128	383	1590528702146881	1590528702147978
1	384	1590528703385831	1590528703387038
2	385	1590528704625045	1590528704625834
4	386	1590528705864007	1590528705864882
8	387	1590528707103085	1590528707103815
16	388	1590528708342135	1590528708342774
32	389	1590528709581014	1590528709581906
64	390	1590528710819919	1590528710821010
128	391	1590528712058887	1590528712060052
1	392	1590528713297987	1590528713298963
2	393	1590528714536941	1590528714538019
4	394	1590528715775991	1590528715776978
8	395	1590528717014844	1590528717016136
16	396	1590528718253974	1590528718255016
32	397	1590528719492982	1590528719494017
64	398	1590528720732108	1590528720732902
128	399	1590528721970977	1590528721972042
1	400	1590528723210021	1590528723211008
2	401	1590528724448835	1590528724450204
4	402	1590528725688037	1590528725689012
8	403	1590528726927028	1590528726928031
16	404	1590528728165976	1590528728167093
32	405	1590528729405079	1590528729406000
64	406	1590528730644115	1590528730644975
128	407	1590528731883033	1590528731884066
1	408	1590528733121823	1590528733123287
2	409	1590528734361056	1590528734362063
4	410	1590528735600239	1590528735600890
8	411	1590528736838940	1590528736840199
16	412	1590528738078152	1590528738078997
32	413	1590528739316872	1590528739318287
64	414	1590528740555986	1590528740557183
128	415	1590528741795176	1590528741796003
1	416	1590528743034102	1590528743035087
2	417	1590528744273062	1590528744274137
4	418	1590528745512168	1590528745513041
8	419	1590528746750994	1590528746752225
16	420	1590528747990195	1590528747991034
32	421	1590528749229159	1590528749230081
64	422	1590528750468180	1590528750469069
128	423	1590528751706966	1590528751708294
1	424	1590528752946048	1590528752947222
2	425	1590528754184975	1590528754186305
4	426	1590528755424134	1590528755425155
8	427	1590528756663076	1590528756664223
16	428	1590528757902136	1590528757903173
32	429	1590528759141014	1590528759142306
64	430	1590528760380080	1590528760381249
128	431	1590528761619199	1590528761620140
1	432	1590528762858246	1590528762859103
2	433	1590528764096996	1590528764098364
4	434	1590528765336048	1590528765337321
8	435	1590528766575299	1590528766576080
16	436	1590528767814083	1590528767815306
32	437	1590528769053276	1590528769054124
64	438	1590528770292259	1590528770293150
128	439	1590528771531259	1590528771532160
1	440	1590528772770115	1590528772771315
2	441	1590528774009085	1590528774010354
4	442	1590528775248143	1590528775249306
8	443	1590528776487110	1590528776488350
16	444	1590528777726344	1590528777727125
32	445	1590528778965290	1590528778966189
64	446	1590528780204187	1590528780205303
128	447	1590528781443476	1590528781444023
1	448	1590528782682142	1590528782683367
2	449	1590528783921285	1590528783922234
4	450	1590528785160180	1590528785161349
8	451	1590528786399153	1590528786400386
16	452	1590528787638295	1590528787639254
32	453	1590528788877232	1590528788878327
64	454	1590528790116340	1590528790117229
128	455	1590528791355153	1590528791356426
1	456	1590528792594419	1590528792595171
2	457	1590528793833361	1590528793834238
4	458	1590528795072314	1590528795073295
8	459	1590528796311350	1590528796312269
16	460	1590528797550188	1590528797551442
32	461	1590528798789407	1590528798790232
64	462	1590528800028298	1590528800029351
128	463	1590528801267460	1590528801268199
1	464	1590528802506318	1590528802507351
2	465	1590528803745244	1590528803746436
4	466	1590528804984334	1590528804985355
8	467	1590528806223256	1590528806224444
16	468	1590528807462486	1590528807463224
32	469	1590528808701403	1590528808702316
64	470	1590528809940143	1590528809941586
128	471	1590528811179377	1590528811180362
1	472	1590528812418359	1590528812419390
2	473	1590528813657436	1590528813658323
4	474	1590528814896380	1590528814897390
8	475	1590528816135424	1590528816136355
16	476	1590528817374359	1590528817375430
32	477	1590528818613450	1590528818614349
64	478	1590528819852400	1590528819853409
128	479	1590528821091461	1590528821092358
1	480	1590528822330300	1590528822331529
2	481	1590528823569494	1590528823570345
4	482	1590528824808400	1590528824809449
8	483	1590528826047278	1590528826048582
16	484	1590528827286306	1590528827287563
32	485	1590528828525296	1590528828526584
64	486	1590528829764418	1590528829765471
128	487	1590528831003534	1590528831004366
1	488	1590528832242500	1590528832243410
2	489	1590528833481453	1590528833482466
4	490	1590528834720401	1590528834721528
8	491	1590528835959466	1590528835960473
16	492	1590528837198372	1590528837199577
32	493	1590528838437548	1590528838438412
64	494	1590528839676466	1590528839677503
128	495	1590528840915287	1590528840916693
1	496	1590528842154522	1590528842155467
2	497	1590528843393382	1590528843394617
4	498	1590528844632457	1590528844633552
8	499	1590528845871372	1590528845872647
16	500	1590528847110511	1590528847111519
32	501	1590528848349354	1590528848350686
64	502	1590528849588590	1590528849589459
128	503	1590528850827666	1590528850828393
1	504	1590528852066585	1590528852067484
2	505	1590528853305543	1590528853306537
4	506	1590528854544604	1590528854545485
8	507	1590528855783750	1590528855784349
16	508	1590528857022533	1590528857023576
32	509	1590528858261389	1590528858262730
64	510	1590528859500588	1590528859501541
128	511	1590528860739674	1590528860740465
1	512	1590528861978728	1590528861979422
2	513	1590528863217667	1590528863218493
4	514	1590528864456411	1590528864457759
8	515	1590528865695422	1590528865696757
16	516	1590528866934482	1590528866935707
32	517	1590528868173498	1590528868174701
64	518	1590528869412586	1590528869413623
128	519	1590528870651626	1590528870652593
1	520	1590528871890665	1590528871891564
2	521	1590528873129600	1590528873130639
4	522	1590528874368573	1590528874369677
8	523	1590528875607711	1590528875608548
16	524	1590528876846582	1590528876847687
32	525	1590528878085603	1590528878086676
64	526	1590528879324617	1590528879325672
128	527	1590528880563565	1590528880564734
1	528	1590528881802725	1590528881803584
2	529	1590528883041809	1590528883042510
4	530	1590528884280782	1590528884281548
8	531	1590528885519711	1590528885520628
16	532	1590528886758676	1590528886759673
32	533	1590528887997582	1590528887998778
64	534	1590528889236713	1590528889237656
128	535	1590528890475551	1590528890476828
1	536	1590528891714530	1590528891715859
2	537	1590528892953749	1590528892954651
4	538	1590528894192724	1590528894193685
8	539	1590528895431710	1590528895432709
16	540	1590528896670714	1590528896671715
32	541	1590528897909815	1590528897910624
64	542	1590528899148814	1590528899149635
128	543	1590528900387704	1590528900388756
1	544	1590528901626865	1590528901627604
2	545	1590528902865648	1590528902866831
4	546	1590528904104795	1590528904105694
8	547	1590528905343813	1590528905344686
16	548	1590528906582654	1590528906583855
32	549	1590528907821860	1590528907822659
64	550	1590528909060768	1590528909061762
128	551	1590528910299854	1590528910300685
1	552	1590528911538685	1590528911539864
2	553	1590528912777715	1590528912778844
4	554	1590528914016754	1590528914017815
8	555	1590528915255666	1590528915256913
16	556	1590528916494719	1590528916495870
32	557	1590528917733915	1590528917734684
64	558	1590528918972882	1590528918973727
128	559	1590528920211842	1590528920212778
1	560	1590528921450894	1590528921451736
2	561	1590528922689916	1590528922690723
4	562	1590528923928658	1590528923929991
8	563	1590528925167828	1590528925168831
16	564	1590528926406866	1590528926407803
32	565	1590528927645924	1590528927646755
64	566	1590528928884983	1590528928885706
128	567	1590528930123832	1590528930124867
1	568	1590528931363060	1590528931363650
2	569	1590528932601833	1590528932602887
4	570	1590528933840976	1590528933841753
8	571	1590528935079846	1590528935080894
16	572	1590528936318847	1590528936319903
32	573	1590528937557628	1590528937559132
64	574	1590528938796876	1590528938797893
128	575	1590528940035944	1590528940036835
1	576	1590528941274960	1590528941275830
2	577	1590528942513873	1590528942514926
4	578	1590528943752820	1590528943753990
8	579	1590528944991735	1590528944993084
16	580	1590528946231063	1590528946231767
32	581	1590528947469919	1590528947470920
64	582	1590528948709027	1590528948709822
128	583	1590528949948084	1590528949948775
1	584	1590528951186957	1590528951187913
2	585	1590528952426064	1590528952426815
4	586	1590528953664999	1590528953665891
8	587	1590528954904014	1590528954904885
16	588	1590528956142847	1590528956144063
32	589	1590528957381946	1590528957382973
64	590	1590528958620806	1590528958622123
128	591	1590528959860053	1590528959860886
1	592	1590528961098820	1590528961100130
2	593	1590528962337837	1590528962339122
4	594	1590528963576916	1590528963578054
8	595	1590528964816030	1590528964816949
16	596	1590528966055108	1590528966055881
32	597	1590528967294086	1590528967294913
64	598	1590528968533012	1590528968533997
128	599	1590528969772072	1590528969772947
1	600	1590528971010989	1590528971012040
2	601	1590528972249987	1590528972251052
4	602	1590528973489065	1590528973489984
8	603	1590528974728181	1590528974728878
16	604	1590528975967095	1590528975967974
32	605	1590528977206019	1590528977207060
64	606	1590528978445147	1590528978445942
128	607	1590528979683919	1590528979685180
1	608	1590528980923026	1590528980924084
2	609	1590528982162022	1590528982163097
4	610	1590528983401020	1590528983402109
8	611	1590528984640008	1590528984641131
16	612	1590528985878924	1590528985880225
32	613	1590528987118056	1590528987119104
64	614	1590528988357000	1590528988358169
128	615	1590528989596131	1590528989597048
1	616	1590528990835055	1590528990836135
2	617	1590528992073874	1590528992075325
4	618	1590528993313021	1590528993314189
8	619	1590528994552238	1590528994552981
16	620	1590528995791035	1590528995792194
32	621	1590528997030169	1590528997031070
64	622	1590528998269107	1590528998270142
128	623	1590528999507978	1590528999509281
1	624	1590529000747166	1590529000748103
2	625	1590529001986069	1590529001987210
4	626	1590529003225092	1590529003226198
8	627	1590529004464146	1590529004465154
16	628	1590529005703076	1590529005704233
32	629	1590529006942121	1590529006943198
64	630	1590529008181222	1590529008182107
128	631	1590529009420116	1590529009421223
1	632	1590529010659020	1590529010660329
2	633	1590529011898145	1590529011899214
4	634	1590529013137297	1590529013138073
8	635	1590529014376095	1590529014377285
16	636	1590529015615199	1590529015616190
32	637	1590529016854084	1590529016855315
64	638	1590529018093155	1590529018094254
128	639	1590529019332422	1590529019332998
1	640	1590529020571218	1590529020572211
2	641	1590529021810454	1590529021810985
4	642	1590529023049284	1590529023050165
8	643	1590529024288069	1590529024289391
16	644	1590529025527217	1590529025528253
32	645	1590529026766179	1590529026767300
64	646	1590529028005192	1590529028006297
128	647	1590529029244318	1590529029245182
1	648	1590529030483183	1590529030484326
2	649	1590529031722501	1590529031723018
4	650	1590529032961206	1590529032962323
8	651	1590529034200272	1590529034201267
16	652	1590529035439242	1590529035440308
32	653	1590529036678313	1590529036679246
64	654	1590529037917343	1590529037918227
128	655	1590529039156274	1590529039157305
1	656	1590529040395368	1590529040396221
2	657	1590529041634211	1590529041635388
4	658	1590529042873389	1590529042874221
8	659	1590529044112243	1590529044113376
16	660	1590529045351240	1590529045352389
32	661	1590529046590427	1590529046591212
64	662	1590529047829272	1590529047830377
128	663	1590529049068314	1590529049069345
1	664	1590529050307478	1590529050308192
2	665	1590529051546297	1590529051547382
4	666	1590529052785494	1590529052786196
8	667	1590529054024453	1590529054025246
16	668	1590529055263336	1590529055264373
32	669	1590529056502298	1590529056503421
64	670	1590529057741403	1590529057742326
128	671	1590529058980235	1590529058981505
1	672	1590529060219462	1590529060220288
2	673	1590529061458372	1590529061459387
4	674	1590529062697399	1590529062698370
8	675	1590529063936285	1590529063937494
16	676	1590529065175481	1590529065176309
32	677	1590529066414517	1590529066415282
64	678	1590529067653654	1590529067654156
128	679	1590529068892467	1590529068893352
1	680	1590529070131263	1590529070132566
2	681	1590529071370319	1590529071371520
4	682	1590529072609522	1590529072610328
8	683	1590529073848424	1590529073849435
16	684	1590529075087431	1590529075088439
32	685	1590529076326380	1590529076327499
64	686	1590529077565468	1590529077566421
128	687	1590529078804489	1590529078805411
1	688	1590529080043508	1590529080044401
2	689	1590529081282358	1590529081283561
4	690	1590529082521500	1590529082522430
8	691	1590529083760388	1590529083761551
16	692	1590529084999556	1590529085000393
32	693	1590529086238612	1590529086239347
64	694	1590529087477477	1590529087478492
128	695	1590529088716544	1590529088717435
1	696	1590529089955546	1590529089956443
2	697	1590529091194464	1590529091195535
4	698	1590529092433335	1590529092434675
8	699	1590529093672488	1590529093673531
16	700	1590529094911410	1590529094912620
32	701	1590529096150292	1590529096151748
64	702	1590529097389706	1590529097390344
128	703	1590529098628600	1590529098629459
1	704	1590529099867486	1590529099868583
2	705	1590529101106523	1590529101107556
4	706	1590529102345652	1590529102346437
8	707	1590529103584557	1590529103585542
16	708	1590529104823541	1590529104824568
32	709	1590529106062389	1590529106063730
64	710	1590529107301719	1590529107302410
128	711	1590529108540605	1590529108541534
1	712	1590529109779588	1590529109780561
2	713	1590529111018581	1590529111019578
4	714	1590529112257624	1590529112258545
8	715	1590529113496542	1590529113497637
16	716	1590529114735540	1590529114736649
32	717	1590529115974548	1590529115975651
64	718	1590529117213754	1590529117214455
128	719	1590529118452715	1590529118453505
1	720	1590529119691391	1590529119692838
2	721	1590529120930527	1590529120931712
4	722	1590529122169667	1590529122170582
8	723	1590529123408649	1590529123409610
16	724	1590529124647688	1590529124648581
32	725	1590529125886638	1590529125887642
64	726	1590529127125626	1590529127126663
128	727	1590529128364708	1590529128365592
1	728	1590529129603705	1590529129604604
2	729	1590529130842775	1590529130843544
4	730	1590529132081712	1590529132082618
8	731	1590529133320699	1590529133321640
16	732	1590529134559559	1590529134560790
32	733	1590529135798644	1590529135799715
64	734	1590529137037802	1590529137038567
128	735	1590529138276806	1590529138277573
1	736	1590529139515575	1590529139516814
2	737	1590529140754761	1590529140755638
4	738	1590529141993698	1590529141994711
8	739	1590529143232752	1590529143233668
16	740	1590529144471630	1590529144472799
32	741	1590529145710668	1590529145711771
64	742	1590529146949728	1590529146950722
128	743	1590529148188706	1590529148189753
1	744	1590529149427620	1590529149428849
2	745	1590529150666737	1590529150667742
4	746	1590529151905774	1590529151906715
8	747	1590529153144875	1590529153145624
16	748	1590529154383937	1590529154384573
32	749	1590529155622745	1590529155623774
64	750	1590529156861857	1590529156862673
128	751	1590529158101050	1590529158101489
1	752	1590529159339795	1590529159340754
2	753	1590529160578603	1590529160579957
4	754	1590529161817655	1590529161818914
8	755	1590529163056722	1590529163057858
16	756	1590529164295891	1590529164296699
32	757	1590529165534941	1590529165535658
64	758	1590529166773762	1590529166774847
128	759	1590529168012650	1590529168013969
1	760	1590529169251977	1590529169252653
2	761	1590529170490731	1590529170491908
4	762	1590529171729800	1590529171730850
8	763	1590529172968894	1590529172969765
16	764	1590529174208001	1590529174208668
32	765	1590529175446838	1590529175447841
64	766	1590529176685973	1590529176686716
128	767	1590529177924729	1590529177925970
1	768	1590529179163661	1590529179165048
2	769	1590529180402616	1590529180404103
4	770	1590529181642139	1590529181642590
8	771	1590529182881058	1590529182881682
16	772	1590529184119900	1590529184120850
32	773	1590529185358769	1590529185359990
64	774	1590529186597970	1590529186598799
