Initial signature: 255	255
255	255	
32	125	1590528391546389	1590528391547390
64	126	1590528392857812	1590528392858982
128	127	1590528394169360	1590528394170447
1	128	1590528395480857	1590528395481964
2	129	1590528396792320	1590528396793515
4	130	1590528398103950	1590528398104899
8	131	1590528399415437	1590528399416426
16	132	1590528400726809	1590528400728069
32	133	1590528402038105	1590528402039786
64	134	1590528403350044	1590528403350861
128	135	1590528404661477	1590528404662442
1	136	1590528405972945	1590528405973988
2	137	1590528407284578	1590528407285370
4	138	1590528408595918	1590528408597043
8	139	1590528409907574	1590528409908401
16	140	1590528411219008	1590528411219982
32	141	1590528412530455	1590528412531548
64	142	1590528413841864	1590528413843153
128	143	1590528415153423	1590528415154609
1	144	1590528416464960	1590528416466085
2	145	1590528417776723	1590528417777336
4	146	1590528419088033	1590528419089041
8	147	1590528420399560	1590528420400527
16	148	1590528421711190	1590528421711911
32	149	1590528423022611	1590528423023504
64	150	1590528424334168	1590528424334961
128	151	1590528425645567	1590528425646576
1	152	1590528426957024	1590528426958134
2	153	1590528428268826	1590528428269345
4	154	1590528429579980	1590528429581205
8	155	1590528430891614	1590528430892585
16	156	1590528432202973	1590528432204240
32	157	1590528433514931	1590528433515296
64	158	1590528434826084	1590528434827158
128	159	1590528436137527	1590528436138728
1	160	1590528437449193	1590528437450076
2	161	1590528438760534	1590528438761750
4	162	1590528440071991	1590528440073306
8	163	1590528441383733	1590528441384578
16	164	1590528442695030	1590528442696295
32	165	1590528444006644	1590528444007695
64	166	1590528445318323	1590528445319030
128	167	1590528446629525	1590528446630843
1	168	1590528447941196	1590528447942185
2	169	1590528449252635	1590528449253760
4	170	1590528450564227	1590528450565182
8	171	1590528451875535	1590528451876888
16	172	1590528453187215	1590528453188223
32	173	1590528454498639	1590528454499812
64	174	1590528455810372	1590528455811093
128	175	1590528457121688	1590528457122791
1	176	1590528458433257	1590528458434237
2	177	1590528459744923	1590528459745585
4	178	1590528461056206	1590528461057316
8	179	1590528462367745	1590528462368791
16	180	1590528463679316	1590528463680234
32	181	1590528464990931	1590528464991632
64	182	1590528466302277	1590528466303301
128	183	1590528467613665	1590528467614926
1	184	1590528468925185	1590528468926420
2	185	1590528470236737	1590528470237883
4	186	1590528471548380	1590528471549254
8	187	1590528472859753	1590528472860894
16	188	1590528474171309	1590528474172352
32	189	1590528475482857	1590528475483818
64	190	1590528476794370	1590528476795319
128	191	1590528478105831	1590528478106872
1	192	1590528479417373	1590528479418344
2	193	1590528480728833	1590528480729899
4	194	1590528482040322	1590528482041424
8	195	1590528483351886	1590528483352873
16	196	1590528484663398	1590528484664375
32	197	1590528485974722	1590528485976065
64	198	1590528487286282	1590528487287519
128	199	1590528488597933	1590528488598882
1	200	1590528489909518	1590528489910311
2	201	1590528491221082	1590528491221762
4	202	1590528492532379	1590528492533478
8	203	1590528493844052	1590528493844819
16	204	1590528495155413	1590528495156472
32	205	1590528496466972	1590528496467927
64	206	1590528497778444	1590528497779469
128	207	1590528499089971	1590528499090956
1	208	1590528500401576	1590528500402365
2	209	1590528501712908	1590528501714047
4	210	1590528503024328	1590528503025641
8	211	1590528504336019	1590528504336964
16	212	1590528505647481	1590528505648516
32	213	1590528506959085	1590528506959926
64	214	1590528508270559	1590528508271467
128	215	1590528509582009	1590528509583031
1	216	1590528510893740	1590528510894313
2	217	1590528512205021	1590528512206046
4	218	1590528513516389	1590528513517693
8	219	1590528514828102	1590528514828993
16	220	1590528516139617	1590528516140493
32	221	1590528517451251	1590528517451872
64	222	1590528518762583	1590528518763554
128	223	1590528520073823	1590528520075329
1	224	1590528521385643	1590528521386523
2	225	1590528522697032	1590528522698148
4	226	1590528524008612	1590528524009581
8	227	1590528525320143	1590528525321064
16	228	1590528526631487	1590528526632735
32	229	1590528527943092	1590528527944143
64	230	1590528529254654	1590528529255596
128	231	1590528530566167	1590528530567096
1	232	1590528531877616	1590528531878661
2	233	1590528533189192	1590528533190099
4	234	1590528534500782	1590528534501523
8	235	1590528535812248	1590528535813071
16	236	1590528537123625	1590528537124708
32	237	1590528538435374	1590528538435974
64	238	1590528539746666	1590528539747695
128	239	1590528541058171	1590528541059204
1	240	1590528542369392	1590528542370998
2	241	1590528543681231	1590528543682172
4	242	1590528544992759	1590528544993659
8	243	1590528546304144	1590528546305287
16	244	1590528547615758	1590528547616687
32	245	1590528548927128	1590528548928332
64	246	1590528550238598	1590528550239875
128	247	1590528551550230	1590528551551257
1	248	1590528552861916	1590528552862585
2	249	1590528554173311	1590528554174204
4	250	1590528555484702	1590528555485827
8	251	1590528556796227	1590528556797317
16	252	1590528558107577	1590528558108980
32	253	1590528559419397	1590528559420174
64	254	1590528560730675	1590528560731910
128	255	1590528562042272	1590528562043327
1	256	1590528563353748	1590528563354865
2	257	1590528564665335	1590528564666292
4	258	1590528565976760	1590528565977881
8	259	1590528567288312	1590528567289344
16	260	1590528568599734	1590528568600935
32	261	1590528569911290	1590528569912394
64	262	1590528571222721	1590528571223976
128	263	1590528572534419	1590528572535293
1	264	1590528573845890	1590528573846836
2	265	1590528575157463	1590528575158276
4	266	1590528576468990	1590528576469764
8	267	1590528577780374	1590528577781393
16	268	1590528579091852	1590528579092929
32	269	1590528580403249	1590528580404547
64	270	1590528581714936	1590528581715874
128	271	1590528583026482	1590528583027341
1	272	1590528584338073	1590528584338765
2	273	1590528585649313	1590528585650538
4	274	1590528586960999	1590528586961866
8	275	1590528588272364	1590528588273515
16	276	1590528589583754	1590528589585139
32	277	1590528590895448	1590528590896459
64	278	1590528592206995	1590528592207926
128	279	1590528593518410	1590528593519525
1	280	1590528594829960	1590528594830989
2	281	1590528596141441	1590528596142523
4	282	1590528597452943	1590528597454035
8	283	1590528598764653	1590528598765338
16	284	1590528600075875	1590528600077130
32	285	1590528601387529	1590528601388491
64	286	1590528602698883	1590528602700151
128	287	1590528604010621	1590528604011426
1	288	1590528605322029	1590528605323033
2	289	1590528606633234	1590528606634841
4	290	1590528607944883	1590528607946207
8	291	1590528609256634	1590528609257469
16	292	1590528610568123	1590528610568995
32	293	1590528611879638	1590528611880494
64	294	1590528613191097	1590528613192048
128	295	1590528614502646	1590528614503513
1	296	1590528615814015	1590528615815158
2	297	1590528617125773	1590528617126415
4	298	1590528618436927	1590528618438274
8	299	1590528619748680	1590528619749535
16	300	1590528621060136	1590528621061093
32	301	1590528622371645	1590528622372598
64	302	1590528623683231	1590528623684026
128	303	1590528624994560	1590528624995712
1	304	1590528626306127	1590528626307158
2	305	1590528627617602	1590528627618697
4	306	1590528628929344	1590528628929969
8	307	1590528630240702	1590528630241625
16	308	1590528631552209	1590528631553132
32	309	1590528632863739	1590528632864616
64	310	1590528634175309	1590528634176060
128	311	1590528635486794	1590528635487589
1	312	1590528636798299	1590528636799098
2	313	1590528638109676	1590528638110735
4	314	1590528639421303	1590528639422122
8	315	1590528640732795	1590528640733644
16	316	1590528642044176	1590528642045277
32	317	1590528643355850	1590528643356617
64	318	1590528644667439	1590528644668042
128	319	1590528645978751	1590528645979744
1	320	1590528647290293	1590528647291216
2	321	1590528648601584	1590528648602939
4	322	1590528649913106	1590528649914432
8	323	1590528651224563	1590528651225988
16	324	1590528652536133	1590528652537433
32	325	1590528653847732	1590528653848848
64	326	1590528655159223	1590528655160370
128	327	1590528656470845	1590528656471763
1	328	1590528657782186	1590528657783436
2	329	1590528659093899	1590528659094736
4	330	1590528660405351	1590528660406299
8	331	1590528661716834	1590528661717830
16	332	1590528663028243	1590528663029434
32	333	1590528664339935	1590528664340756
64	334	1590528665651371	1590528665652334
128	335	1590528666962922	1590528666963797
1	336	1590528668274367	1590528668275367
2	337	1590528669585691	1590528669587056
4	338	1590528670897428	1590528670898334
8	339	1590528672208837	1590528672209938
16	340	1590528673520484	1590528673521305
32	341	1590528674831661	1590528674833142
64	342	1590528676143471	1590528676144347
128	343	1590528677454968	1590528677455863
1	344	1590528678766294	1590528678767551
2	345	1590528680077808	1590528680079051
4	346	1590528681389501	1590528681390373
8	347	1590528682701079	1590528682701808
16	348	1590528684012418	1590528684013483
32	349	1590528685323934	1590528685324981
64	350	1590528686635426	1590528686636503
128	351	1590528687946970	1590528687947973
1	352	1590528689258424	1590528689259534
2	353	1590528690570140	1590528690570831
4	354	1590528691881457	1590528691882528
8	355	1590528693193098	1590528693193902
16	356	1590528694504595	1590528694505418
32	357	1590528695815954	1590528695817073
64	358	1590528697127618	1590528697128423
128	359	1590528698439047	1590528698440008
1	360	1590528699750459	1590528699751611
2	361	1590528701061943	1590528701063140
4	362	1590528702373543	1590528702374554
8	363	1590528703684935	1590528703686176
16	364	1590528704996759	1590528704997366
32	365	1590528706308193	1590528706308946
64	366	1590528707619628	1590528707620525
128	367	1590528708930992	1590528708932175
1	368	1590528710242515	1590528710243667
2	369	1590528711554213	1590528711554982
4	370	1590528712865590	1590528712866619
8	371	1590528714177120	1590528714178103
16	372	1590528715488545	1590528715489693
32	373	1590528716800085	1590528716801166
64	374	1590528718111626	1590528718112639
128	375	1590528719423121	1590528719424158
1	376	1590528720734797	1590528720735496
2	377	1590528722045992	1590528722047315
4	378	1590528723357656	1590528723358665
8	379	1590528724669053	1590528724670283
16	380	1590528725980670	1590528725981680
32	381	1590528727292158	1590528727293205
64	382	1590528728603716	1590528728604661
128	383	1590528729915197	1590528729916194
1	384	1590528731226677	1590528731227728
2	385	1590528732538268	1590528732539151
4	386	1590528733849683	1590528733850750
8	387	1590528735161031	1590528735162416
16	388	1590528736472901	1590528736473560
32	389	1590528737784345	1590528737785131
64	390	1590528739095759	1590528739096730
128	391	1590528740407398	1590528740408106
1	392	1590528741718836	1590528741719681
2	393	1590528743030299	1590528743031232
4	394	1590528744341798	1590528744342748
8	395	1590528745653216	1590528745654343
16	396	1590528746964703	1590528746965871
32	397	1590528748276517	1590528748277070
64	398	1590528749587799	1590528749588802
128	399	1590528750899442	1590528750900174
1	400	1590528752210807	1590528752211822
2	401	1590528753522443	1590528753523200
4	402	1590528754833817	1590528754834840
8	403	1590528756145298	1590528756146374
16	404	1590528757456803	1590528757457882
32	405	1590528758768357	1590528758769342
64	406	1590528760079803	1590528760080910
128	407	1590528761391414	1590528761392313
1	408	1590528762702864	1590528762703877
2	409	1590528764014485	1590528764015271
4	410	1590528765325827	1590528765326942
8	411	1590528766637438	1590528766638345
16	412	1590528767949025	1590528767949772
32	413	1590528769260245	1590528769261566
64	414	1590528770572125	1590528770572700
128	415	1590528771883364	1590528771884475
1	416	1590528773194902	1590528773195951
2	417	1590528774506592	1590528774507275
4	418	1590528775817705	1590528775819176
8	419	1590528777129487	1590528777130408
16	420	1590528778440905	1590528778442004
32	421	1590528779752563	1590528779753360
64	422	1590528781064007	1590528781064930
128	423	1590528782375376	1590528782376575
1	424	1590528783687008	1590528783687958
2	425	1590528784998519	1590528784999460
4	426	1590528786309992	1590528786311001
8	427	1590528787621449	1590528787622559
16	428	1590528788933128	1590528788933893
32	429	1590528790244487	1590528790245548
64	430	1590528791555977	1590528791557072
128	431	1590528792867495	1590528792868568
1	432	1590528794179134	1590528794179944
2	433	1590528795490565	1590528795491526
4	434	1590528796801996	1590528796803109
8	435	1590528798113529	1590528798114591
16	436	1590528799425276	1590528799425857
32	437	1590528800736465	1590528800737682
64	438	1590528802048085	1590528802049076
128	439	1590528803359563	1590528803360613
1	440	1590528804671158	1590528804672031
2	441	1590528805982625	1590528805983579
4	442	1590528807294210	1590528807295008
8	443	1590528808605432	1590528808606800
16	444	1590528809917190	1590528809918055
32	445	1590528811228550	1590528811229709
64	446	1590528812540250	1590528812541023
128	447	1590528813851752	1590528813852535
1	448	1590528815162991	1590528815164310
2	449	1590528816474571	1590528816475744
4	450	1590528817786197	1590528817787133
8	451	1590528819097559	1590528819098785
16	452	1590528820409247	1590528820410110
32	453	1590528821720580	1590528821721791
64	454	1590528823032195	1590528823033190
128	455	1590528824343757	1590528824344642
1	456	1590528825655079	1590528825656334
2	457	1590528826966715	1590528826967712
4	458	1590528828278135	1590528828279306
8	459	1590528829589812	1590528829590644
16	460	1590528830901165	1590528830902304
32	461	1590528832212748	1590528832213735
64	462	1590528833524244	1590528833525253
128	463	1590528834835878	1590528834836633
1	464	1590528836147269	1590528836148256
2	465	1590528837458649	1590528837459890
4	466	1590528838770397	1590528838771156
8	467	1590528840081876	1590528840082691
16	468	1590528841393209	1590528841394373
32	469	1590528842704625	1590528842705971
64	470	1590528844016261	1590528844017348
128	471	1590528845327747	1590528845328876
1	472	1590528846639233	1590528846640404
2	473	1590528847950809	1590528847951843
4	474	1590528849262323	1590528849263343
8	475	1590528850573788	1590528850574891
16	476	1590528851885367	1590528851886327
32	477	1590528853196876	1590528853197832
64	478	1590528854508457	1590528854509265
128	479	1590528855819840	1590528855820895
1	480	1590528857131509	1590528857132241
2	481	1590528858442869	1590528858443894
4	482	1590528859754354	1590528859755423
8	483	1590528861065969	1590528861066822
16	484	1590528862377413	1590528862378392
32	485	1590528863688835	1590528863689984
64	486	1590528865000383	1590528865001450
128	487	1590528866311837	1590528866313011
1	488	1590528867623451	1590528867624410
2	489	1590528868934911	1590528868935964
4	490	1590528870246495	1590528870247394
8	491	1590528871558011	1590528871558892
16	492	1590528872869457	1590528872870460
32	493	1590528874180967	1590528874181964
64	494	1590528875492653	1590528875493292
128	495	1590528876804005	1590528876804954
1	496	1590528878115654	1590528878116320
2	497	1590528879426933	1590528879428054
4	498	1590528880738642	1590528880739359
8	499	1590528882050020	1590528882050995
16	500	1590528883361419	1590528883362611
32	501	1590528884673091	1590528884673953
64	502	1590528885984572	1590528885985485
128	503	1590528887296176	1590528887296895
1	504	1590528888607639	1590528888608446
2	505	1590528889919186	1590528889919913
4	506	1590528891230550	1590528891231564
8	507	1590528892541997	1590528892543130
16	508	1590528893853706	1590528893854435
32	509	1590528895165020	1590528895166136
64	510	1590528896476694	1590528896477475
128	511	1590528897788097	1590528897789086
1	512	1590528899099561	1590528899100637
2	513	1590528900411095	1590528900412117
4	514	1590528901722574	1590528901723651
8	515	1590528903034173	1590528903035066
16	516	1590528904345655	1590528904346598
32	517	1590528905657130	1590528905658137
64	518	1590528906968575	1590528906969706
128	519	1590528908280190	1590528908281106
1	520	1590528909591816	1590528909592493
2	521	1590528910903202	1590528910904121
4	522	1590528912214576	1590528912215761
8	523	1590528913526095	1590528913527256
16	524	1590528914837799	1590528914838566
32	525	1590528916149040	1590528916150339
64	526	1590528917460862	1590528917461531
128	527	1590528918772194	1590528918773213
1	528	1590528920083438	1590528920084984
2	529	1590528921395199	1590528921396236
4	530	1590528922706759	1590528922707690
8	531	1590528924018213	1590528924019250
16	532	1590528925329902	1590528925330575
32	533	1590528926641232	1590528926642260
64	534	1590528927952611	1590528927953894
128	535	1590528929264206	1590528929265313
1	536	1590528930575765	1590528930576768
2	537	1590528931887138	1590528931888409
4	538	1590528933198769	1590528933199792
8	539	1590528934510408	1590528934511168
16	540	1590528935821719	1590528935822870
32	541	1590528937133272	1590528937134332
64	542	1590528938444864	1590528938445753
128	543	1590528939756403	1590528939757229
1	544	1590528941067899	1590528941068746
2	545	1590528942379345	1590528942380314
4	546	1590528943690920	1590528943691753
8	547	1590528945002237	1590528945003450
16	548	1590528946313902	1590528946314799
32	549	1590528947625484	1590528947626231
64	550	1590528948936736	1590528948937993
128	551	1590528950248292	1590528950249451
1	552	1590528951559957	1590528951560801
2	553	1590528952871176	1590528952872595
4	554	1590528954182880	1590528954183905
8	555	1590528955494514	1590528955495285
16	556	1590528956805893	1590528956806920
32	557	1590528958117391	1590528958118436
64	558	1590528959428992	1590528959429850
128	559	1590528960740514	1590528960741341
1	560	1590528962051911	1590528962052958
2	561	1590528963363441	1590528963364442
4	562	1590528964675027	1590528964675870
8	563	1590528965986304	1590528965987607
16	564	1590528967298056	1590528967298869
32	565	1590528968609428	1590528968610511
64	566	1590528969920962	1590528969921992
128	567	1590528971232506	1590528971233461
1	568	1590528972543740	1590528972545241
2	569	1590528973855502	1590528973856493
4	570	1590528975167069	1590528975167940
8	571	1590528976478393	1590528976479630
16	572	1590528977789907	1590528977791131
32	573	1590528979101407	1590528979102644
64	574	1590528980413037	1590528980414028
128	575	1590528981724394	1590528981725685
1	576	1590528983036061	1590528983037033
2	577	1590528984347650	1590528984348458
4	578	1590528985659207	1590528985659914
8	579	1590528986970580	1590528986971555
16	580	1590528988282145	1590528988283004
32	581	1590528989593770	1590528989594394
64	582	1590528990905201	1590528990905976
128	583	1590528992216549	1590528992217642
1	584	1590528993528211	1590528993528994
2	585	1590528994839741	1590528994840479
4	586	1590528996151001	1590528996152233
8	587	1590528997462778	1590528997463470
16	588	1590528998774233	1590528998775028
32	589	1590529000085637	1590529000086638
64	590	1590529001397174	1590529001398115
128	591	1590529002708679	1590529002709625
1	592	1590529004020202	1590529004021115
2	593	1590529005331804	1590529005332527
4	594	1590529006643176	1590529006644169
8	595	1590529007954526	1590529007955833
16	596	1590529009266216	1590529009267158
32	597	1590529010577700	1590529010578688
64	598	1590529011889221	1590529011890180
128	599	1590529013200820	1590529013201596
1	600	1590529014512140	1590529014513289
2	601	1590529015823577	1590529015824867
4	602	1590529017135164	1590529017136294
8	603	1590529018446687	1590529018447784
16	604	1590529019758410	1590529019759076
32	605	1590529021069843	1590529021070657
64	606	1590529022381230	1590529022382283
128	607	1590529023692740	1590529023693788
1	608	1590529025004323	1590529025005219
2	609	1590529026315691	1590529026316864
4	610	1590529027627553	1590529027628016
8	611	1590529028939006	1590529028939577
16	612	1590529030250158	1590529030251439
32	613	1590529031562000	1590529031562611
64	614	1590529032873272	1590529032874353
128	615	1590529034184772	1590529034185867
1	616	1590529035496362	1590529035497292
2	617	1590529036807776	1590529036808891
4	618	1590529038119306	1590529038120375
8	619	1590529039430837	1590529039431858
16	620	1590529040742285	1590529040743425
32	621	1590529042054114	1590529042054609
64	622	1590529043365289	1590529043366448
128	623	1590529044676842	1590529044677909
1	624	1590529045988310	1590529045989455
2	625	1590529047299816	1590529047300963
4	626	1590529048611375	1590529048612418
8	627	1590529049922935	1590529049923872
16	628	1590529051234348	1590529051235473
32	629	1590529052545893	1590529052546943
64	630	1590529053857545	1590529053858304
128	631	1590529055169014	1590529055169850
1	632	1590529056480462	1590529056481415
2	633	1590529057791932	1590529057792959
4	634	1590529059103388	1590529059104517
8	635	1590529060414873	1590529060416046
16	636	1590529061726519	1590529061727414
32	637	1590529063038001	1590529063038946
64	638	1590529064349483	1590529064350478
128	639	1590529065661084	1590529065661891
1	640	1590529066972466	1590529066973524
2	641	1590529068283749	1590529068285254
4	642	1590529069595565	1590529069596452
8	643	1590529070907161	1590529070907870
16	644	1590529072218558	1590529072219487
32	645	1590529073530119	1590529073530940
64	646	1590529074841379	1590529074842695
128	647	1590529076152885	1590529076154203
1	648	1590529077464458	1590529077465643
2	649	1590529078776058	1590529078777057
4	650	1590529080087449	1590529080088680
8	651	1590529081399045	1590529081400098
16	652	1590529082710369	1590529082711788
32	653	1590529084022195	1590529084022977
64	654	1590529085333732	1590529085334453
128	655	1590529086645164	1590529086646035
1	656	1590529087956461	1590529087957753
2	657	1590529089267797	1590529089269430
4	658	1590529090579516	1590529090580726
8	659	1590529091890990	1590529091892265
16	660	1590529093202569	1590529093203701
32	661	1590529094514335	1590529094514948
64	662	1590529095825659	1590529095826639
128	663	1590529097137186	1590529097138126
1	664	1590529098448633	1590529098449693
2	665	1590529099760001	1590529099761339
4	666	1590529101071822	1590529101072531
8	667	1590529102383211	1590529102384156
16	668	1590529103694787	1590529103695594
32	669	1590529105006164	1590529105007231
64	670	1590529106317767	1590529106318642
128	671	1590529107629070	1590529107630353
1	672	1590529108940662	1590529108941775
2	673	1590529110252237	1590529110253215
4	674	1590529111563730	1590529111564735
8	675	1590529112875497	1590529112875983
16	676	1590529114186536	1590529114187957
32	677	1590529115498199	1590529115499309
64	678	1590529116809825	1590529116810696
128	679	1590529118121206	1590529118122330
1	680	1590529119432610	1590529119433939
2	681	1590529120744192	1590529120745372
4	682	1590529122055611	1590529122056966
8	683	1590529123367153	1590529123368438
16	684	1590529124678831	1590529124679774
32	685	1590529125990298	1590529125991321
64	686	1590529127301740	1590529127302893
128	687	1590529128613296	1590529128614351
1	688	1590529129924747	1590529129925914
2	689	1590529131236237	1590529131237439
4	690	1590529132547812	1590529132548878
8	691	1590529133859357	1590529133860346
16	692	1590529135170955	1590529135171762
32	693	1590529136482288	1590529136483443
64	694	1590529137793809	1590529137794937
128	695	1590529139105391	1590529139106368
1	696	1590529140416914	1590529140417859
2	697	1590529141728268	1590529141729519
4	698	1590529143039917	1590529143040884
8	699	1590529144351301	1590529144352514
16	700	1590529145662887	1590529145663942
32	701	1590529146974358	1590529146975485
64	702	1590529148286089	1590529148286768
128	703	1590529149597308	1590529149598563
1	704	1590529150908938	1590529150909947
2	705	1590529152220471	1590529152221428
4	706	1590529153531795	1590529153533118
8	707	1590529154843625	1590529154844303
16	708	1590529156154787	1590529156156154
32	709	1590529157466662	1590529157467293
64	710	1590529158778058	1590529158778911
128	711	1590529160089629	1590529160090355
1	712	1590529161401086	1590529161401912
2	713	1590529162712571	1590529162713440
4	714	1590529164023902	1590529164025123
8	715	1590529165335530	1590529165336509
16	716	1590529166647090	1590529166647964
32	717	1590529167958779	1590529167959288
64	718	1590529169270249	1590529169270832
128	719	1590529170581655	1590529170582440
1	720	1590529171893092	1590529171894017
2	721	1590529173204631	1590529173205492
4	722	1590529174516130	1590529174517007
8	723	1590529175827597	1590529175828555
16	724	1590529177139034	1590529177140131
32	725	1590529178450517	1590529178451662
64	726	1590529179761958	1590529179763235
128	727	1590529181073550	1590529181074658
1	728	1590529182385184	1590529182386037
2	729	1590529183696673	1590529183697563
4	730	1590529185007987	1590529185009263
8	731	1590529186319478	1590529186320786
16	732	1590529187631048	1590529187632230
32	733	1590529188942744	1590529188943548
64	734	1590529190254298	1590529190255007
128	735	1590529191565759	1590529191566561
1	736	1590529192877213	1590529192878120
2	737	1590529194188443	1590529194189904
4	738	1590529195500202	1590529195501159
8	739	1590529196811689	1590529196812687
16	740	1590529198122944	1590529198124445
32	741	1590529199434594	1590529199435809
64	742	1590529200746217	1590529200747200
128	743	1590529202057644	1590529202058788
1	744	1590529203369283	1590529203370162
2	745	1590529204680652	1590529204681808
4	746	1590529205992388	1590529205993085
8	747	1590529207303673	1590529207304814
16	748	1590529208615152	1590529208616350
32	749	1590529209926758	1590529209927758
64	750	1590529211238171	1590529211239359
128	751	1590529212549823	1590529212550720
1	752	1590529213861241	1590529213862316
2	753	1590529215172715	1590529215173856
4	754	1590529216484307	1590529216485279
8	755	1590529217795915	1590529217796685
16	756	1590529219107400	1590529219108213
32	757	1590529220418969	1590529220419658
64	758	1590529221730367	1590529221731274
128	759	1590529223041863	1590529223042792
1	760	1590529224353440	1590529224354229
2	761	1590529225664747	1590529225665937
4	762	1590529226976201	1590529226977496
8	763	1590529228287841	1590529228288870
16	764	1590529229599390	1590529229600335
32	765	1590529230910835	1590529230911904
64	766	1590529232222307	1590529232223446
128	767	1590529233533890	1590529233534877
1	768	1590529234845296	1590529234846486
2	769	1590529236156753	1590529236158042
4	770	1590529237468365	1590529237469444
8	771	1590529238779911	1590529238780913
16	772	1590529240091514	1590529240092324
32	773	1590529241402902	1590529241403950
64	774	1590529242714460	1590529242715405
