Initial signature: 255	255
255	255	
4	74	1590528322150507	1590528322151470
8	75	1590528323428096	1590528323429083
16	76	1590528324705532	1590528324706849
32	77	1590528325983279	1590528325984304
64	78	1590528327260842	1590528327261944
128	79	1590528328538506	1590528328539482
1	80	1590528329816105	1590528329817084
2	81	1590528331093681	1590528331094710
4	82	1590528332371362	1590528332372231
8	83	1590528333649015	1590528333649780
16	84	1590528334926577	1590528334927421
32	85	1590528336203941	1590528336205258
64	86	1590528337481640	1590528337482761
128	87	1590528338759257	1590528338760346
1	88	1590528340037011	1590528340037795
2	89	1590528341314307	1590528341315700
4	90	1590528342592193	1590528342593017
8	91	1590528343869690	1590528343870721
16	92	1590528345147324	1590528345148290
32	93	1590528346425039	1590528346425777
64	94	1590528347702539	1590528347703479
128	95	1590528348979994	1590528348981225
1	96	1590528350257786	1590528350258635
2	97	1590528351535189	1590528351536434
4	98	1590528352812945	1590528352813881
8	99	1590528354090566	1590528354091461
16	100	1590528355368028	1590528355369201
32	101	1590528356645761	1590528356646670
64	102	1590528357923357	1590528357924276
128	103	1590528359200975	1590528359201860
1	104	1590528360478307	1590528360479730
2	105	1590528361756192	1590528361757047
4	106	1590528363033696	1590528363034745
8	107	1590528364311314	1590528364312329
16	108	1590528365588935	1590528365589910
32	109	1590528366866615	1590528366867433
64	110	1590528368144020	1590528368145229
128	111	1590528369421786	1590528369422666
1	112	1590528370699331	1590528370700322
2	113	1590528371976871	1590528371977985
4	114	1590528373254443	1590528373255614
8	115	1590528374532036	1590528374533223
16	116	1590528375809604	1590528375810857
32	117	1590528377087416	1590528377088247
64	118	1590528378365027	1590528378365838
128	119	1590528379642515	1590528379643552
1	120	1590528380920291	1590528380920979
2	121	1590528382197829	1590528382198642
4	122	1590528383475519	1590528383476155
8	123	1590528384753102	1590528384753773
16	124	1590528386030544	1590528386031533
32	125	1590528387308005	1590528387309274
64	126	1590528388585665	1590528388586817
128	127	1590528389863413	1590528389864270
1	128	1590528391140665	1590528391142220
2	129	1590528392418479	1590528392419608
4	130	1590528393695891	1590528393697398
8	131	1590528394973721	1590528394974771
16	132	1590528396251317	1590528396252376
32	133	1590528397528985	1590528397529910
64	134	1590528398806524	1590528398807573
128	135	1590528400084065	1590528400085234
1	136	1590528401361691	1590528401362811
2	137	1590528402639330	1590528402640374
4	138	1590528403916721	1590528403918184
8	139	1590528405194547	1590528405195560
16	140	1590528406472224	1590528406473086
32	141	1590528407749859	1590528407750653
64	142	1590528409027247	1590528409028466
128	143	1590528410305134	1590528410305782
1	144	1590528411582493	1590528411583624
2	145	1590528412860181	1590528412861138
4	146	1590528414137805	1590528414138716
8	147	1590528415415557	1590528415416166
16	148	1590528416692871	1590528416694054
32	149	1590528417970412	1590528417971715
64	150	1590528419248040	1590528419249289
128	151	1590528420525761	1590528420526771
1	152	1590528421803326	1590528421804407
2	153	1590528423081008	1590528423081927
4	154	1590528424358683	1590528424359454
8	155	1590528425636191	1590528425637148
16	156	1590528426913762	1590528426914780
32	157	1590528428191338	1590528428192405
64	158	1590528429468931	1590528429470015
128	159	1590528430746653	1590528430747495
1	160	1590528432024143	1590528432025206
2	161	1590528433301659	1590528433302893
4	162	1590528434579516	1590528434580237
8	163	1590528435857047	1590528435857908
16	164	1590528437134684	1590528437135474
32	165	1590528438412050	1590528438413309
64	166	1590528439689838	1590528439690723
128	167	1590528440967486	1590528440968277
1	168	1590528442244821	1590528442246144
2	169	1590528443522499	1590528443523668
4	170	1590528444800306	1590528444801063
8	171	1590528446077842	1590528446078729
16	172	1590528447355468	1590528447356306
32	173	1590528448632997	1590528448633978
64	174	1590528449910767	1590528449911410
128	175	1590528451188046	1590528451189334
1	176	1590528452465621	1590528452466960
2	177	1590528453743397	1590528453744387
4	178	1590528455020800	1590528455022185
8	179	1590528456298661	1590528456299526
16	180	1590528457576204	1590528457577185
32	181	1590528458853724	1590528458854867
64	182	1590528460131526	1590528460132268
128	183	1590528461408964	1590528461410031
1	184	1590528462686752	1590528462687445
2	185	1590528463963913	1590528463965486
4	186	1590528465241896	1590528465242705
8	187	1590528466519404	1590528466520399
16	188	1590528467797072	1590528467797933
32	189	1590528469074578	1590528469075629
64	190	1590528470352182	1590528470353227
128	191	1590528471629805	1590528471630806
1	192	1590528472907369	1590528472908444
2	193	1590528474184990	1590528474186025
4	194	1590528475462729	1590528475463488
8	195	1590528476740274	1590528476741145
16	196	1590528478017820	1590528478018801
32	197	1590528479295324	1590528479296499
64	198	1590528480572960	1590528480574065
128	199	1590528481850668	1590528481851559
1	200	1590528483128158	1590528483129271
2	201	1590528484405828	1590528484406803
4	202	1590528485683564	1590528485684269
8	203	1590528486960982	1590528486962053
16	204	1590528488238739	1590528488239498
32	205	1590528489516190	1590528489517249
64	206	1590528490793881	1590528490794761
128	207	1590528492071441	1590528492072403
1	208	1590528493349109	1590528493349937
2	209	1590528494626619	1590528494627629
4	210	1590528495904385	1590528495905064
8	211	1590528497181806	1590528497182845
16	212	1590528498459470	1590528498460383
32	213	1590528499736998	1590528499738057
64	214	1590528501014629	1590528501015628
128	215	1590528502292258	1590528502293201
1	216	1590528503569842	1590528503570819
2	217	1590528504847327	1590528504848536
4	218	1590528506125052	1590528506126013
8	219	1590528507402654	1590528507403613
16	220	1590528508680368	1590528508681101
32	221	1590528509957829	1590528509958842
64	222	1590528511235485	1590528511236389
128	223	1590528512513042	1590528512514033
1	224	1590528513790565	1590528513791713
2	225	1590528515068163	1590528515069316
4	226	1590528516345911	1590528516346770
8	227	1590528517623398	1590528517624485
16	228	1590528518901083	1590528518902002
32	229	1590528520178775	1590528520179512
64	230	1590528521456180	1590528521457309
128	231	1590528522733764	1590528522734928
1	232	1590528524011490	1590528524012404
2	233	1590528525289062	1590528525290034
4	234	1590528526566357	1590528526567941
8	235	1590528527844218	1590528527845281
16	236	1590528529121877	1590528529122825
32	237	1590528530399335	1590528530400568
64	238	1590528531676964	1590528531678142
128	239	1590528532954726	1590528532955581
1	240	1590528534232110	1590528534233399
2	241	1590528535509893	1590528535510818
4	242	1590528536787489	1590528536788424
8	243	1590528538064983	1590528538066132
16	244	1590528539342607	1590528539343710
32	245	1590528540620182	1590528540621337
64	246	1590528541897853	1590528541898868
128	247	1590528543175645	1590528543176278
1	248	1590528544453134	1590528544453991
2	249	1590528545730695	1590528545731632
4	250	1590528547008375	1590528547009154
8	251	1590528548285793	1590528548286938
16	252	1590528549563388	1590528549564545
32	253	1590528550840971	1590528550842164
64	254	1590528552118598	1590528552119739
128	255	1590528553396237	1590528553397302
1	256	1590528554673905	1590528554674836
2	257	1590528555951427	1590528555952516
4	258	1590528557228855	1590528557230291
8	259	1590528558506502	1590528558507845
16	260	1590528559784047	1590528559785503
32	261	1590528561061754	1590528561062997
64	262	1590528562339553	1590528562340400
128	263	1590528563616998	1590528563618157
1	264	1590528564894720	1590528564895637
2	265	1590528566172480	1590528566173079
4	266	1590528567449841	1590528567450920
8	267	1590528568727390	1590528568728573
16	268	1590528570005263	1590528570005903
32	269	1590528571282774	1590528571283594
64	270	1590528572560334	1590528572561235
128	271	1590528573837873	1590528573838898
1	272	1590528575115488	1590528575116486
2	273	1590528576393107	1590528576394069
4	274	1590528577670831	1590528577671546
8	275	1590528578948249	1590528578949331
16	276	1590528580225895	1590528580226886
32	277	1590528581503567	1590528581504416
64	278	1590528582780911	1590528582782274
128	279	1590528584058727	1590528584059660
1	280	1590528585336237	1590528585337352
2	281	1590528586613947	1590528586614844
4	282	1590528587891483	1590528587892510
8	283	1590528589169135	1590528589170060
16	284	1590528590446733	1590528590447664
32	285	1590528591724200	1590528591725399
64	286	1590528593001909	1590528593002892
128	287	1590528594279437	1590528594280566
1	288	1590528595557099	1590528595558106
2	289	1590528596834724	1590528596835684
4	290	1590528598112216	1590528598113394
8	291	1590528599390030	1590528599390781
16	292	1590528600667514	1590528600668499
32	293	1590528601945071	1590528601946145
64	294	1590528603222784	1590528603223633
128	295	1590528604500417	1590528604501202
1	296	1590528605777873	1590528605778949
2	297	1590528607055414	1590528607056609
4	298	1590528608333091	1590528608334135
8	299	1590528609610768	1590528609611660
16	300	1590528610888439	1590528610889190
32	301	1590528612165808	1590528612167023
64	302	1590528613443498	1590528613444535
128	303	1590528614721133	1590528614722102
1	304	1590528615998441	1590528615999996
2	305	1590528617276011	1590528617277628
4	306	1590528618553764	1590528618555077
8	307	1590528619831505	1590528619832538
16	308	1590528621109178	1590528621110067
32	309	1590528622386542	1590528622387906
64	310	1590528623664214	1590528623665435
128	311	1590528624941985	1590528624942866
1	312	1590528626219491	1590528626220563
2	313	1590528627497113	1590528627498142
4	314	1590528628774679	1590528628775778
8	315	1590528630052257	1590528630053402
16	316	1590528631329882	1590528631330979
32	317	1590528632607585	1590528632608478
64	318	1590528633885157	1590528633886108
128	319	1590528635162786	1590528635163682
1	320	1590528636440552	1590528636441118
2	321	1590528637717905	1590528637718966
4	322	1590528638995596	1590528638996477
8	323	1590528640273152	1590528640274123
16	324	1590528641550678	1590528641551799
32	325	1590528642828461	1590528642829218
64	326	1590528644105977	1590528644106905
128	327	1590528645383536	1590528645384547
1	328	1590528646661276	1590528646662010
2	329	1590528647938899	1590528647939589
4	330	1590528649216319	1590528649217370
8	331	1590528650493988	1590528650494903
16	332	1590528651771376	1590528651772717
32	333	1590528653049051	1590528653050244
64	334	1590528654326903	1590528654327594
128	335	1590528655604376	1590528655605323
1	336	1590528656881912	1590528656882990
2	337	1590528658159406	1590528658160698
4	338	1590528659437078	1590528659438227
8	339	1590528660714830	1590528660715678
16	340	1590528661992408	1590528661993302
32	341	1590528663269977	1590528663270935
64	342	1590528664547531	1590528664548582
128	343	1590528665824919	1590528665826396
1	344	1590528667102896	1590528667103621
2	345	1590528668380368	1590528668381352
4	346	1590528669657974	1590528669658947
8	347	1590528670935598	1590528670936525
16	348	1590528672213115	1590528672214211
32	349	1590528673490818	1590528673491710
64	350	1590528674768409	1590528674769320
128	351	1590528676045817	1590528676047114
1	352	1590528677323393	1590528677324740
2	353	1590528678601165	1590528678602170
4	354	1590528679878640	1590528679879898
8	355	1590528681156360	1590528681157379
16	356	1590528682433880	1590528682435061
32	357	1590528683711596	1590528683712547
64	358	1590528684989155	1590528684990190
128	359	1590528686266625	1590528686267923
1	360	1590528687544361	1590528687545388
2	361	1590528688822128	1590528688822823
4	362	1590528690099539	1590528690100614
8	363	1590528691377081	1590528691378274
16	364	1590528692654737	1590528692655820
32	365	1590528693932173	1590528693933586
64	366	1590528695210056	1590528695210906
128	367	1590528696487631	1590528696488532
1	368	1590528697765269	1590528697766096
2	369	1590528699042816	1590528699043751
4	370	1590528700320436	1590528700321334
8	371	1590528701598043	1590528701598928
16	372	1590528702875443	1590528702876730
32	373	1590528704153015	1590528704154360
64	374	1590528705430726	1590528705431851
128	375	1590528706708663	1590528706709116
1	376	1590528707986184	1590528707986797
2	377	1590528709263450	1590528709264733
4	378	1590528710541029	1590528710542356
8	379	1590528711818895	1590528711819692
16	380	1590528713096520	1590528713097269
32	381	1590528714373993	1590528714374999
64	382	1590528715651549	1590528715652644
128	383	1590528716929144	1590528716930252
1	384	1590528718206658	1590528718207939
2	385	1590528719484433	1590528719485366
4	386	1590528720762123	1590528720762878
8	387	1590528722039699	1590528722040504
16	388	1590528723317120	1590528723318286
32	389	1590528724594810	1590528724595797
64	390	1590528725872486	1590528725873324
128	391	1590528727149840	1590528727151171
1	392	1590528728427652	1590528728428561
2	393	1590528729705227	1590528729706188
4	394	1590528730982786	1590528730983831
8	395	1590528732260319	1590528732261500
16	396	1590528733537795	1590528733539226
32	397	1590528734815799	1590528734816424
64	398	1590528736093240	1590528736094185
128	399	1590528737370696	1590528737371931
1	400	1590528738648444	1590528738649385
2	401	1590528739925932	1590528739927100
4	402	1590528741203679	1590528741204554
8	403	1590528742481316	1590528742482119
16	404	1590528743758880	1590528743759757
32	405	1590528745036505	1590528745037334
64	406	1590528746314145	1590528746314896
128	407	1590528747591649	1590528747592595
1	408	1590528748869106	1590528748870339
2	409	1590528750146749	1590528750147898
4	410	1590528751424416	1590528751425433
8	411	1590528752702013	1590528752703038
16	412	1590528753979727	1590528753980527
32	413	1590528755257474	1590528755257981
64	414	1590528756534733	1590528756535925
128	415	1590528757812595	1590528757813264
1	416	1590528759090163	1590528759090898
2	417	1590528760367721	1590528760368542
4	418	1590528761645342	1590528761646123
8	419	1590528762922714	1590528762923954
16	420	1590528764200401	1590528764201468
32	421	1590528765478196	1590528765478875
64	422	1590528766755654	1590528766756620
128	423	1590528768033205	1590528768034270
1	424	1590528769310728	1590528769311949
2	425	1590528770588181	1590528770589698
4	426	1590528771866010	1590528771867072
8	427	1590528773143644	1590528773144640
16	428	1590528774421295	1590528774422191
32	429	1590528775699014	1590528775699673
64	430	1590528776976461	1590528776977428
128	431	1590528778253849	1590528778255243
1	432	1590528779531702	1590528779532591
2	433	1590528780809206	1590528780810289
4	434	1590528782086709	1590528782087989
8	435	1590528783364601	1590528783365298
16	436	1590528784642176	1590528784642925
32	437	1590528785919653	1590528785920650
64	438	1590528787197144	1590528787198361
128	439	1590528788474787	1590528788475920
1	440	1590528789752311	1590528789753598
2	441	1590528791030257	1590528791030854
4	442	1590528792307712	1590528792308601
8	443	1590528793585308	1590528793586208
16	444	1590528794862765	1590528794863952
32	445	1590528796140537	1590528796141382
64	446	1590528797418076	1590528797419046
128	447	1590528798695718	1590528798696605
1	448	1590528799973390	1590528799974136
2	449	1590528801250709	1590528801252018
4	450	1590528802528467	1590528802529462
8	451	1590528803805999	1590528803807132
16	452	1590528805083754	1590528805084579
32	453	1590528806361235	1590528806362301
64	454	1590528807638994	1590528807639743
128	455	1590528808916519	1590528808917420
1	456	1590528810194017	1590528810195125
2	457	1590528811471685	1590528811472658
4	458	1590528812749322	1590528812750223
8	459	1590528814026875	1590528814027872
16	460	1590528815304416	1590528815305533
32	461	1590528816582002	1590528816583149
64	462	1590528817859796	1590528817860557
128	463	1590528819137392	1590528819138163
1	464	1590528820414754	1590528820416003
2	465	1590528821692483	1590528821693476
4	466	1590528822970058	1590528822971103
8	467	1590528824247443	1590528824248920
16	468	1590528825525152	1590528825526413
32	469	1590528826802921	1590528826803846
64	470	1590528828080581	1590528828081388
128	471	1590528829358063	1590528829359108
1	472	1590528830635700	1590528830636673
2	473	1590528831913215	1590528831914361
4	474	1590528833190706	1590528833192072
8	475	1590528834468521	1590528834469459
16	476	1590528835746003	1590528835747178
32	477	1590528837023787	1590528837024596
64	478	1590528838301442	1590528838302143
128	479	1590528839579032	1590528839579755
1	480	1590528840856434	1590528840857556
2	481	1590528842134146	1590528842135045
4	482	1590528843411820	1590528843412573
8	483	1590528844689408	1590528844690187
16	484	1590528845967025	1590528845967773
32	485	1590528847244446	1590528847245553
64	486	1590528848521985	1590528848523217
128	487	1590528849799583	1590528849800820
1	488	1590528851077441	1590528851078164
2	489	1590528852354883	1590528852355924
4	490	1590528853632358	1590528853633652
8	491	1590528854910181	1590528854911030
16	492	1590528856187713	1590528856188701
32	493	1590528857465193	1590528857466422
64	494	1590528858742807	1590528858744010
128	495	1590528860020530	1590528860021489
1	496	1590528861298017	1590528861299204
2	497	1590528862575740	1590528862576683
4	498	1590528863853472	1590528863854153
8	499	1590528865130908	1590528865131920
16	500	1590528866408618	1590528866409411
32	501	1590528867686195	1590528867687036
64	502	1590528868963621	1590528868964812
128	503	1590528870241247	1590528870242389
1	504	1590528871518838	1590528871519999
2	505	1590528872796647	1590528872797392
4	506	1590528874074093	1590528874075148
8	507	1590528875351514	1590528875352929
16	508	1590528876629233	1590528876630412
32	509	1590528877907122	1590528877907725
64	510	1590528879184549	1590528879185500
128	511	1590528880462235	1590528880463016
1	512	1590528881739714	1590528881740740
2	513	1590528883017167	1590528883018488
4	514	1590528884295040	1590528884295817
8	515	1590528885572606	1590528885573454
16	516	1590528886850047	1590528886851215
32	517	1590528888128007	1590528888128456
64	518	1590528889405163	1590528889406503
128	519	1590528890683058	1590528890683810
1	520	1590528891960708	1590528891961362
2	521	1590528893238150	1590528893239121
4	522	1590528894515684	1590528894516789
8	523	1590528895793232	1590528895794443
16	524	1590528897070810	1590528897072067
32	525	1590528898348704	1590528898349375
64	526	1590528899626050	1590528899627232
128	527	1590528900903793	1590528900904690
1	528	1590528902181398	1590528902182288
2	529	1590528903458971	1590528903459916
4	530	1590528904736589	1590528904737501
8	531	1590528906014162	1590528906015129
16	532	1590528907291789	1590528907292705
32	533	1590528908569134	1590528908570562
64	534	1590528909846772	1590528909848125
128	535	1590528911124576	1590528911125523
1	536	1590528912401984	1590528912403317
2	537	1590528913679673	1590528913680831
4	538	1590528914957512	1590528914958194
8	539	1590528916234862	1590528916236045
16	540	1590528917512676	1590528917513434
32	541	1590528918790118	1590528918791193
64	542	1590528920067753	1590528920068760
128	543	1590528921345468	1590528921346247
1	544	1590528922622868	1590528922624049
2	545	1590528923900575	1590528923901544
4	546	1590528925178257	1590528925179064
8	547	1590528926455885	1590528926456638
16	548	1590528927733487	1590528927734238
32	549	1590528929010947	1590528929011980
64	550	1590528930288794	1590528930289336
128	551	1590528931566021	1590528931567311
1	552	1590528932843781	1590528932844752
2	553	1590528934121320	1590528934122415
4	554	1590528935399136	1590528935399801
8	555	1590528936676502	1590528936677637
16	556	1590528937954470	1590528937954871
32	557	1590528939231748	1590528939232796
64	558	1590528940509403	1590528940510342
128	559	1590528941786997	1590528941787951
1	560	1590528943064577	1590528943065572
2	561	1590528944342074	1590528944343277
4	562	1590528945619901	1590528945620652
8	563	1590528946897323	1590528946898432
16	564	1590528948175070	1590528948175888
32	565	1590528949452756	1590528949453403
64	566	1590528950730098	1590528950731263
128	567	1590528952007754	1590528952008810
1	568	1590528953285285	1590528953286480
2	569	1590528954562958	1590528954564009
4	570	1590528955840603	1590528955841566
8	571	1590528957118130	1590528957119241
16	572	1590528958395558	1590528958397015
32	573	1590528959673289	1590528959674486
64	574	1590528960950988	1590528960951989
128	575	1590528962228610	1590528962229569
1	576	1590528963506250	1590528963507132
2	577	1590528964783786	1590528964784797
4	578	1590528966061441	1590528966062344
8	579	1590528967339040	1590528967339947
16	580	1590528968616676	1590528968617514
32	581	1590528969894143	1590528969895248
64	582	1590528971171650	1590528971172944
128	583	1590528972449389	1590528972450406
1	584	1590528973727028	1590528973727969
2	585	1590528975004492	1590528975005707
4	586	1590528976282043	1590528976283358
8	587	1590528977559774	1590528977560829
16	588	1590528978837390	1590528978838415
32	589	1590528980115062	1590528980115945
64	590	1590528981392640	1590528981393570
128	591	1590528982670293	1590528982671118
1	592	1590528983947874	1590528983948739
2	593	1590528985225392	1590528985226423
4	594	1590528986503006	1590528986504011
8	595	1590528987780661	1590528987781559
16	596	1590528989058112	1590528989059309
32	597	1590528990335762	1590528990336861
64	598	1590528991613415	1590528991614410
128	599	1590528992890960	1590528992892067
1	600	1590528994168348	1590528994169881
2	601	1590528995446151	1590528995447281
4	602	1590528996723811	1590528996724823
8	603	1590528998001402	1590528998002434
16	604	1590528999278877	1590528999280160
32	605	1590529000556534	1590529000557705
64	606	1590529001834260	1590529001835181
128	607	1590529003111934	1590529003112710
1	608	1590529004389464	1590529004390381
2	609	1590529005667132	1590529005667916
4	610	1590529006944733	1590529006945517
8	611	1590529008222141	1590529008223310
16	612	1590529009499707	1590529009500946
32	613	1590529010777536	1590529010778320
64	614	1590529012055301	1590529012055757
128	615	1590529013332847	1590529013333413
1	616	1590529014610066	1590529014611395
2	617	1590529015887880	1590529015888783
4	618	1590529017165667	1590529017166198
8	619	1590529018442931	1590529018444136
16	620	1590529019720759	1590529019721511
32	621	1590529020998329	1590529020999142
64	622	1590529022275809	1590529022276865
128	623	1590529023553362	1590529023554513
1	624	1590529024831069	1590529024832008
2	625	1590529026108747	1590529026109532
4	626	1590529027386330	1590529027387151
8	627	1590529028663944	1590529028664739
16	628	1590529029941489	1590529029942396
32	629	1590529031219010	1590529031220077
64	630	1590529032496654	1590529032497635
128	631	1590529033774326	1590529033775165
1	632	1590529035051842	1590529035052852
2	633	1590529036329561	1590529036330334
4	634	1590529037607046	1590529037608051
8	635	1590529038884604	1590529038885695
16	636	1590529040162358	1590529040163143
32	637	1590529041439791	1590529041440912
64	638	1590529042717462	1590529042718443
128	639	1590529043995137	1590529043995970
1	640	1590529045272715	1590529045273594
2	641	1590529046550324	1590529046551187
4	642	1590529047827857	1590529047828856
8	643	1590529049105381	1590529049106534
16	644	1590529050383134	1590529050383983
32	645	1590529051660702	1590529051661617
64	646	1590529052938228	1590529052939293
128	647	1590529054215934	1590529054216789
1	648	1590529055493531	1590529055494395
2	649	1590529056770950	1590529056772177
4	650	1590529058048740	1590529058049590
8	651	1590529059326375	1590529059327157
16	652	1590529060604104	1590529060604630
32	653	1590529061881385	1590529061882550
64	654	1590529063159220	1590529063159918
128	655	1590529064436769	1590529064437570
1	656	1590529065714255	1590529065715286
2	657	1590529066991906	1590529066992837
4	658	1590529068269360	1590529068270585
8	659	1590529069547117	1590529069548031
16	660	1590529070824738	1590529070825611
32	661	1590529072102298	1590529072103253
64	662	1590529073379803	1590529073380951
128	663	1590529074657424	1590529074658531
1	664	1590529075935053	1590529075936104
2	665	1590529077212684	1590529077213675
4	666	1590529078490153	1590529078491408
8	667	1590529079767822	1590529079768942
16	668	1590529081045508	1590529081046457
32	669	1590529082323037	1590529082324130
64	670	1590529083600708	1590529083601661
128	671	1590529084878333	1590529084879238
1	672	1590529086155839	1590529086156934
2	673	1590529087433546	1590529087434429
4	674	1590529088711308	1590529088711870
8	675	1590529089988659	1590529089989721
16	676	1590529091266178	1590529091267403
32	677	1590529092543870	1590529092544913
64	678	1590529093821444	1590529093822541
128	679	1590529095099107	1590529095100080
1	680	1590529096376775	1590529096377614
2	681	1590529097654254	1590529097655338
4	682	1590529098931872	1590529098932922
8	683	1590529100209371	1590529100210624
16	684	1590529101487006	1590529101488192
32	685	1590529102764549	1590529102765850
64	686	1590529104042462	1590529104043139
128	687	1590529105319949	1590529105320855
1	688	1590529106597559	1590529106598447
2	689	1590529107875171	1590529107876036
4	690	1590529109152489	1590529109153920
8	691	1590529110430417	1590529110431195
16	692	1590529111707849	1590529111708964
32	693	1590529112985583	1590529112986433
64	694	1590529114263170	1590529114264047
128	695	1590529115540795	1590529115541624
1	696	1590529116818118	1590529116819503
2	697	1590529118095700	1590529118097123
4	698	1590529119373467	1590529119374559
8	699	1590529120651091	1590529120652137
16	700	1590529121928734	1590529121929695
32	701	1590529123206093	1590529123207538
64	702	1590529124483933	1590529124484900
128	703	1590529125761380	1590529125762655
1	704	1590529127039226	1590529127040011
2	705	1590529128317004	1590529128317435
4	706	1590529129594208	1590529129595433
8	707	1590529130871869	1590529130872974
16	708	1590529132149509	1590529132150537
32	709	1590529133427060	1590529133428187
64	710	1590529134704796	1590529134705653
128	711	1590529135982503	1590529135983149
1	712	1590529137260055	1590529137260798
2	713	1590529138537514	1590529138538542
4	714	1590529139815109	1590529139816148
8	715	1590529141092888	1590529141093571
16	716	1590529142370403	1590529142371258
32	717	1590529143647938	1590529143648925
64	718	1590529144925645	1590529144926421
128	719	1590529146203245	1590529146204022
1	720	1590529147480589	1590529147481881
2	721	1590529148758333	1590529148759338
4	722	1590529150035984	1590529150036890
8	723	1590529151313494	1590529151314582
16	724	1590529152591161	1590529152592116
32	725	1590529153868759	1590529153869720
64	726	1590529155146375	1590529155147306
128	727	1590529156423970	1590529156424914
1	728	1590529157701474	1590529157702611
2	729	1590529158979139	1590529158980149
4	730	1590529160256783	1590529160257706
8	731	1590529161534438	1590529161535253
16	732	1590529162811804	1590529162813089
32	733	1590529164089444	1590529164090651
64	734	1590529165367277	1590529165368020
128	735	1590529166644701	1590529166645799
1	736	1590529167922384	1590529167923317
2	737	1590529169199942	1590529169200961
4	738	1590529170477399	1590529170478706
8	739	1590529171754965	1590529171756342
16	740	1590529173032739	1590529173033770
32	741	1590529174310377	1590529174311335
64	742	1590529175587959	1590529175588955
128	743	1590529176865728	1590529176866388
1	744	1590529178143098	1590529178144219
2	745	1590529179420681	1590529179421838
4	746	1590529180698416	1590529180699305
8	747	1590529181975892	1590529181977032
16	748	1590529183253502	1590529183254623
32	749	1590529184531273	1590529184532055
64	750	1590529185808755	1590529185809775
128	751	1590529187086270	1590529187087461
1	752	1590529188364076	1590529188364857
2	753	1590529189641445	1590529189642690
4	754	1590529190919159	1590529190920179
8	755	1590529192196831	1590529192197709
16	756	1590529193474248	1590529193475493
32	757	1590529194751889	1590529194753054
64	758	1590529196029405	1590529196030740
128	759	1590529197307333	1590529197308014
1	760	1590529198584975	1590529198585574
2	761	1590529199862239	1590529199863512
4	762	1590529201139758	1590529201141195
8	763	1590529202417666	1590529202418489
16	764	1590529203695239	1590529203696118
32	765	1590529204972821	1590529204973739
64	766	1590529206250370	1590529206251391
128	767	1590529207527872	1590529207529091
1	768	1590529208805637	1590529208806528
2	769	1590529210083026	1590529210084341
4	770	1590529211360773	1590529211361796
8	771	1590529212638388	1590529212639384
16	772	1590529213916053	1590529213916920
32	773	1590529215193474	1590529215194701
64	774	1590529216471255	1590529216472122
