Initial signature: 255	255
255	255	
8	155	59493715205011512	59493715205012552
16	156	59864316359873624	59864316359874376
32	157	60234917514735456	60234917514736464
64	158	60605518669597472	60605518669598384
128	159	60976119824459280	60976119824460496
1	160	61346720979321264	61346720979322448
2	161	61717322134183352	61717322134184296
4	162	62087923289045160	62087923289046408
8	163	62458524443907216	62458524443908288
16	164	62829125598769232	62829125598770192
32	165	63199726753631232	63199726753632128
64	166	63570327908493288	63570327908494008
128	167	63940929063355232	63940929063355984
1	168	64311530218217128	64311530218218024
2	169	64682131373079064	64682131373080024
4	170	65052732527941008	65052732527942000
8	171	65423333682802976	65423333682803968
16	172	65793934837664768	65793934837666112
32	173	66164535992526856	66164535992527944
64	174	66535137147388816	66535137147389920
128	175	66905738302250944	66905738302251712
1	176	67276339457113024	67276339457113568
2	177	67646940611974768	67646940611975760
4	178	68017541766836776	68017541766837672
8	179	68388142921698640	68388142921699744
16	180	68758744076560584	68758744076561720
32	181	69129345231422656	69129345231423584
64	182	69499946386284456	69499946386285720
128	183	69870547541146456	69870547541147640
1	184	70241148696008440	70241148696009592
2	185	70611749850870504	70611749850871464
4	186	70982351005732408	70982351005733480
8	187	71352952160594400	71352952160595424
16	188	71723553315456536	71723553315457224
32	189	72094154470318320	72094154470319376
64	190	72464755625180368	72464755625181232
128	191	72835356780042160	72835356780043376
1	192	73205957934904208	73205957934905264
2	193	73576559089766064	73576559089767344
4	194	73947160244628144	73947160244629200
8	195	74317761399490144	74317761399491104
16	196	74688362554352208	74688362554352976
32	197	75058963709214016	75058963709215104
64	198	75429564864076032	75429564864077024
128	199	75800166018938224	75800166018938768
1	200	76170767173799792	76170767173801104
2	201	76541368328661936	76541368328662896
4	202	76911969483524064	76911969483524704
8	203	77282570638385760	77282570638386944
16	204	77653171793247872	77653171793248768
32	205	78023772948109840	78023772948110736
64	206	78394374102971776	78394374102972704
128	207	78764975257833840	78764975257834576
1	208	79135576412695664	79135576412696688
2	209	79506177567557808	79506177567558480
4	210	79876778722419600	79876778722420624
8	211	80247379877281728	80247379877282400
16	212	80617981032143440	80617981032144624
32	213	80988582187005344	80988582187006656
64	214	81359183341867408	81359183341868528
128	215	81729784496729296	81729784496730576
1	216	82100385651591424	82100385651592384
2	217	82470986806453328	82470986806454384
4	218	82841587961315280	82841587961316368
8	219	83212189116177328	83212189116178256
16	220	83582790271039232	83582790271040288
32	221	83953391425901152	83953391425902304
64	222	84323992580763216	84323992580764144
128	223	84694593735625136	84694593735626160
1	224	85065194890487136	85065194890488096
2	225	85435796045349120	85435796045350048
4	226	85806397200210992	85806397200212112
8	227	86176998355072928	86176998355074080
16	228	86547599509934864	86547599509936080
32	229	86918200664796976	86918200664797904
64	230	87288801819658864	87288801819659952
128	231	87659402974520960	87659402974521792
1	232	88030004129382816	88030004129383840
2	233	88400605284244768	88400605284245824
4	234	88771206439106848	88771206439107680
8	235	89141807593968816	89141807593969648
16	236	89512408748830512	89512408748831888
32	237	89883009903692720	89883009903693616
64	238	90253611058554432	90253611058555808
128	239	90624212213416544	90624212213417632
1	240	90994813368278624	90994813368279488
2	241	91365414523140640	91365414523141408
4	242	91736015678002416	91736015678003568
8	243	92106616832864544	92106616832865344
16	244	92477217987726272	92477217987727552
32	245	92847819142588336	92847819142589424
64	246	93218420297450368	93218420297451328
128	247	93589021452312064	93589021452313568
1	248	93959622607174304	93959622607175264
2	249	94330223762036336	94330223762037136
4	250	94700824916898272	94700824916899136
8	251	95071426071760208	95071426071761136
16	252	95442027226622144	95442027226623136
32	253	95812628381484160	95812628381485056
64	254	96183229536346048	96183229536347072
128	255	96553830691208064	96553830691208992
1	256	96924431846070000	96924431846070992
2	257	97295033000932080	97295033000932848
4	258	97665634155793872	97665634155794992
8	259	98036235310656000	98036235310656768
16	260	98406836465517712	98406836465518992
32	261	98777437620379824	98777437620380816
64	262	99148038775241776	99148038775242800
128	263	99518639930103840	99518639930104672
1	264	99889241084965792	99889241084966624
2	265	100259842239827648	100259842239828704
4	266	100630443394689632	100630443394690656
8	267	101001044549551520	101001044549552704
16	268	101371645704413648	101371645704414512
32	269	101742246859275552	101742246859276544
64	270	102112848014137600	102112848014138400
128	271	102483449168999424	102483449169000512
1	272	102854050323861488	102854050323862384
2	273	103224651478723328	103224651478724480
4	274	103595252633585376	103595252633586368
8	275	103965853788447344	103965853788448304
16	276	104336454943309280	104336454943310304
32	277	104707056098171168	104707056098172352
64	278	105077657253033280	105077657253034176
128	279	105448258407895088	105448258407896304
1	280	105818859562757136	105818859562758192
2	281	106189460717618848	106189460717620384
4	282	106560061872481264	106560061872481904
8	283	106930663027343056	106930663027344048
16	284	107301264182205024	107301264182206016
32	285	107671865337066928	107671865337068048
64	286	108042466491928816	108042466491930064
128	287	108413067646790992	108413067646791824
1	288	108783668801652880	108783668801653872
2	289	109154269956514720	109154269956515968
4	290	109524871111376800	109524871111377824
8	291	109895472266238832	109895472266239696
16	292	110266073421100592	110266073421101872
32	293	110636674575962816	110636674575963584
64	294	111007275730824848	111007275730825488
128	295	111377876885686656	111377876885687616
1	296	111748478040548720	111748478040549456
2	297	112119079195410624	112119079195411488
4	298	112489680350272560	112489680350273488
8	299	112860281505134672	112860281505135312
16	300	113230882659996400	113230882659997520
32	301	113601483814858464	113601483814859392
64	302	113972084969720416	113972084969721344
128	303	114342686124582496	114342686124583200
1	304	114713287279444112	114713287279445520
2	305	115083888434306288	115083888434307280
4	306	115454489589168192	115454489589169312
8	307	115825090744030096	115825090744031312
16	308	116195691898892112	116195691898893232
32	309	116566293053753968	116566293053755312
64	310	116936894208616096	116936894208617120
128	311	117307495363478112	117307495363479040
1	312	117678096518340208	117678096518340880
2	313	118048697673202016	118048697673202976
4	314	118419298828063856	118419298828065072
8	315	118789899982925744	118789899982927120
16	316	119160501137787824	119160501137788976
32	317	119531102292649888	119531102292650848
64	318	119901703447511744	119901703447512896
128	319	120272304602373776	120272304602374800
1	320	120642905757235712	120642905757236800
2	321	121013506912097632	121013506912098816
4	322	121384108066959728	121384108066960656
8	323	121754709221821536	121754709221822752
16	324	122125310376683536	122125310376684688
32	325	122495911531545408	122495911531546752
64	326	122866512686407536	122866512686408560
128	327	123237113841269600	123237113841270432
1	328	123607714996131440	123607714996132496
2	329	123978316150993520	123978316150994352
4	330	124348917305855344	124348917305856464
8	331	124719518460717328	124719518460718416
16	332	125090119615579376	125090119615580304
32	333	125460720770441248	125460720770442368
64	334	125831321925303312	125831321925304208
128	335	126201923080165392	126201923080166064
1	336	126572524235027088	126572524235028304
2	337	126943125389889088	126943125389890240
4	338	127313726544751200	127313726544752064
8	339	127684327699612976	127684327699614192
16	340	128054928854474912	128054928854476192
32	341	128425530009337104	128425530009337936
64	342	128796131164198800	128796131164200176
128	343	129166732319060576	129166732319062336
1	344	129537333473922976	129537333473923872
2	345	129907934628784800	129907934628785952
4	346	130278535783646864	130278535783647824
8	347	130649136938508640	130649136938509984
16	348	131019738093370736	131019738093371824
32	349	131390339248232688	131390339248233808
64	350	131760940403094592	131760940403095808
128	351	132131541557956736	132131541557957600
1	352	132502142712818704	132502142712819568
2	353	132872743867680752	132872743867681456
4	354	133243345022542656	133243345022543488
8	355	133613946177404560	133613946177405488
16	356	133984547332266608	133984547332267376
32	357	134355148487128528	134355148487129392
64	358	134725749641990496	134725749641991360
128	359	135096350796852416	135096350796853376
1	360	135466951951714432	135466951951715264
2	361	135837553106576320	135837553106577312
4	362	136208154261437968	136208154261439600
8	363	136578755416300496	136578755416301008
16	364	136949356571162064	136949356571163376
32	365	137319957726024176	137319957726025200
64	366	137690558880886272	137690558880887008
128	367	138061160035748144	138061160035749072
1	368	138431761190610112	138431761190611040
2	369	138802362345471904	138802362345473184
4	370	139172963500333888	139172963500335136
8	371	139543564655195904	139543564655197024
16	372	139914165810057728	139914165810059136
32	373	140284766964920032	140284766964920768
64	374	140655368119781744	140655368119782992
128	375	141025969274643936	141025969274644736
1	376	141396570429505856	141396570429506752
2	377	141767171584367696	141767171584368816
4	378	142137772739229792	142137772739230656
8	379	142508373894091840	142508373894092544
16	380	142878975048953616	142878975048954704
32	381	143249576203815616	143249576203816640
64	382	143620177358677616	143620177358678544
128	383	143990778513539488	143990778513540608
1	384	144361379668401600	144361379668402432
2	385	144731980823263488	144731980823264448
4	386	145102581978125376	145102581978126528
8	387	145473183132987264	145473183132988544
16	388	145843784287849408	145843784287850368
32	389	146214385442711264	146214385442712416
64	390	146584986597573056	146584986597574528
128	391	146955587752435168	146955587752436384
1	392	147326188907297376	147326188907298080
2	393	147696790062159040	147696790062160384
4	394	148067391217021152	148067391217022176
8	395	148437992371883040	148437992371884192
16	396	148808593526745184	148808593526746016
32	397	149179194681606912	149179194681608192
64	398	149549795836469056	149549795836470016
128	399	149920396991331232	149920396991331744
1	400	150290998146193152	150290998146193792
2	401	150661599301054912	150661599301055936
4	402	151032200455916928	151032200455917824
8	403	151402801610778656	151402801610780064
16	404	151773402765640832	151773402765641792
32	405	152144003920502752	152144003920503840
64	406	152514605075364512	152514605075365984
128	407	152885206230226720	152885206230227680
1	408	153255807385088736	153255807385089632
2	409	153626408539950624	153626408539951648
4	410	153997009694812544	153997009694813696
8	411	154367610849674560	154367610849675584
16	412	154738212004536448	154738212004537600
32	413	155108813159398368	155108813159399648
64	414	155479414314260416	155479414314261504
128	415	155850015469122400	155850015469123488
1	416	156220616623984576	156220616623985216
2	417	156591217778846304	156591217778847392
4	418	156961818933708384	156961818933709280
8	419	157332420088570240	157332420088571328
16	420	157703021243432288	157703021243433248
32	421	158073622398294016	158073622398295424
64	422	158444223553156096	158444223553157248
128	423	158814824708018368	158814824708018944
1	424	159185425862880128	159185425862881088
2	425	159556027017742176	159556027017743008
4	426	159926628172604128	159926628172604960
8	427	160297229327466016	160297229327466976
16	428	160667830482327968	160667830482328992
32	429	161038431637190080	161038431637190784
64	430	161409032792051968	161409032792052864
128	431	161779633946913920	161779633946914816
1	432	162150235101776096	162150235101776544
2	433	162520836256637856	162520836256638752
4	434	162891437411499680	162891437411500832
8	435	163262038566361664	163262038566362816
16	436	163632639721223712	163632639721224672
32	437	164003240876085696	164003240876086656
64	438	164373842030947584	164373842030948672
128	439	164744443185809568	164744443185810592
1	440	165115044340671616	165115044340672512
2	441	165485645495533440	165485645495534592
4	442	165856246650395520	165856246650396480
8	443	166226847805257536	166226847805258368
16	444	166597448960119360	166597448960120448
32	445	166968050114981472	166968050114982304
64	446	167338651269843456	167338651269844224
128	447	167709252424705280	167709252424706368
1	448	168079853579567296	168079853579568256
2	449	168450454734429248	168450454734430208
4	450	168821055889291232	168821055889292192
8	451	169191657044153056	169191657044154272
16	452	169562258199015200	169562258199016096
32	453	169932859353876928	169932859353878272
64	454	170303460508738880	170303460508740224
128	455	170674061663600896	170674061663602176
1	456	171044662818463040	171044662818463936
2	457	171415263973324928	171415263973326016
4	458	171785865128186752	171785865128188096
8	459	172156466283048928	172156466283049824
16	460	172527067437910944	172527067437911776
32	461	172897668592772928	172897668592773696
64	462	173268269747635008	173268269747635584
128	463	173638870902496800	173638870902497696
1	464	174009472057358848	174009472057359616
2	465	174380073212220832	174380073212221536
4	466	174750674367082592	174750674367083680
8	467	175121275521944608	175121275521945632
16	468	175491876676806528	175491876676807616
32	469	175862477831668512	175862477831669600
64	470	176233078986530496	176233078986531520
128	471	176603680141392608	176603680141393312
1	472	176974281296254368	176974281296255520
2	473	177344882451116416	177344882451117376
4	474	177715483605978208	177715483605979552
8	475	178086084760840480	178086084760841184
16	476	178456685915702368	178456685915703200
32	477	178827287070564352	178827287070565184
64	478	179197888225426176	179197888225427264
128	479	179568489380288224	179568489380289184
1	480	179939090535150304	179939090535151008
2	481	180309691690012256	180309691690012960
4	482	180680292844874112	180680292844875072
8	483	181050893999736032	181050893999737056
16	484	181421495154598176	181421495154598880
32	485	181792096309459968	181792096309460992
64	486	182162697464321856	182162697464323008
128	487	182533298619183968	182533298619184864
1	488	182903899774045888	182903899774046848
2	489	183274500928908000	183274500928908704
4	490	183645102083769760	183645102083770848
8	491	184015703238631680	184015703238632832
16	492	184386304393493696	184386304393494784
32	493	184756905548355904	184756905548356480
64	494	185127506703217664	185127506703218688
128	495	185498107858079584	185498107858080672
1	496	185868709012941568	185868709012942592
2	497	186239310167803776	186239310167804352
4	498	186609911322665408	186609911322666624
8	499	186980512477527296	186980512477528704
16	500	187351113632389568	187351113632390336
32	501	187721714787251520	187721714787252352
64	502	188092315942113408	188092315942114368
128	503	188462917096975616	188462917096976064
1	504	188833518251837376	188833518251838272
2	505	189204119406699456	189204119406700096
4	506	189574720561561344	189574720561562176
8	507	189945321716423136	189945321716424288
16	508	190315922871285088	190315922871286240
32	509	190686524026147040	190686524026148256
64	510	191057125181009216	191057125181009984
128	511	191427726335871200	191427726335871968
1	512	191798327490732928	191798327490734144
2	513	192168928645595104	192168928645595872
4	514	192539529800456864	192539529800458080
8	515	192910130955318880	192910130955319968
16	516	193280732110180960	193280732110181856
32	517	193651333265042848	193651333265043872
64	518	194021934419904672	194021934419905952
128	519	194392535574766816	194392535574767776
1	520	194763136729628672	194763136729629824
2	521	195133737884490624	195133737884491840
4	522	195504339039352768	195504339039353600
8	523	195874940194214688	195874940194215584
16	524	196245541349076480	196245541349077760
32	525	196616142503938592	196616142503939552
64	526	196986743658800576	196986743658801536
128	527	197357344813662336	197357344813663680
1	528	197727945968524448	197727945968525536
2	529	198098547123386464	198098547123387424
4	530	198469148278248448	198469148278249344
8	531	198839749433110368	198839749433111392
16	532	199210350587972384	199210350587973280
32	533	199580951742834304	199580951742835328
64	534	199951552897696320	199951552897697216
128	535	200322154052558176	200322154052559264
1	536	200692755207420384	200692755207421024
2	537	201063356362282112	201063356362283200
4	538	201433957517143904	201433957517145376
8	539	201804558672006144	201804558672007040
16	540	202175159826868096	202175159826868992
32	541	202545760981730176	202545760981730880
64	542	202916362136591968	202916362136592992
128	543	203286963291454048	203286963291454880
1	544	203657564446316032	203657564446316800
2	545	204028165601177888	204028165601178848
4	546	204398766756040032	204398766756040672
8	547	204769367910901824	204769367910902784
16	548	205139969065763776	205139969065764800
32	549	205510570220625696	205510570220626784
64	550	205881171375487648	205881171375488736
128	551	206251772530349536	206251772530350816
1	552	206622373685211648	206622373685212608
2	553	206992974840073600	206992974840074624
4	554	207363575994935552	207363575994936576
8	555	207734177149797440	207734177149798592
16	556	208104778304659456	208104778304660544
32	557	208475379459521344	208475379459522560
64	558	208845980614383232	208845980614384640
128	559	209216581769245440	209216581769246336
1	560	209587182924107424	209587182924108256
2	561	209957784078969248	209957784078970400
4	562	210328385233831296	210328385233832256
8	563	210698986388693216	210698986388694304
16	564	211069587543555168	211069587543556256
32	565	211440188698417152	211440188698418240
64	566	211810789853279072	211810789853280224
128	567	212181391008141088	212181391008142112
1	568	212551992163002880	212551992163004288
2	569	212922593317865088	212922593317865984
4	570	213293194472727008	213293194472728032
8	571	213663795627588800	213663795627590144
16	572	214034396782450816	214034396782452032
32	573	214404997937312512	214404997937314304
64	574	214775599092174880	214775599092175840
128	575	215146200247036736	215146200247037952
1	576	215516801401898784	215516801401899808
2	577	215887402556760768	215887402556761728
4	578	216258003711622624	216258003711623840
8	579	216628604866484672	216628604866485696
16	580	216999206021346688	216999206021347648
32	581	217369807176208640	217369807176209600
64	582	217740408331070592	217740408331071552
128	583	218111009485932608	218111009485933504
1	584	218481610640794560	218481610640795456
2	585	218852211795656480	218852211795657504
4	586	219222812950518304	219222812950519584
8	587	219593414105380544	219593414105381248
16	588	219964015260242368	219964015260243392
32	589	220334616415104480	220334616415105184
64	590	220705217569966208	220705217569967424
128	591	221075818724828192	221075818724829344
1	592	221446419879690272	221446419879691232
2	593	221817021034552320	221817021034553088
4	594	222187622189414208	222187622189415104
8	595	222558223344276256	222558223344277024
16	596	222928824499137984	222928824499139200
32	597	223299425654000224	223299425654000928
64	598	223670026808862080	223670026808862976
128	599	224040627963724000	224040627963724960
1	600	224411229118585952	224411229118586976
2	601	224781830273447936	224781830273448896
4	602	225152431428309984	225152431428310816
8	603	225523032583171680	225523032583173024
16	604	225893633738033984	225893633738034624
32	605	226264234892895744	226264234892896832
64	606	226634836047757664	226634836047758816
128	607	227005437202619840	227005437202620608
1	608	227376038357481568	227376038357482784
2	609	227746639512343584	227746639512344672
4	610	228117240667205632	228117240667206592
8	611	228487841822067520	228487841822068608
16	612	228858442976929664	228858442976930432
32	613	229229044131791584	229229044131792416
64	614	229599645286653504	229599645286654400
128	615	229970246441515392	229970246441516480
1	616	230340847596377440	230340847596378336
2	617	230711448751239456	230711448751240288
4	618	231082049906101376	231082049906102272
8	619	231452651060963296	231452651060964256
16	620	231823252215825408	231823252215826112
32	621	232193853370687424	232193853370688000
64	622	232564454525549184	232564454525550208
128	623	232935055680411168	232935055680412128
1	624	233305656835273344	233305656835273856
2	625	233676257990135232	233676257990135936
4	626	234046859144996960	234046859144998112
8	627	234417460299858944	234417460299860096
16	628	234788061454720768	234788061454722176
32	629	235158662609583040	235158662609583872
64	630	235529263764444768	235529263764446048
128	631	235899864919307104	235899864919307616
1	632	236270466074168800	236270466074169888
2	633	236641067229030912	236641067229031680
4	634	237011668383892864	237011668383893696
8	635	237382269538754784	237382269538755680
16	636	237752870693616672	237752870693617696
32	637	238123471848478720	238123471848479616
64	638	238494073003340672	238494073003341568
128	639	238864674158202368	238864674158203840
1	640	239235275313064544	239235275313065568
2	641	239605876467926432	239605876467927584
4	642	239976477622788608	239976477622789376
8	643	240347078777650464	240347078777651424
16	644	240717679932512384	240717679932513472
32	645	241088281087374336	241088281087375424
64	646	241458882242236288	241458882242237376
128	647	241829483397098368	241829483397099264
1	648	242200084551960320	242200084551961216
2	649	242570685706822304	242570685706823200
4	650	242941286861684128	242941286861685280
8	651	243311888016546208	243311888016547104
16	652	243682489171408128	243682489171409152
32	653	244053090326270080	244053090326271104
64	654	244423691481131840	244423691481133312
128	655	244794292635994080	244794292635994976
1	656	245164893790856064	245164893790856960
2	657	245535494945717952	245535494945718976
4	658	245906096100579904	245906096100580928
8	659	246276697255441824	246276697255442976
16	660	246647298410303872	246647298410304832
32	661	247017899565165888	247017899565166784
64	662	247388500720027584	247388500720028992
128	663	247759101874889696	247759101874890784
1	664	248129703029751712	248129703029752736
2	665	248500304184613792	248500304184614560
4	666	248870905339475488	248870905339476832
8	667	249241506494337696	249241506494338528
16	668	249612107649199456	249612107649200672
32	669	249982708804061504	249982708804062592
64	670	250353309958923520	250353309958924480
128	671	250723911113785504	250723911113786464
1	672	251094512268647456	251094512268648416
2	673	251465113423509408	251465113423510368
4	674	251835714578371392	251835714578372352
8	675	252206315733233248	252206315733234400
16	676	252576916888095200	252576916888096416
32	677	252947518042957280	252947518042958240
64	678	253318119197819232	253318119197820192
128	679	253688720352681280	253688720352682112
1	680	254059321507543104	254059321507544192
2	681	254429922662405312	254429922662405952
4	682	254800523817267072	254800523817268096
8	683	255171124972129056	255171124972130016
16	684	255541726126991072	255541726126991968
32	685	255912327281853024	255912327281853920
64	686	256282928436714944	256282928436715968
128	687	256653529591577024	256653529591577792
1	688	257024130746438848	257024130746439872
2	689	257394731901300992	257394731901301696
4	690	257765333056162624	257765333056163968
8	691	258135934211024832	258135934211025728
16	692	258506535365886912	258506535365887552
32	693	258877136520748768	258877136520749664
64	694	259247737675610528	259247737675611808
128	695	259618338830472768	259618338830473472
1	696	259988939985334592	259988939985335616
2	697	260359541140196736	260359541140197376
4	698	260730142295058528	260730142295059552
8	699	261100743449920448	261100743449921536
16	700	261471344604782528	261471344604783360
32	701	261841945759644320	261841945759645536
64	702	262212546914506304	262212546914507456
128	703	262583148069368480	262583148069369248
1	704	262953749224230368	262953749224231264
2	705	263324350379092096	263324350379093440
4	706	263694951533954368	263694951533955136
8	707	264065552688816224	264065552688817184
16	708	264436153843678016	264436153843679360
32	709	264806754998540128	264806754998541152
64	710	265177356153401856	265177356153403328
128	711	265547957308263904	265547957308265248
1	712	265918558463126112	265918558463126944
2	713	266289159617988096	266289159617988928
4	714	266659760772850144	266659760772850784
8	715	267030361927711936	267030361927712896
16	716	267400963082573984	267400963082574816
32	717	267771564237435840	267771564237436864
64	718	268142165392297920	268142165392298752
128	719	268512766547159808	268512766547160768
1	720	268883367702021888	268883367702022656
2	721	269253968856883808	269253968856884640
4	722	269624570011745760	269624570011746592
8	723	269995171166607680	269995171166608640
16	724	270365772321469856	270365772321470368
32	725	270736373476331680	270736373476332512
64	726	271106974631193408	271106974631194688
128	727	271477575786055616	271477575786056384
1	728	271848176940917408	271848176940918560
2	729	272218778095779264	272218778095780608
4	730	272589379250641312	272589379250642528
8	731	272959980405503360	272959980405504384
16	732	273330581560365280	273330581560366368
32	733	273701182715227264	273701182715228352
64	734	274071783870089088	274071783870090432
128	735	274442385024951104	274442385024952384
1	736	274812986179813120	274812986179814272
2	737	275183587334675104	275183587334676192
4	738	275554188489536992	275554188489538272
8	739	275924789644399104	275924789644400064
16	740	276295390799261056	276295390799262080
32	741	276665991954123136	276665991954123904
64	742	277036593108985056	277036593108985888
128	743	277407194263846912	277407194263848000
1	744	277777795418709120	277777795418709696
2	745	278148396573570784	278148396573572000
4	746	278518997728432832	278518997728433856
8	747	278889598883294560	278889598883296032
16	748	279260200038156672	279260200038157888
32	749	279630801193018848	279630801193019616
64	750	280001402347880704	280001402347881728
128	751	280372003502742720	280372003502743616
1	752	280742604657604832	280742604657605408
2	753	281113205812466752	281113205812467456
4	754	281483806967328544	281483806967329568
8	755	281854408122190592	281854408122191488
16	756	282225009277052384	282225009277053600
32	757	282595610431914528	282595610431915424
64	758	282966211586776352	282966211586777504
128	759	283336812741638432	283336812741639328
1	760	283707413896500224	283707413896501504
2	761	284078015051362240	284078015051363392
4	762	284448616206224480	284448616206225120
8	763	284819217361086272	284819217361087232
16	764	285189818515948064	285189818515949344
32	765	285560419670810176	285560419670811200
64	766	285931020825672096	285931020825673184
128	767	286301621980534272	286301621980534976
1	768	286672223135396032	286672223135397120
2	769	287042824290258048	287042824290259008
4	770	287413425445120000	287413425445121024
8	771	287784026599981984	287784026599982944
16	772	288154627754843904	288154627754844992
32	773	288525228909705984	288525228909706880
64	774	288895830064567808	288895830064568960
