Initial signature: 255	255
255	255	
8	139	40671738228816088	40671738228817256
16	140	40951394007957952	40951394007958816
32	141	41231049787099568	41231049787100640
64	142	41510705566241176	41510705566242456
128	143	41790361345382936	41790361345384136
1	144	42070017124524664	42070017124525832
2	145	42349672903666480	42349672903667456
4	146	42629328682808008	42629328682809352
8	147	42908984461949784	42908984461951016
16	148	43188640241091776	43188640241092448
32	149	43468296020233440	43468296020234224
64	150	43747951799374920	43747951799376168
128	151	44027607578516880	44027607578517648
1	152	44307263357658504	44307263357659448
2	153	44586919136800344	44586919136801048
4	154	44866574915941744	44866574915943072
8	155	45146230695083552	45146230695084704
16	156	45425886474225432	45425886474226248
32	157	45705542253367000	45705542253368120
64	158	45985198032508736	45985198032509808
128	159	46264853811650480	46264853811651504
1	160	46544509590792208	46544509590793200
2	161	46824165369934008	46824165369934840
4	162	47103821149075624	47103821149076648
8	163	47383476928217240	47383476928218472
16	164	47663132707359144	47663132707359992
32	165	47942788486500808	47942788486501768
64	166	48222444265642528	48222444265643472
128	167	48502100044784216	48502100044785224
1	168	48781755823925816	48781755823927048
2	169	49061411603067560	49061411603068744
4	170	49341067382209240	49341067382210488
8	171	49620723161351160	49620723161352008
16	172	49900378940493080	49900378940493512
32	173	50180034719634448	50180034719635584
64	174	50459690498776136	50459690498777320
128	175	50739346277917912	50739346277918984
1	176	51019002057059560	51019002057060760
2	177	51298657836201424	51298657836202336
4	178	51578313615343080	51578313615344104
8	179	51857969394484856	51857969394485768
16	180	52137625173626616	52137625173627432
32	181	52417280952768216	52417280952769272
64	182	52696936731909736	52696936731911176
128	183	52976592511051504	52976592511052848
1	184	53256248290193512	53256248290194264
2	185	53535904069335160	53535904069336056
4	186	53815559848476824	53815559848477816
8	187	54095215627618704	54095215627619376
16	188	54374871406760256	54374871406761248
32	189	54654527185901880	54654527185903064
64	190	54934182965043720	54934182965044648
128	191	55213838744185312	55213838744186496
1	192	55493494523327080	55493494523328152
2	193	55773150302469072	55773150302469600
4	194	56052806081610576	56052806081611520
8	195	56332461860752176	56332461860753360
16	196	56612117639894128	56612117639894832
32	197	56891773419035808	56891773419036592
64	198	57171429198177488	57171429198178336
128	199	57451084977319104	57451084977320160
1	200	57730740756460936	57730740756461752
2	201	58010396535602384	58010396535603744
4	202	58290052314744240	58290052314745312
8	203	58569708093886120	58569708093886872
16	204	58849363873027664	58849363873028752
32	205	59129019652169360	59129019652170496
64	206	59408675431311232	59408675431312048
128	207	59688331210452904	59688331210453816
1	208	59967986989594600	59967986989595544
2	209	60247642768735960	60247642768737624
4	210	60527298547878032	60527298547878976
8	211	60806954327019656	60806954327020792
16	212	61086610106161424	61086610106162448
32	213	61366265885303136	61366265885304176
64	214	61645921664444816	61645921664445920
128	215	61925577443586464	61925577443587712
1	216	62205233222728344	62205233222729256
2	217	62484889001870224	62484889001870816
4	218	62764544781011776	62764544781012688
8	219	63044200560153368	63044200560154536
16	220	63323856339295040	63323856339296288
32	221	63603512118436960	63603512118437808
64	222	63883167897578568	63883167897579624
128	223	64162823676720352	64162823676721280
1	224	64442479455861976	64442479455863080
2	225	64722135235003936	64722135235004560
4	226	65001791014145488	65001791014146432
8	227	65281446793286992	65281446793288368
16	228	65561102572428904	65561102572429880
32	229	65840758351570472	65840758351571752
64	230	66120414130712272	66120414130713376
128	231	66400069909854160	66400069909854928
1	232	66679725688995968	66679725688996544
2	233	66959381468137496	66959381468138456
4	234	67239037247279176	67239037247280200
8	235	67518693026420976	67518693026421840
16	236	67798348805562712	67798348805563528
32	237	68078004584704328	68078004584705352
64	238	68357660363846200	68357660363846904
128	239	68637316142987776	68637316142988768
1	240	68916971922129432	68916971922130536
2	241	69196627701271104	69196627701272304
4	242	69476283480412896	69476283480413936
8	243	69755939259554824	69755939259555448
16	244	70035595038696408	70035595038697288
32	245	70315250817838056	70315250817839080
64	246	70594906596979688	70594906596980872
128	247	70874562376121320	70874562376122680
1	248	71154218155263152	71154218155264272
2	249	71433873934405064	71433873934405800
4	250	71713529713546656	71713529713547632
8	251	71993185492688192	71993185492689536
16	252	72272841271830032	72272841271831120
32	253	72552497050971824	72552497050972752
64	254	72832152830113552	72832152830114480
128	255	73111808609255232	73111808609256224
1	256	73391464388396928	73391464388397952
2	257	73671120167538432	73671120167539872
4	258	73950775946680272	73950775946681488
8	259	74230431725822144	74230431725823040
16	260	74510087504963824	74510087504964784
32	261	74789743284105584	74789743284106448
64	262	75069399063247136	75069399063248352
128	263	75349054842388896	75349054842390016
1	264	75628710621530752	75628710621531584
2	265	75908366400672432	75908366400673328
4	266	76188022179814080	76188022179815136
8	267	76467677958955888	76467677958956752
16	268	76747333738097536	76747333738098528
32	269	77026989517239328	77026989517240160
64	270	77306645296380832	77306645296382112
128	271	77586301075522752	77586301075523616
1	272	77865956854664368	77865956854665424
2	273	78145612633806112	78145612633807104
4	274	78425268412947920	78425268412948752
8	275	78704924192089536	78704924192090560
16	276	78984579971231184	78984579971232336
32	277	79264235750372960	79264235750373984
64	278	79543891529514768	79543891529515632
128	279	79823547308656512	79823547308657312
1	280	80103203087798160	80103203087799088
2	281	80382858866939744	80382858866940928
4	282	80662514646081456	80662514646082672
8	283	80942170425223152	80942170425224400
16	284	81221826204364832	81221826204366144
32	285	81501481983506640	81501481983507760
64	286	81781137762648320	81781137762649536
128	287	82060793541790064	82060793541791216
1	288	82340449320931920	82340449320932784
2	289	82620105100073680	82620105100074448
4	290	82899760879215248	82899760879216336
8	291	83179416658356992	83179416658358016
16	292	83459072437498752	83459072437499680
32	293	83738728216640240	83738728216641616
64	294	84018383995782128	84018383995783184
128	295	84298039774923792	84298039774924944
1	296	84577695554065552	84577695554066608
2	297	84857351333207296	84857351333208288
4	298	85137007112349024	85137007112350016
8	299	85416662891490800	85416662891491664
16	300	85696318670632528	85696318670633360
32	301	85975974449774288	85975974449775024
64	302	86255630228915856	86255630228916912
128	303	86535286008057536	86535286008058656
1	304	86814941787199360	86814941787200256
2	305	87094597566341216	87094597566341824
4	306	87374253345482688	87374253345483808
8	307	87653909124624448	87653909124625472
16	308	87933564903766224	87933564903767120
32	309	88213220682907856	88213220682908912
64	310	88492876462049648	88492876462050576
128	311	88772532241191232	88772532241192416
1	312	89052188020333120	89052188020333952
2	313	89331843799474832	89331843799475664
4	314	89611499578616400	89611499578617552
8	315	89891155357758144	89891155357759232
16	316	90170811136899936	90170811136900864
32	317	90450466916041568	90450466916042656
64	318	90730122695183424	90730122695184256
128	319	91009778474325024	91009778474326080
1	320	91289434253466720	91289434253467808
2	321	91569090032608448	91569090032609504
4	322	91848745811750176	91848745811751232
8	323	92128401590891936	92128401590892896
16	324	92408057370033744	92408057370034512
32	325	92687713149175296	92687713149176384
64	326	92967368928316784	92967368928318352
128	327	93247024707458816	93247024707459744
1	328	93526680486600736	93526680486601248
2	329	93806336265742048	93806336265743360
4	330	94085992044883808	94085992044885056
8	331	94365647824025600	94365647824026688
16	332	94645303603167360	94645303603168352
32	333	94924959382309104	94924959382310032
64	334	95204615161450848	95204615161451744
128	335	95484270940592432	95484270940593584
1	336	95763926719734160	95763926719735280
2	337	96043582498875824	96043582498877040
4	338	96323238278017600	96323238278018720
8	339	96602894057159280	96602894057160464
16	340	96882549836301168	96882549836302000
32	341	97162205615442768	97162205615443824
64	342	97441861394584592	97441861394585456
128	343	97721517173726192	97721517173727280
1	344	98001172952867968	98001172952868928
2	345	98280828732009392	98280828732010928
4	346	98560484511151344	98560484511152432
8	347	98840140290293040	98840140290294160
16	348	99119796069434784	99119796069435840
32	349	99399451848576608	99399451848577440
64	350	99679107627718240	99679107627719264
128	351	99958763406859840	99958763406861088
1	352	100238419186001760	100238419186002592
2	353	100518074965143136	100518074965144640
4	354	100797730744285024	100797730744286208
8	355	101077386523426848	101077386523427808
16	356	101357042302568592	101357042302569488
32	357	101636698081710224	101636698081711280
64	358	101916353860851952	101916353860853008
128	359	102196009639993744	102196009639994640
1	360	102475665419135488	102475665419136320
2	361	102755321198277152	102755321198278080
4	362	103034976977418912	103034976977419776
8	363	103314632756560720	103314632756561392
16	364	103594288535702336	103594288535703200
32	365	103873944314844000	103873944314844960
64	366	104153600093985728	104153600093986688
128	367	104433255873127472	104433255873128368
1	368	104712911652269232	104712911652270032
2	369	104992567431410672	104992567431412016
4	370	105272223210552720	105272223210553424
8	371	105551878989694416	105551878989695152
16	372	105831534768835936	105831534768837056
32	373	106111190547977632	106111190547978784
64	374	106390846327119376	106390846327120496
128	375	106670502106261280	106670502106262016
1	376	106950157885402848	106950157885403872
2	377	107229813664544560	107229813664545584
4	378	107509469443686256	107509469443687344
8	379	107789125222828048	107789125222828976
16	380	108068781001969472	108068781001970976
32	381	108348436781111472	108348436781112400
64	382	108628092560253184	108628092560254144
128	383	108907748339395024	108907748339395728
1	384	109187404118536608	109187404118537568
2	385	109467059897678304	109467059897679296
4	386	109746715676819888	109746715676821168
8	387	110026371455961664	110026371455962816
16	388	110306027235103552	110306027235104352
32	389	110585683014245328	110585683014246000
64	390	110865338793387008	110865338793387776
128	391	111144994572528720	111144994572529488
1	392	111424650351670160	111424650351671472
2	393	111704306130811952	111704306130813104
4	394	111983961909953632	111983961909954880
8	395	112263617689095504	112263617689096432
16	396	112543273468237168	112543273468238192
32	397	112822929247379056	112822929247379728
64	398	113102585026520672	113102585026521568
128	399	113382240805662224	113382240805663440
1	400	113661896584803936	113661896584805152
2	401	113941552363945728	113941552363946784
4	402	114221208143087488	114221208143088480
8	403	114500863922229232	114500863922230160
16	404	114780519701370816	114780519701372000
32	405	115060175480512672	115060175480513568
64	406	115339831259654432	115339831259655264
128	407	115619487038796256	115619487038796864
1	408	115899142817937808	115899142817938736
2	409	116178798597079392	116178798597080576
4	410	116458454376221248	116458454376222176
8	411	116738110155362912	116738110155363936
16	412	117017765934504560	117017765934505712
32	413	117297421713646160	117297421713647536
64	414	117577077492788240	117577077492788912
128	415	117856733271929712	117856733271930864
1	416	118136389051071440	118136389051072560
2	417	118416044830213232	118416044830214192
4	418	118695700609355152	118695700609355728
8	419	118975356388496720	118975356388497584
16	420	119255012167638368	119255012167639360
32	421	119534667946780016	119534667946781136
64	422	119814323725921760	119814323725922848
128	423	120093979505063456	120093979505064576
1	424	120373635284205264	120373635284206192
2	425	120653291063346960	120653291063347920
4	426	120932946842488576	120932946842489760
8	427	121212602621630320	121212602621631440
16	428	121492258400772048	121492258400773136
32	429	121771914179913920	121771914179914688
64	430	122051569959055568	122051569959056496
128	431	122331225738197184	122331225738198304
1	432	122610881517338960	122610881517339952
2	433	122890537296480528	122890537296481808
4	434	123170193075622320	123170193075623472
8	435	123449848854764080	123449848854765136
16	436	123729504633905920	123729504633906720
32	437	124009160413047696	124009160413048368
64	438	124288816192189184	124288816192190336
128	439	124568471971331072	124568471971331872
1	440	124848127750472640	124848127750473728
2	441	125127783529614448	125127783529615344
4	442	125407439308756048	125407439308757200
8	443	125687095087897776	125687095087898896
16	444	125966750867039392	125966750867040704
32	445	126246406646181504	126246406646182016
64	446	126526062425323136	126526062425323840
128	447	126805718204464672	126805718204465728
1	448	127085373983606512	127085373983607312
2	449	127365029762748240	127365029762749008
4	450	127644685541889920	127644685541890784
8	451	127924341321031712	127924341321032416
16	452	128203997100173392	128203997100174160
32	453	128483652879315072	128483652879315904
64	454	128763308658456720	128763308658457712
128	455	129042964437598464	129042964437599392
1	456	129322620216740176	129322620216741104
2	457	129602275995881744	129602275995882960
4	458	129881931775023552	129881931775024608
8	459	130161587554165168	130161587554166416
16	460	130441243333306992	130441243333308016
32	461	130720899112448960	130720899112449472
64	462	131000554891590288	131000554891591600
128	463	131280210670731984	131280210670733328
1	464	131559866449873776	131559866449874960
2	465	131839522229015600	131839522229016560
4	466	132119178008157232	132119178008158384
8	467	132398833787299216	132398833787299824
16	468	132678489566440480	132678489566441984
32	469	132958145345582480	132958145345583408
64	470	133237801124724080	133237801124725264
128	471	133517456903865760	133517456903867008
1	472	133797112683007744	133797112683008448
2	473	134076768462149216	134076768462150400
4	474	134356424241291104	134356424241291968
8	475	134636080020432784	134636080020433712
16	476	134915735799574528	134915735799575392
32	477	135195391578716128	135195391578717216
64	478	135475047357857920	135475047357858880
128	479	135754703136999456	135754703137000768
1	480	136034358916141408	136034358916142240
2	481	136314014695283216	136314014695283856
4	482	136593670474424800	136593670474425728
8	483	136873326253566416	136873326253567536
16	484	137152982032708256	137152982032709120
32	485	137432637811849776	137432637811851024
64	486	137712293590991616	137712293590992640
128	487	137991949370133248	137991949370134432
1	488	138271605149274928	138271605149276176
2	489	138551260928416656	138551260928417872
4	490	138830916707558480	138830916707559504
8	491	139110572486700208	139110572486701200
16	492	139390228265841840	139390228265842992
32	493	139669884044983632	139669884044984624
64	494	139949539824125424	139949539824126288
128	495	140229195603267120	140229195603268016
1	496	140508851382408736	140508851382409824
2	497	140788507161550528	140788507161551456
4	498	141068162940692208	141068162940693232
8	499	141347818719833808	141347818719835056
16	500	141627474498975744	141627474498976544
32	501	141907130278117456	141907130278118256
64	502	142186786057258992	142186786057260176
128	503	142466441836400960	142466441836401632
1	504	142746097615542400	142746097615543616
2	505	143025753394684304	143025753394685136
4	506	143305409173825920	143305409173826976
8	507	143585064952967696	143585064952968624
16	508	143864720732109312	143864720732110432
32	509	144144376511251136	144144376511252032
64	510	144424032290392896	144424032290393728
128	511	144703688069534560	144703688069535456
1	512	144983343848676096	144983343848677376
2	513	145262999627817792	145262999627819136
4	514	145542655406959648	145542655406960672
8	515	145822311186101312	145822311186102464
16	516	146101966965243136	146101966965244096
32	517	146381622744384864	146381622744385760
64	518	146661278523526688	146661278523527392
128	519	146940934302668416	146940934302669056
1	520	147220590081810016	147220590081810912
2	521	147500245860951744	147500245860952640
4	522	147779901640093408	147779901640094368
8	523	148059557419234944	148059557419236288
16	524	148339213198376864	148339213198377824
32	525	148618868977518272	148618868977519808
64	526	148898524756660096	148898524756661440
128	527	149178180535801952	149178180535802976
1	528	149457836314943712	149457836314944672
2	529	149737492094085504	149737492094086336
4	530	150017147873226944	150017147873228288
8	531	150296803652368544	150296803652370144
16	532	150576459431510656	150576459431511488
32	533	150856115210652288	150856115210653248
64	534	151135770989794016	151135770989794976
128	535	151415426768935744	151415426768936640
1	536	151695082548077536	151695082548078304
2	537	151974738327219232	151974738327220064
4	538	152254394106360896	152254394106361792
8	539	152534049885502432	152534049885503712
16	540	152813705664644320	152813705664645280
32	541	153093361443785952	153093361443787040
64	542	153373017222927808	153373017222928640
128	543	153652673002069408	153652673002070432
1	544	153932328781211072	153932328781212224
2	545	154211984560352832	154211984560353920
4	546	154491640339494624	154491640339495520
8	547	154771296118636160	154771296118637440
16	548	155050951897777888	155050951897779168
32	549	155330607676919552	155330607676920896
64	550	155610263456061504	155610263456062400
128	551	155889919235203168	155889919235204128
1	552	156169575014344832	156169575014345920
2	553	156449230793486592	156449230793487616
4	554	156728886572628352	156728886572629248
8	555	157008542351770016	157008542351771040
16	556	157288198130911616	157288198130912896
32	557	157567853910053344	157567853910054560
64	558	157847509689195296	157847509689196064
128	559	158127165468336864	158127165468337888
1	560	158406821247478464	158406821247479744
2	561	158686477026620416	158686477026621248
4	562	158966132805761952	158966132805763104
8	563	159245788584903808	159245788584904704
16	564	159525444364045472	159525444364046496
32	565	159805100143187104	159805100143188256
64	566	160084755922328864	160084755922329952
128	567	160364411701470624	160364411701471584
1	568	160644067480612320	160644067480613344
2	569	160923723259754176	160923723259754944
4	570	161203379038895648	161203379038896864
8	571	161483034818037504	161483034818038464
16	572	161762690597179136	161762690597180288
32	573	162042346376320992	162042346376321824
64	574	162322002155462816	162322002155463456
128	575	162601657934604288	162601657934605376
1	576	162881313713746080	162881313713747040
2	577	163160969492887776	163160969492888800
4	578	163440625272029600	163440625272030368
8	579	163720281051171232	163720281051172192
16	580	163999936830313024	163999936830313856
32	581	164279592609454624	164279592609455648
64	582	164559248388596480	164559248388597248
128	583	164838904167738016	164838904167739104
1	584	165118559946879872	165118559946880704
2	585	165398215726021504	165398215726022528
4	586	165677871505163168	165677871505164256
8	587	165957527284304960	165957527284305920
16	588	166237183063446752	166237183063447584
32	589	166516838842588288	166516838842589440
64	590	166796494621729984	166796494621731200
128	591	167076150400871840	167076150400872736
1	592	167355806180013504	167355806180014528
2	593	167635461959155360	167635461959156128
4	594	167915117738296960	167915117738297920
8	595	168194773517438560	168194773517439776
16	596	168474429296580384	168474429296581408
32	597	168754085075722048	168754085075723136
64	598	169033740854863680	169033740854864960
128	599	169313396634005536	169313396634006496
1	600	169593052413147008	169593052413148480
2	601	169872708192288992	169872708192289952
4	602	170152363971430720	170152363971431616
8	603	170432019750572384	170432019750573408
16	604	170711675529714144	170711675529715104
32	605	170991331308855872	170991331308856768
64	606	171270987087997696	171270987087998400
128	607	171550642867139232	171550642867140256
1	608	171830298646280992	171830298646281952
2	609	172109954425422560	172109954425423840
4	610	172389610204564480	172389610204565312
8	611	172669265983706144	172669265983707104
16	612	172948921762847648	172948921762849056
32	613	173228577541989472	173228577541990624
64	614	173508233321131296	173508233321132256
128	615	173787889100272832	173787889100274112
1	616	174067544879414432	174067544879415968
2	617	174347200658556384	174347200658557472
4	618	174626856437697952	174626856437699296
8	619	174906512216839840	174906512216840864
16	620	175186167995981408	175186167995982752
32	621	175465823775123296	175465823775124256
64	622	175745479554264928	175745479554266080
128	623	176025135333406752	176025135333407648
1	624	176304791112548448	176304791112549408
2	625	176584446891690208	176584446891691104
4	626	176864102670831904	176864102670832800
8	627	177143758449973664	177143758449974496
16	628	177423414229115360	177423414229116256
32	629	177703070008257024	177703070008257984
64	630	177982725787398656	177982725787399808
128	631	178262381566540288	178262381566541568
1	632	178542037345682208	178542037345683104
2	633	178821693124823872	178821693124824896
4	634	179101348903965472	179101348903966688
8	635	179381004683107360	179381004683108256
16	636	179660660462249024	179660660462250048
32	637	179940316241390880	179940316241391584
64	638	180219972020532512	180219972020533408
128	639	180499627799674176	180499627799675136
1	640	180779283578815776	180779283578816992
2	641	181058939357957600	181058939357958624
4	642	181338595137099136	181338595137100480
8	643	181618250916241088	181618250916241984
16	644	181897906695382752	181897906695383776
32	645	182177562474524480	182177562474525440
64	646	182457218253666080	182457218253667296
128	647	182736874032808064	182736874032808704
1	648	183016529811949696	183016529811950528
2	649	183296185591091424	183296185591092256
4	650	183575841370233024	183575841370234048
8	651	183855497149374752	183855497149375776
16	652	184135152928516544	184135152928517440
32	653	184414808707658208	184414808707659168
64	654	184694464486800000	184694464486800832
128	655	184974120265941728	184974120265942496
1	656	185253776045083200	185253776045084480
2	657	185533431824225088	185533431824226048
4	658	185813087603366752	185813087603367776
8	659	186092743382508544	186092743382509440
16	660	186372399161650272	186372399161651168
32	661	186652054940791840	186652054940792992
64	662	186931710719933600	186931710719934688
128	663	187211366499075360	187211366499076320
1	664	187491022278217088	187491022278218048
2	665	187770678057358848	187770678057359744
4	666	188050333836500416	188050333836501568
8	667	188329989615642304	188329989615643136
16	668	188609645394784096	188609645394784800
32	669	188889301173925568	188889301173926720
64	670	189168956953067168	189168956953068576
128	671	189448612732209120	189448612732210016
1	672	189728268511351040	189728268511351552
2	673	190007924290492640	190007924290493408
4	674	190287580069634112	190287580069635328
8	675	190567235848775968	190567235848776928
16	676	190846891627917600	190846891627918752
32	677	191126547407059360	191126547407060384
64	678	191406203186201056	191406203186202144
128	679	191685858965342912	191685858965343680
1	680	191965514744484448	191965514744485600
2	681	192245170523626432	192245170523627072
4	682	192524826302767904	192524826302768992
8	683	192804482081909632	192804482081910720
16	684	193084137861051296	193084137861052512
32	685	193363793640193120	193363793640194080
64	686	193643449419334848	193643449419335808
128	687	193923105198476512	193923105198477536
1	688	194202760977618112	194202760977619392
2	689	194482416756759776	194482416756761184
4	690	194762072535901472	194762072535902880
8	691	195041728315043392	195041728315044416
16	692	195321384094185152	195321384094186112
32	693	195601039873326624	195601039873328032
64	694	195880695652468480	195880695652469632
128	695	196160351431610304	196160351431611200
1	696	196440007210752000	196440007210752960
2	697	196719662989893824	196719662989894592
4	698	196999318769035296	196999318769036512
8	699	197278974548176960	197278974548178304
16	700	197558630327318816	197558630327319904
32	701	197838286106460480	197838286106461632
64	702	198117941885602336	198117941885603232
128	703	198397597664743968	198397597664744992
1	704	198677253443885728	198677253443886688
2	705	198956909223027616	198956909223028256
4	706	199236565002169120	199236565002170144
8	707	199516220781310848	199516220781311872
16	708	199795876560452672	199795876560453504
32	709	200075532339594144	200075532339595424
64	710	200355188118736096	200355188118736928
128	711	200634843897877600	200634843897878816
1	712	200914499677019328	200914499677020544
2	713	201194155456160896	201194155456162432
4	714	201473811235302880	201473811235303840
8	715	201753467014444608	201753467014445568
16	716	202033122793586368	202033122793587264
32	717	202312778572728032	202312778572728992
64	718	202592434351869824	202592434351870656
128	719	202872090131011296	202872090131012576
1	720	203151745910153152	203151745910154176
2	721	203431401689294720	203431401689296064
4	722	203711057468436448	203711057468437728
8	723	203990713247578208	203990713247579424
16	724	204270369026720032	204270369026721056
32	725	204550024805861824	204550024805862656
64	726	204829680585003648	204829680585004288
128	727	205109336364145152	205109336364146176
1	728	205388992143286592	205388992143288192
2	729	205668647922428736	205668647922429504
4	730	205948303701570368	205948303701571264
8	731	206227959480711904	206227959480713184
16	732	206507615259853696	206507615259854848
32	733	206787271038995552	206787271038996384
64	734	207066926818137280	207066926818138112
128	735	207346582597278912	207346582597279872
1	736	207626238376420704	207626238376421536
2	737	207905894155562304	207905894155563392
4	738	208185549934703968	208185549934705120
8	739	208465205713846048	208465205713846496
16	740	208744861492987488	208744861492988512
32	741	209024517272129344	209024517272130048
64	742	209304173051270880	209304173051271968
128	743	209583828830412448	209583828830413792
1	744	209863484609554240	209863484609555456
2	745	210143140388696224	210143140388696928
4	746	210422796167837792	210422796167838752
8	747	210702451946979520	210702451946980480
16	748	210982107726121184	210982107726122272
32	749	211261763505262944	211261763505263904
64	750	211541419284404832	211541419284405472
128	751	211821075063546336	211821075063547360
1	752	212100730842688032	212100730842689120
2	753	212380386621829856	212380386621830752
4	754	212660042400971456	212660042400972544
8	755	212939698180113312	212939698180114144
16	756	213219353959255072	213219353959255840
32	757	213499009738396576	213499009738397728
64	758	213778665517538368	213778665517539392
128	759	214058321296680128	214058321296681024
1	760	214337977075821760	214337977075822848
2	761	214617632854963584	214617632854964480
4	762	214897288634105024	214897288634106432
8	763	215176944413246976	215176944413247936
16	764	215456600192388672	215456600192389696
32	765	215736255971530304	215736255971531456
64	766	216015911750671968	216015911750673248
128	767	216295567529813856	216295567529814752
1	768	216575223308955680	216575223308956384
2	769	216854879088097184	216854879088098336
4	770	217134534867238912	217134534867240000
8	771	217414190646380672	217414190646381696
16	772	217693846425522432	217693846425523392
32	773	217973502204664192	217973502204665024
64	774	218253157983805952	218253157983806720
