Initial signature: 255	255
255	255	
8	347	104135012687939280	104135012687940112
16	348	104430062873972560	104430062873973680
32	349	104725113060005936	104725113060007184
64	350	105020163246039408	105020163246040560
128	351	105315213432073008	105315213432073840
1	352	105610263618106384	105610263618107312
2	353	105905313804139776	105905313804140800
4	354	106200363990173184	106200363990174240
8	355	106495414176206736	106495414176207568
16	356	106790464362240192	106790464362240960
32	357	107085514548273568	107085514548274464
64	358	107380564734307120	107380564734307760
128	359	107675614920340304	107675614920341456
1	360	107970665106373984	107970665106374624
2	361	108265715292407264	108265715292408224
4	362	108560765478440592	108560765478441744
8	363	108855815664474224	108855815664474992
16	364	109150865850507520	109150865850508544
32	365	109445916036541056	109445916036541888
64	366	109740966222574464	109740966222575328
128	367	110036016408607904	110036016408608768
1	368	110331066594641472	110331066594642048
2	369	110626116780674640	110626116780675760
4	370	110921166966708160	110921166966709088
8	371	111216217152741616	111216217152742512
16	372	111511267338774976	111511267338776000
32	373	111806317524808480	111806317524809376
64	374	112101367710841968	112101367710842736
128	375	112396417896875344	112396417896876240
1	376	112691468082908592	112691468082909840
2	377	112986518268942208	112986518268943104
4	378	113281568454975600	113281568454976560
8	379	113576618641009216	113576618641009824
16	380	113871668827042544	113871668827043344
32	381	114166719013075792	114166719013076976
64	382	114461769199109216	114461769199110400
128	383	114756819385142656	114756819385143840
1	384	115051869571176256	115051869571177088
2	385	115346919757209744	115346919757210480
4	386	115641969943242944	115641969943244128
8	387	115937020129276416	115937020129277536
16	388	116232070315309904	116232070315310896
32	389	116527120501343360	116527120501344320
64	390	116822170687376832	116822170687377696
128	391	117117220873410112	117117220873411296
1	392	117412271059443504	117412271059444752
2	393	117707321245477072	117707321245478064
4	394	118002371431510592	118002371431511392
8	395	118297421617543776	118297421617545088
16	396	118592471803577264	118592471803578448
32	397	118887521989610704	118887521989611888
64	398	119182572175644176	119182572175645264
128	399	119477622361677648	119477622361678672
1	400	119772672547711024	119772672547712144
2	401	120067722733744640	120067722733745408
4	402	120362772919777920	120362772919778976
8	403	120657823105811520	120657823105812256
16	404	120952873291844784	120952873291845840
32	405	121247923477878224	121247923477879280
64	406	121542973663911712	121542973663912640
128	407	121838023849945104	121838023849946128
1	408	122133074035978464	122133074035979616
2	409	122428124222012144	122428124222012816
4	410	122723174408045456	122723174408046352
8	411	123018224594078960	123018224594079728
16	412	123313274780112352	123313274780113184
32	413	123608324966145760	123608324966146656
64	414	123903375152179152	123903375152180112
128	415	124198425338212512	124198425338213632
1	416	124493475524246080	124493475524246912
2	417	124788525710279376	124788525710280496
4	418	125083575896312800	125083575896313920
8	419	125378626082346176	125378626082347424
16	420	125673676268379808	125673676268380640
32	421	125968726454413360	125968726454413968
64	422	126263776640446544	126263776640447632
128	423	126558826826479984	126558826826481072
1	424	126853877012513520	126853877012514384
2	425	127148927198546912	127148927198547872
4	426	127443977384580336	127443977384581296
8	427	127739027570613936	127739027570614576
16	428	128034077756647104	128034077756648256
32	429	128329127942680688	128329127942681552
64	430	128624178128714112	128624178128714976
128	431	128919228314747600	128919228314748368
1	432	129214278500780944	129214278500781872
2	433	129509328686814160	129509328686815536
4	434	129804378872847680	129804378872848864
8	435	130099429058881296	130099429058882128
16	436	130394479244914624	130394479244915648
32	437	130689529430948128	130689529430949024
64	438	130984579616981568	130984579616982432
128	439	131279629803015008	131279629803015872
1	440	131574679989048224	131574679989049504
2	441	131869730175081792	131869730175082816
4	442	132164780361115264	132164780361116192
8	443	132459830547148736	132459830547149600
16	444	132754880733182064	132754880733183120
32	445	133049930919215600	133049930919216464
64	446	133344981105249040	133344981105249872
128	447	133640031291282448	133640031291283344
1	448	133935081477315696	133935081477316944
2	449	134230131663349296	134230131663350224
4	450	134525181849382672	134525181849383696
8	451	134820232035416128	134820232035417120
16	452	135115282221449568	135115282221450528
32	453	135410332407483136	135410332407483840
64	454	135705382593516448	135705382593517376
128	455	136000432779549968	136000432779550736
1	456	136295482965583296	136295482965584256
2	457	136590533151616912	136590533151617520
4	458	136885583337650048	136885583337651232
8	459	137180633523683616	137180633523684544
16	460	137475683709716992	137475683709718016
32	461	137770733895750336	137770733895751552
64	462	138065784081784064	138065784081784672
128	463	138360834267817296	138360834267818320
1	464	138655884453850464	138655884453852000
2	465	138950934639884272	138950934639885072
4	466	139245984825917776	139245984825918416
8	467	139541035011950944	139541035011952128
16	468	139836085197984416	139836085197985504
32	469	140131135384018000	140131135384018800
64	470	140426185570051216	140426185570052432
128	471	140721235756084784	140721235756085744
1	472	141016285942118304	141016285942119072
2	473	141311336128151776	141311336128152480
4	474	141606386314185088	141606386314186016
8	475	141901436500218432	141901436500219552
16	476	142196486686251776	142196486686253056
32	477	142491536872285440	142491536872286272
64	478	142786587058318816	142786587058319744
128	479	143081637244352448	143081637244352992
1	480	143376687430385648	143376687430386640
2	481	143671737616419360	143671737616419808
4	482	143966787802452624	143966787802453392
8	483	144261837988486112	144261837988486752
16	484	144556888174519552	144556888174520192
32	485	144851938360552960	144851938360553664
64	486	145146988546586176	145146988546587328
128	487	145442038732619648	145442038732620672
1	488	145737088918653216	145737088918653984
2	489	146032139104686592	146032139104687488
4	490	146327189290720160	146327189290720800
8	491	146622239476753216	146622239476754560
16	492	146917289662786784	146917289662787872
32	493	147212339848820320	147212339848821216
64	494	147507390034853696	147507390034854720
128	495	147802440220887136	147802440220888096
1	496	148097490406920768	148097490406921344
2	497	148392540592954016	148392540592954976
4	498	148687590778987424	148687590778988448
8	499	148982640965020896	148982640965021792
16	500	149277691151054304	149277691151055264
32	501	149572741337087776	149572741337088672
64	502	149867791523121216	149867791523122112
128	503	150162841709154464	150162841709155680
1	504	150457891895187968	150457891895189056
2	505	150752942081221632	150752942081222272
4	506	151047992267254752	151047992267256032
8	507	151343042453288288	151343042453289312
16	508	151638092639321824	151638092639322656
32	509	151933142825355136	151933142825356224
64	510	152228193011388640	152228193011389600
128	511	152523243197422240	152523243197422816
1	512	152818293383455552	152818293383456384
2	513	153113343569489088	153113343569489728
4	514	153408393755522400	153408393755523296
8	515	153703443941555680	153703443941556832
16	516	153998494127589120	153998494127590272
32	517	154293544313622720	154293544313623552
64	518	154588594499655968	154588594499657184
128	519	154883644685689536	154883644685690432
1	520	155178694871722976	155178694871723872
2	521	155473745057756096	155473745057757632
4	522	155768795243789792	155768795243790816
8	523	156063845429823136	156063845429824288
16	524	156358895615856640	156358895615857664
32	525	156653945801890240	156653945801890944
64	526	156948995987923488	156948995987924576
128	527	157244046173957056	157244046173957824
1	528	157539096359990496	157539096359991264
2	529	157834146546024064	157834146546024576
4	530	158129196732057312	158129196732058208
8	531	158424246918090720	158424246918091616
16	532	158719297104124064	158719297104125152
32	533	159014347290157440	159014347290158656
64	534	159309397476191104	159309397476191872
128	535	159604447662224512	159604447662225280
1	536	159899497848257824	159899497848258848
2	537	160194548034291232	160194548034292320
4	538	160489598220324832	160489598220325600
8	539	160784648406358112	160784648406359136
16	540	161079698592391648	161079698592392480
32	541	161374748778424960	161374748778426048
64	542	161669798964458528	161669798964459360
128	543	161964849150492000	161964849150492704
1	544	162259899336525216	162259899336526368
2	545	162554949522558816	162554949522559648
4	546	162849999708592192	162849999708593152
8	547	163145049894625472	163145049894626688
16	548	163440100080658912	163440100080660128
32	549	163735150266692416	163735150266693504
64	550	164030200452725792	164030200452727008
128	551	164325250638759328	164325250638760288
1	552	164620300824792800	164620300824793696
2	553	164915351010826080	164915351010827296
4	554	165210401196859776	165210401196860480
8	555	165505451382893088	165505451382893984
16	556	165800501568926592	165800501568927360
32	557	166095551754960000	166095551754960832
64	558	166390601940993376	166390601940994336
128	559	166685652127026816	166685652127027712
1	560	166980702313060096	166980702313061312
2	561	167275752499093664	167275752499094624
4	562	167570802685127296	167570802685127872
8	563	167865852871160480	167865852871161504
16	564	168160903057193824	168160903057195040
32	565	168455953243227456	168455953243228288
64	566	168751003429260960	168751003429261664
128	567	169046053615294112	169046053615295328
1	568	169341103801327648	169341103801328672
2	569	169636153987361056	169636153987362144
4	570	169931204173394528	169931204173395552
8	571	170226254359427872	170226254359429024
16	572	170521304545461504	170521304545462272
32	573	170816354731494784	170816354731495872
64	574	171111404917528320	171111404917529216
128	575	171406455103561760	171406455103562592
1	576	171701505289595072	171701505289596160
2	577	171996555475628448	171996555475629664
4	578	172291605661661952	172291605661663040
8	579	172586655847695392	172586655847696416
16	580	172881706033728864	172881706033729824
32	581	173176756219762272	173176756219763296
64	582	173471806405795808	173471806405796640
128	583	173766856591829152	173766856591830112
1	584	174061906777862592	174061906777863552
2	585	174356956963896032	174356956963896992
4	586	174652007149929280	174652007149930624
8	587	174947057335962784	174947057335963936
16	588	175242107521996064	175242107521997536
32	589	175537157708029440	175537157708031040
64	590	175832207894063328	175832207894064032
128	591	176127258080096640	176127258080097536
1	592	176422308266130080	176422308266130976
2	593	176717358452163392	176717358452164544
4	594	177012408638196928	177012408638197888
8	595	177307458824230400	177307458824231232
16	596	177602509010263872	177602509010264640
32	597	177897559196297088	177897559196298304
64	598	178192609382330688	178192609382331584
128	599	178487659568364096	178487659568364992
1	600	178782709754397440	178782709754398528
2	601	179077759940430912	179077759940431936
4	602	179372810126464320	179372810126465408
8	603	179667860312497728	179667860312498816
16	604	179962910498531168	179962910498532256
32	605	180257960684564576	180257960684565728
64	606	180553010870598176	180553010870599008
128	607	180848061056631328	180848061056632672
1	608	181143111242664960	181143111242665920
2	609	181438161428698272	181438161428699488
4	610	181733211614731712	181733211614732928
8	611	182028261800765216	182028261800766240
16	612	182323311986798720	182323311986799616
32	613	182618362172832224	182618362172832992
64	614	182913412358865632	182913412358866464
128	615	183208462544898848	183208462544900064
1	616	183503512730932256	183503512730933536
2	617	183798562916965792	183798562916966880
4	618	184093613102999264	184093613103000288
8	619	184388663289032704	184388663289033664
16	620	184683713475065952	184683713475067296
32	621	184978763661099648	184978763661100480
64	622	185273813847132960	185273813847134048
128	623	185568864033166496	185568864033167328
1	624	185863914219199872	185863914219200832
2	625	186158964405233376	186158964405234208
4	626	186454014591266752	186454014591267712
8	627	186749064777300160	186749064777301120
16	628	187044114963333632	187044114963334528
32	629	187339165149367104	187339165149367936
64	630	187634215335400512	187634215335401408
128	631	187929265521434080	187929265521434656
1	632	188224315707467168	188224315707468448
2	633	188519365893500736	188519365893501760
4	634	188814416079534176	188814416079535200
8	635	189109466265567648	189109466265568544
16	636	189404516451600992	189404516451602080
32	637	189699566637634400	189699566637635552
64	638	189994616823667840	189994616823668992
128	639	190289667009701248	190289667009702400
1	640	190584717195734912	190584717195735616
2	641	190879767381767872	190879767381769536
4	642	191174817567801696	191174817567802592
8	643	191469867753835008	191469867753836096
16	644	191764917939868384	191764917939869600
32	645	192059968125901952	192059968125902912
64	646	192355018311935360	192355018311936384
128	647	192650068497968736	192650068497969824
1	648	192945118684002496	192945118684002944
2	649	193240168870035616	193240168870036704
4	650	193535219056069152	193535219056070048
8	651	193830269242102368	193830269242103648
16	652	194125319428135840	194125319428137056
32	653	194420369614169472	194420369614170304
64	654	194715419800202752	194715419800203904
128	655	195010469986236160	195010469986237312
1	656	195305520172269600	195305520172270752
2	657	195600570358303136	195600570358304096
4	658	195895620544336544	195895620544337568
8	659	196190670730369952	196190670730370976
16	660	196485720916403552	196485720916404256
32	661	196780771102436704	196780771102437984
64	662	197075821288470176	197075821288471392
128	663	197370871474503712	197370871474504672
1	664	197665921660537024	197665921660538240
2	665	197960971846570496	197960971846571648
4	666	198256022032603904	198256022032605120
8	667	198551072218637440	198551072218638400
16	668	198846122404671008	198846122404671712
32	669	199141172590704576	199141172590705024
64	670	199436222776737696	199436222776738784
128	671	199731272962771072	199731272962772224
1	672	200026323148804672	200026323148805504
2	673	200321373334838048	200321373334839008
4	674	200616423520871424	200616423520872512
8	675	200911473706904928	200911473706905824
16	676	201206523892938368	201206523892939264
32	677	201501574078971872	201501574078972640
64	678	201796624265005280	201796624265006112
128	679	202091674451038592	202091674451039616
1	680	202386724637072032	202386724637073056
2	681	202681774823105344	202681774823106624
4	682	202976825009138816	202976825009140032
8	683	203271875195172000	203271875195173664
16	684	203566925381205760	203566925381206784
32	685	203861975567239104	203861975567240320
64	686	204157025753272736	204157025753273568
128	687	204452075939306144	204452075939306976
1	688	204747126125339456	204747126125340544
2	689	205042176311373056	205042176311373824
4	690	205337226497406496	205337226497407264
8	691	205632276683439616	205632276683440960
16	692	205927326869473152	205927326869474304
32	693	206222377055506752	206222377055507584
64	694	206517427241540192	206517427241541024
128	695	206812477427573440	206812477427574592
1	696	207107527613607008	207107527613607904
2	697	207402577799640256	207402577799641536
4	698	207697627985673856	207697627985674816
8	699	207992678171707296	207992678171708192
16	700	208287728357740800	208287728357741568
32	701	208582778543774272	208582778543774976
64	702	208877828729807488	208877828729808640
128	703	209172878915840800	209172878915842144
1	704	209467929101874336	209467929101875488
2	705	209762979287907808	209762979287908896
4	706	210058029473941280	210058029473942304
8	707	210353079659974656	210353079659975744
16	708	210648129846008064	210648129846009216
32	709	210943180032041568	210943180032042592
64	710	211238230218075072	211238230218075968
128	711	211533280404108416	211533280404109440
1	712	211828330590141856	211828330590142880
2	713	212123380776175296	212123380776176320
4	714	212418430962208672	212418430962209824
8	715	212713481148242144	212713481148243168
16	716	213008531334275712	213008531334276480
32	717	213303581520308992	213303581520310080
64	718	213598631706342336	213598631706343616
128	719	213893681892375776	213893681892376992
1	720	214188732078409216	214188732078410432
2	721	214483782264442752	214483782264443776
4	722	214778832450476064	214778832450477344
8	723	215073882636509440	215073882636510784
16	724	215368932822543104	215368932822544000
32	725	215663983008576768	215663983008577216
64	726	215959033194609984	215959033194610880
128	727	216254083380643296	216254083380644384
1	728	216549133566676736	216549133566677824
2	729	216844183752710208	216844183752711232
4	730	217139233938743680	217139233938744640
8	731	217434284124777216	217434284124777920
16	732	217729334310810400	217729334310811616
32	733	218024384496843744	218024384496845152
64	734	218319434682877408	218319434682878368
128	735	218614484868910816	218614484868911776
1	736	218909535054944192	218909535054945280
2	737	219204585240977728	219204585240978624
4	738	219499635427010976	219499635427012256
8	739	219794685613044448	219794685613045600
16	740	220089735799078112	220089735799078816
32	741	220384785985111488	220384785985112320
64	742	220679836171144928	220679836171145760
128	743	220974886357178144	220974886357179360
1	744	221269936543211520	221269936543212864
2	745	221564986729244992	221564986729246272
4	746	221860036915278464	221860036915279680
8	747	222155087101312096	222155087101312864
16	748	222450137287345408	222450137287346432
32	749	222745187473378848	222745187473379872
64	750	223040237659412192	223040237659413408
128	751	223335287845445600	223335287845446816
1	752	223630338031479200	223630338031480096
2	753	223925388217512512	223925388217513664
4	754	224220438403545920	224220438403547136
8	755	224515488589579488	224515488589580384
16	756	224810538775612928	224810538775613824
32	757	225105588961646272	225105588961647360
64	758	225400639147679744	225400639147680768
128	759	225695689333713152	225695689333714176
1	760	225990739519746752	225990739519747456
2	761	226285789705779904	226285789705781184
4	762	226580839891813568	226580839891814400
8	763	226875890077846880	226875890077847904
16	764	227170940263880320	227170940263881344
32	765	227465990449913760	227465990449914784
64	766	227761040635947168	227761040635948256
128	767	228056090821980640	228056090821981600
1	768	228351141008013952	228351141008015168
2	769	228646191194047424	228646191194048576
4	770	228941241380080864	228941241380082016
8	771	229236291566114336	229236291566115360
16	772	229531341752147808	229531341752148768
32	773	229826391938181184	229826391938182272
64	774	230121442124214496	230121442124215840
