Initial signature: 255	255
255	255	
1	56	15898390873732500	15898390873733820
2	57	16152370950819184	16152370950820240
4	58	16406351027906010	16406351027906518
8	59	16660331104992386	16660331104993250
16	60	16914311182078794	16914311182079950
32	61	17168291259165346	17168291259166502
64	62	17422271336251902	17422271336253050
128	63	17676251413338510	17676251413339550
1	64	17930231490425320	17930231490425848
2	65	18184211567511668	18184211567512604
4	66	18438191644598228	18438191644599148
8	67	18692171721684732	18692171721685748
16	68	18946151798771428	18946151798772164
32	69	19200131875857848	19200131875858848
64	70	19454111952944420	19454111952945380
128	71	19708092030030984	19708092030031928
1	72	19962072107117464	19962072107118552
2	73	20216052184204124	20216052184204996
4	74	20470032261290688	20470032261291536
8	75	20724012338377100	20724012338378228
16	76	20977992415463792	20977992415464648
32	77	21231972492550364	21231972492551180
64	78	21485952569636684	21485952569637964
128	79	21739932646723404	21739932646724356
1	80	21993912723809992	21993912723810872
2	81	22247892800896748	22247892800897220
4	82	22501872877983036	22501872877984036
8	83	22755852955069736	22755852955070440
16	84	23009833032156100	23009833032157188
32	85	23263813109242720	23263813109243672
64	86	23517793186329424	23517793186330072
128	87	23771773263415808	23771773263416800
1	88	24025753340502476	24025753340503236
2	89	24279733417588856	24279733417589960
4	90	24533713494675184	24533713494676736
8	91	24787693571762008	24787693571763016
16	92	25041673648848556	25041673648849580
32	93	25295653725935108	25295653725936132
64	94	25549633803021744	25549633803022600
128	95	25803613880108184	25803613880109272
1	96	26057593957194772	26057593957195788
2	97	26311574034281240	26311574034282424
4	98	26565554111367852	26565554111368916
8	99	26819534188454392	26819534188455480
16	100	27073514265540956	27073514265542028
32	101	27327494342627448	27327494342628640
64	102	27581474419714072	27581474419715120
128	103	27835454496800652	27835454496801652
1	104	28089434573887156	28089434573888252
2	105	28343414650973892	28343414650974620
4	106	28597394728060412	28597394728061204
8	107	28851374805146760	28851374805147960
16	108	29105354882233356	29105354882234476
32	109	29359334959319968	29359334959320968
64	110	29613315036406516	29613315036407524
128	111	29867295113492936	29867295113494216
1	112	30121275190579512	30121275190580744
2	113	30375255267666060	30375255267667300
4	114	30629235344752832	30629235344753632
8	115	30883215421839316	30883215421840252
16	116	31137195498925976	31137195498926704
32	117	31391175576012396	31391175576013388
64	118	31645155653098952	31645155653099936
128	119	31899135730185452	31899135730186548
1	120	32153115807272004	32153115807273100
2	121	32407095884358708	32407095884359500
4	122	32661075961444968	32661075961446344
8	123	32915056038531496	32915056038532920
16	124	33169036115618212	33169036115619316
32	125	33423016192704724	33423016192705908
64	126	33676996269791388	33676996269792348
128	127	33930976346878008	33930976346878840
1	128	34184956423964372	34184956423965580
2	129	34438936501051036	34438936501052020
4	130	34692916578137432	34692916578138728
8	131	34946896655224132	34946896655225132
16	132	35200876732310652	35200876732311724
32	133	35454856809397272	35454856809398208
64	134	35708836886483828	35708836886484756
128	135	35962816963570428	35962816963571268
1	136	36216797040656848	36216797040657952
2	137	36470777117743472	36470777117744432
4	138	36724757194830064	36724757194830944
8	139	36978737271916504	36978737271917608
16	140	37232717349003064	37232717349004152
32	141	37486697426089648	37486697426090672
64	142	37740677503176328	37740677503177112
128	143	37994657580262816	37994657580263728
1	144	38248637657349480	38248637657350168
2	145	38502617734435840	38502617734436912
4	146	38756597811522560	38756597811523296
8	147	39010577888609008	39010577888609952
16	148	39264557965695592	39264557965696472
32	149	39518538042782184	39518538042783000
64	150	39772518119868696	39772518119869592
128	151	40026498196955304	40026498196956088
1	152	40280478274041576	40280478274042920
2	153	40534458351128312	40534458351129288
4	154	40788438428214800	40788438428215904
8	155	41042418505301424	41042418505302384
16	156	41296398582387904	41296398582389008
32	157	41550378659474496	41550378659475520
64	158	41804358736561008	41804358736562128
128	159	42058338813647568	42058338813648672
1	160	42312318890734248	42312318890735096
2	161	42566298967820784	42566298967821664
4	162	42820279044907304	42820279044908248
8	163	43074259121993680	43074259121994976
16	164	43328239199080352	43328239199081408
32	165	43582219276166824	43582219276168056
64	166	43836199353253464	43836199353254520
128	167	44090179430339952	44090179430341136
1	168	44344159507426552	44344159507427640
2	169	44598139584513056	44598139584514240
4	170	44852119661599712	44852119661600688
8	171	45106099738686232	45106099738687272
16	172	45360079815772840	45360079815773768
32	173	45614059892859520	45614059892860192
64	174	45868039969945928	45868039969946904
128	175	46122020047032312	46122020047033624
1	176	46376000124119008	46376000124120032
2	177	46629980201205632	46629980201206512
4	178	46883960278292112	46883960278293136
8	179	47137940355378696	47137940355379656
16	180	47391920432465304	47391920432466152
32	181	47645900509551760	47645900509552816
64	182	47899880586638352	47899880586639328
128	183	48153860663724792	48153860663725992
1	184	48407840740811640	48407840740812248
2	185	48661820817897824	48661820817899168
4	186	48915800894984688	48915800894985408
8	187	49169780972071104	49169780972072096
16	188	49423761049157816	49423761049158488
32	189	49677741126243992	49677741126245416
64	190	49931721203330680	49931721203331848
128	191	50185701280417264	50185701280418368
1	192	50439681357503912	50439681357504824
2	193	50693661434590464	50693661434591376
4	194	50947641511676848	50947641511678096
8	195	51201621588763552	51201621588764496
16	196	51455601665850120	51455601665851032
32	197	51709581742936584	51709581742937688
64	198	51963561820023160	51963561820024216
128	199	52217541897109760	52217541897110720
1	200	52471521974196232	52471521974197352
2	201	52725502051283056	52725502051283632
4	202	52979482128369376	52979482128370416
8	203	53233462205455960	53233462205456936
16	204	53487442282542656	53487442282543344
32	205	53741422359629112	53741422359629992
64	206	53995402436715472	53995402436716752
128	207	54249382513802368	54249382513802960
1	208	54503362590888608	54503362590889824
2	209	54757342667975408	54757342667976128
4	210	55011322745061656	55011322745062984
8	211	55265302822148192	55265302822149552
16	212	55519282899234904	55519282899235944
32	213	55773262976321512	55773262976322456
64	214	56027243053408184	56027243053408888
128	215	56281223130494488	56281223130495688
1	216	56535203207581128	56535203207582152
2	217	56789183284667888	56789183284668496
4	218	57043163361754144	57043163361755344
8	219	57297143438840760	57297143438841832
16	220	57551123515927208	57551123515928488
32	221	57805103593013816	57805103593014984
64	222	58059083670100448	58059083670101472
128	223	58313063747186904	58313063747188120
1	224	58567043824273448	58567043824274680
2	225	58821023901360120	58821023901361112
4	226	59075003978446728	59075003978447608
8	227	59328984055533032	59328984055534408
16	228	59582964132619792	59582964132620752
32	229	59836944209706288	59836944209707376
64	230	60090924286792776	60090924286793992
128	231	60344904363879648	60344904363880224
1	232	60598884440965856	60598884440967120
2	233	60852864518052560	60852864518053520
4	234	61106844595139192	61106844595139992
8	235	61360824672225576	61360824672226712
16	236	61614804749312128	61614804749313264
32	237	61868784826398880	61868784826399616
64	238	62122764903485336	62122764903486280
128	239	62376744980571824	62376744980572896
1	240	62630725057658496	62630725057659328
2	241	62884705134744872	62884705134746056
4	242	63138685211831560	63138685211832472
8	243	63392665288918160	63392665288918976
16	244	63646645366004728	63646645366005512
32	245	63900625443091296	63900625443092064
64	246	64154605520177848	64154605520178616
128	247	64408585597264296	64408585597265272
1	248	64662565674350808	64662565674351864
2	249	64916545751437504	64916545751438272
4	250	65170525828523816	65170525828525064
8	251	65424505905610640	65424505905611344
16	252	65678485982696960	65678485982698128
32	253	65932466059783456	65932466059784736
64	254	66186446136870120	66186446136871192
128	255	66440426213956800	66440426213957616
1	256	66694406291043416	66694406291044104
2	257	66948386368129664	66948386368130960
4	258	67202366445216432	67202366445217296
8	259	67456346522302952	67456346522303880
16	260	67710326599389448	67710326599390488
32	261	67964306676476080	67964306676476976
64	262	68218286753562536	68218286753563624
128	263	68472266830649144	68472266830650120
1	264	68726246907735688	68726246907736680
2	265	68980226984822088	68980226984823384
4	266	69234207061908856	69234207061909720
8	267	69488187138995416	69488187138996264
16	268	69742167216081928	69742167216082856
32	269	69996147293168440	69996147293169448
64	270	70250127370254864	70250127370256144
128	271	70504107447341520	70504107447342592
1	272	70758087524428128	70758087524429088
2	273	71012067601514552	71012067601515768
4	274	71266047678601272	71266047678602152
8	275	71520027755687832	71520027755688696
16	276	71774007832774216	71774007832775416
32	277	72027987909861000	72027987909861752
64	278	72281967986947408	72281967986948432
128	279	72535948064033936	72535948064035024
1	280	72789928141120512	72789928141121536
2	281	73043908218207200	73043908218207968
4	282	73297888295293728	73297888295294560
8	283	73551868372380160	73551868372381216
16	284	73805848449466656	73805848449467840
32	285	74059828526553376	74059828526554208
64	286	74313808603639968	74313808603640736
128	287	74567788680726336	74567788680727456
1	288	74821768757813152	74821768757813760
2	289	75075748834899632	75075748834900368
4	290	75329728911986128	75329728911986992
8	291	75583708989072608	75583708989073632
16	292	75837689066159200	75837689066160128
32	293	76091669143245808	76091669143246640
64	294	76345649220332224	76345649220333312
128	295	76599629297418800	76599629297419856
1	296	76853609374505392	76853609374506352
2	297	77107589451592080	77107589451592784
4	298	77361569528678576	77361569528679408
8	299	77615549605765008	77615549605766064
16	300	77869529682851568	77869529682852624
32	301	78123509759938144	78123509759939136
64	302	78377489837024864	78377489837025536
128	303	78631469914111088	78631469914112400
1	304	78885449991197728	78885449991198880
2	305	79139430068284384	79139430068285344
4	306	79393410145370864	79393410145371952
8	307	79647390222457456	79647390222458480
16	308	79901370299543936	79901370299545088
32	309	80155350376630432	80155350376631712
64	310	80409330453717136	80409330453718096
128	311	80663310530803664	80663310530804688
1	312	80917290607890352	80917290607891088
2	313	81171270684976912	81171270684977648
4	314	81425250762063344	81425250762064336
8	315	81679230839149920	81679230839150848
16	316	81933210916236288	81933210916237600
32	317	82187190993323008	82187190993323968
64	318	82441171070409488	82441171070410608
128	319	82695151147496016	82695151147497168
1	320	82949131224582688	82949131224583616
2	321	83203111301669104	83203111301670288
4	322	83457091378755648	83457091378756864
8	323	83711071455842272	83711071455843360
16	324	83965051532928800	83965051532929920
32	325	84219031610015472	84219031610016368
64	326	84473011687101808	84473011687103120
128	327	84726991764188576	84726991764189472
1	328	84980971841274784	84980971841276352
2	329	85234951918361776	85234951918362480
4	330	85488931995448160	85488931995449216
8	331	85742912072534624	85742912072535840
16	332	85996892149621232	85996892149622352
32	333	86250872226707696	86250872226708976
64	334	86504852303794368	86504852303795424
128	335	86758832380880816	86758832380882064
1	336	87012812457967520	87012812457968480
2	337	87266792535054224	87266792535054896
4	338	87520772612140480	87520772612141728
8	339	87774752689227280	87774752689228048
16	340	88028732766313712	88028732766314704
32	341	88282712843400336	88282712843401200
64	342	88536692920486832	88536692920487792
128	343	88790672997573376	88790672997574368
1	344	89044653074659872	89044653074660960
2	345	89298633151746576	89298633151747376
4	346	89552613228833088	89552613228833984
8	347	89806593305919584	89806593305920576
16	348	90060573383006160	90060573383007120
32	349	90314553460092496	90314553460093872
64	350	90568533537179232	90568533537180256
128	351	90822513614265808	90822513614266768
1	352	91076493691352272	91076493691353424
2	353	91330473768438816	91330473768439968
4	354	91584453845525472	91584453845526432
8	355	91838433922612144	91838433922612880
16	356	92092413999698544	92092413999699568
32	357	92346394076785040	92346394076786192
64	358	92600374153871664	92600374153872656
128	359	92854354230958336	92854354230959104
1	360	93108334308044704	93108334308045824
2	361	93362314385131184	93362314385132464
4	362	93616294462217856	93616294462218912
8	363	93870274539304336	93870274539305520
16	364	94124254616391152	94124254616391824
32	365	94378234693477600	94378234693478464
64	366	94632214770564096	94632214770565088
128	367	94886194847650752	94886194847651520
1	368	95140174924737312	95140174924738080
2	369	95394155001823776	95394155001824736
4	370	95648135078910272	95648135078911328
8	371	95902115155996864	95902115155997856
16	372	96156095233083392	96156095233084416
32	373	96410075310170016	96410075310170912
64	374	96664055387256640	96664055387257376
128	375	96918035464343152	96918035464343984
1	376	97172015541429616	97172015541430608
2	377	97425995618516112	97425995618517232
4	378	97679975695602816	97679975695603648
8	379	97933955772689296	97933955772690256
16	380	98187935849775920	98187935849776752
32	381	98441915926862432	98441915926863328
64	382	98695896003948816	98695896003950064
128	383	98949876081035376	98949876081036592
1	384	99203856158121952	99203856158123136
2	385	99457836235208512	99457836235209664
4	386	99711816312295248	99711816312296048
8	387	99965796389381776	99965796389382640
16	388	100219776466468272	100219776466469232
32	389	100473756543554624	100473756543556000
64	390	100727736620641440	100727736620642272
128	391	100981716697727920	100981716697728912
1	392	101235696774814176	101235696774815744
2	393	101489676851901008	101489676851902032
4	394	101743656928987568	101743656928988592
8	395	101997637006073984	101997637006075264
16	396	102251617083160688	102251617083161680
32	397	102505597160247088	102505597160248368
64	398	102759577237333712	102759577237334864
128	399	103013557314420240	103013557314421424
1	400	103267537391506832	103267537391507952
2	401	103521517468593360	103521517468594544
4	402	103775497545679968	103775497545681024
8	403	104029477622766480	104029477622767632
16	404	104283457699853200	104283457699854000
32	405	104537437776939840	104537437776940480
64	406	104791417854026304	104791417854027104
128	407	105045397931112720	105045397931113808
1	408	105299378008199296	105299378008200320
2	409	105553358085285760	105553358085286976
4	410	105807338162372368	105807338162373488
8	411	106061318239458912	106061318239460032
16	412	106315298316545616	106315298316546448
32	413	106569278393632112	106569278393633040
64	414	106823258470718528	106823258470719744
128	415	107077238547805312	107077238547806048
1	416	107331218624891840	107331218624892640
2	417	107585198701978336	107585198701979232
4	418	107839178779064720	107839178779065968
8	419	108093158856151440	108093158856152368
16	420	108347138933237888	108347138933239008
32	421	108601119010324576	108601119010325440
64	422	108855099087411152	108855099087411952
128	423	109109079164497488	109109079164498736
1	424	109363059241584176	109363059241585136
2	425	109617039318670768	109617039318671664
4	426	109871019395757312	109871019395758240
8	427	110124999472843808	110124999472844832
16	428	110378979549930496	110378979549931264
32	429	110632959627016912	110632959627017936
64	430	110886939704103392	110886939704104576
128	431	111140919781189984	111140919781191072
1	432	111394899858276704	111394899858277472
2	433	111648879935363120	111648879935364176
4	434	111902860012449696	111902860012450688
8	435	112156840089536192	112156840089537312
16	436	112410820166623008	112410820166623584
32	437	112664800243709440	112664800243710272
64	438	112918780320795856	112918780320796944
128	439	113172760397882432	113172760397883488
1	440	113426740474968720	113426740474970288
2	441	113680720552055520	113680720552056608
4	442	113934700629141920	113934700629143328
8	443	114188680706228672	114188680706229664
16	444	114442660783315168	114442660783316288
32	445	114696640860401712	114696640860402832
64	446	114950620937488256	114950620937489408
128	447	115204601014574992	115204601014575760
1	448	115458581091661440	115458581091662432
2	449	115712561168748048	115712561168748912
4	450	115966541245834592	115966541245835488
8	451	116220521322921008	116220521322922192
16	452	116474501400007840	116474501400008448
32	453	116728481477094320	116728481477095088
64	454	116982461554180720	116982461554181776
128	455	117236441631267392	117236441631268224
1	456	117490421708353744	117490421708354960
2	457	117744401785440320	117744401785441504
4	458	117998381862526784	117998381862528160
8	459	118252361939613344	118252361939614688
16	460	118506342016700288	118506342016700864
32	461	118760322093786688	118760322093787552
64	462	119014302170873248	119014302170874112
128	463	119268282247959712	119268282247960736
1	464	119522262325046432	119522262325047136
2	465	119776242402132864	119776242402133824
4	466	120030222479219376	120030222479220400
8	467	120284202556305936	120284202556306960
16	468	120538182633392480	120538182633393504
32	469	120792162710479008	120792162710480096
64	470	121046142787565600	121046142787566592
128	471	121300122864652016	121300122864653296
1	472	121554102941738736	121554102941739664
2	473	121808083018825264	121808083018826256
4	474	122062063095911744	122062063095912896
8	475	122316043172998384	122316043172999344
16	476	122570023250084928	122570023250085920
32	477	122824003327171584	122824003327172352
64	478	123077983404258000	123077983404259056
128	479	123331963481344848	123331963481345296
1	480	123585943558431216	123585943558432048
2	481	123839923635517632	123839923635518720
4	482	124093903712604464	124093903712605008
8	483	124347883789690576	124347883789692016
16	484	124601863866777312	124601863866778368
32	485	124855843943863792	124855843943865008
64	486	125109824020950528	125109824020951360
128	487	125363804098037024	125363804098037984
1	488	125617784175123440	125617784175124656
2	489	125871764252210192	125871764252211024
4	490	126125744329296480	126125744329297856
8	491	126379724406383248	126379724406384176
16	492	126633704483469776	126633704483470768
32	493	126887684560556256	126887684560557376
64	494	127141664637642816	127141664637643936
128	495	127395644714729504	127395644714730336
1	496	127649624791816144	127649624791816816
2	497	127903604868902544	127903604868903536
4	498	128157584945989200	128157584945989968
8	499	128411565023075696	128411565023076592
16	500	128665545100162176	128665545100163200
32	501	128919525177248688	128919525177249808
64	502	129173505254335232	129173505254336352
128	503	129427485331421840	129427485331422864
1	504	129681465408508352	129681465408509440
2	505	129935445485594816	129935445485596096
4	506	130189425562681472	130189425562682560
8	507	130443405639768144	130443405639768976
16	508	130697385716854752	130697385716855488
32	509	130951365793941232	130951365793942096
64	510	131205345871027856	131205345871028592
128	511	131459325948114272	131459325948115264
1	512	131713306025200928	131713306025201728
2	513	131967286102287504	131967286102288240
4	514	132221266179373936	132221266179374928
8	515	132475246256460368	132475246256461616
16	516	132729226333547088	132729226333547984
32	517	132983206410633648	132983206410634544
64	518	133237186487720208	133237186487721072
128	519	133491166564806704	133491166564807696
1	520	133745146641893168	133745146641894320
2	521	133999126718979776	133999126718980832
4	522	134253106796066464	134253106796067264
8	523	134507086873152960	134507086873153856
16	524	134761066950239280	134761066950240656
32	525	135015047027326048	135015047027326976
64	526	135269027104412624	135269027104413520
128	527	135523007181499200	135523007181500032
1	528	135776987258585456	135776987258586896
2	529	136030967335672416	136030967335673056
4	530	136284947412758960	136284947412759600
8	531	136538927489845456	136538927489846224
16	532	136792907566931936	136792907566932832
32	533	137046887644018400	137046887644019488
64	534	137300867721105056	137300867721105920
128	535	137554847798191840	137554847798192256
1	536	137808827875277920	137808827875279264
2	537	138062807952364768	138062807952365536
4	538	138316788029451264	138316788029452160
8	539	138570768106537808	138570768106538704
16	540	138824748183624208	138824748183625424
32	541	139078728260710992	139078728260711728
64	542	139332708337797376	139332708337798464
128	543	139586688414884032	139586688414884896
1	544	139840668491970528	139840668491971520
2	545	140094648569056864	140094648569058272
4	546	140348628646143648	140348628646144608
8	547	140602608723230224	140602608723231152
16	548	140856588800316720	140856588800317744
32	549	141110568877403184	141110568877404400
64	550	141364548954489760	141364548954490912
128	551	141618529031576224	141618529031577568
1	552	141872509108663008	141872509108663872
2	553	142126489185749520	142126489185750480
4	554	142380469262836064	142380469262837056
8	555	142634449339922528	142634449339923680
16	556	142888429417009280	142888429417010048
32	557	143142409494095664	143142409494096752
64	558	143396389571182352	143396389571183184
128	559	143650369648268880	143650369648269744
1	560	143904349725355200	143904349725356544
2	561	144158329802442016	144158329802442848
4	562	144412309879528448	144412309879529536
8	563	144666289956615040	144666289956616000
16	564	144920270033701600	144920270033702560
32	565	145174250110788352	145174250110788928
64	566	145428230187874528	145428230187875872
128	567	145682210264961312	145682210264962144
1	568	145936190342047744	145936190342048832
2	569	146190170419134304	146190170419135392
4	570	146444150496220960	146444150496221856
8	571	146698130573307424	146698130573308512
16	572	146952110650394048	146952110650394944
32	573	147206090727480448	147206090727481664
64	574	147460070804567104	147460070804568128
128	575	147714050881653760	147714050881654592
1	576	147968030958740352	147968030958741056
2	577	148222011035826720	148222011035827808
4	578	148475991112913376	148475991112914272
8	579	148729971189999872	148729971190000896
16	580	148983951267086368	148983951267087520
32	581	149237931344173056	149237931344173888
64	582	149491911421259328	149491911421260736
128	583	149745891498346176	149745891498347008
1	584	149999871575432576	149999871575433728
2	585	150253851652519168	150253851652520192
4	586	150507831729605696	150507831729606784
8	587	150761811806692224	150761811806693376
16	588	151015791883778688	151015791883780032
32	589	151269771960865280	151269771960866560
64	590	151523752037951936	151523752037952960
128	591	151777732115038592	151777732115039424
1	592	152031712192125120	152031712192126016
2	593	152285692269211872	152285692269212384
4	594	152539672346298304	152539672346299072
8	595	152793652423384736	152793652423385696
16	596	153047632500471392	153047632500472160
32	597	153301612577557728	153301612577558944
64	598	153555592654644352	153555592654645440
128	599	153809572731730784	153809572731732064
1	600	154063552808817408	154063552808818560
2	601	154317532885904224	154317532885904864
4	602	154571512962990592	154571512962991616
8	603	154825493040077152	154825493040078176
16	604	155079473117163648	155079473117164736
32	605	155333453194250272	155333453194251232
64	606	155587433271336704	155587433271337920
128	607	155841413348423328	155841413348424416
1	608	156095393425509920	156095393425510880
2	609	156349373502596544	156349373502597376
4	610	156603353579683008	156603353579684032
8	611	156857333656769536	156857333656770624
16	612	157111313733856256	157111313733857024
32	613	157365293810942752	157365293810943584
64	614	157619273888029248	157619273888030208
128	615	157873253965115776	157873253965116800
1	616	158127234042202432	158127234042203264
2	617	158381214119288992	158381214119289824
4	618	158635194196375424	158635194196376448
8	619	158889174273462016	158889174273462976
16	620	159143154350548544	159143154350549568
32	621	159397134427635072	159397134427636160
64	622	159651114504721568	159651114504722720
128	623	159905094581808160	159905094581809248
1	624	160159074658894784	160159074658895744
2	625	160413054735981120	160413054735982528
4	626	160667034813068032	160667034813068736
8	627	160921014890154304	160921014890155520
16	628	161174994967241024	161174994967241920
32	629	161428975044327488	161428975044328576
64	630	161682955121414208	161682955121414976
128	631	161936935198500576	161936935198501664
1	632	162190915275587200	162190915275588160
2	633	162444895352673760	162444895352674720
4	634	162698875429760384	162698875429761216
8	635	162952855506846880	162952855506847840
16	636	163206835583933312	163206835583934464
32	637	163460815661019808	163460815661021088
64	638	163714795738106496	163714795738107520
128	639	163968775815192992	163968775815194144
1	640	164222755892279616	164222755892280576
2	641	164476735969366208	164476735969367104
4	642	164730716046452704	164730716046453728
8	643	164984696123539232	164984696123540320
16	644	165238676200625728	165238676200626944
32	645	165492656277712416	165492656277713312
64	646	165746636354798848	165746636354800000
128	647	166000616431885504	166000616431886464
1	648	166254596508972128	166254596508972960
2	649	166508576586058592	166508576586059552
4	650	166762556663145184	166762556663146080
8	651	167016536740231776	167016536740232608
16	652	167270516817318144	167270516817319360
32	653	167524496894404896	167524496894405728
64	654	167778476971491360	167778476971492320
128	655	168032457048578144	168032457048578656
1	656	168286437125664448	168286437125665472
2	657	168540417202750976	168540417202752064
4	658	168794397279837376	168794397279838784
8	659	169048377356924256	169048377356924960
16	660	169302357434010592	169302357434011744
32	661	169556337511097312	169556337511098144
64	662	169810317588183840	169810317588184736
128	663	170064297665270400	170064297665271232
1	664	170318277742356928	170318277742357824
2	665	170572257819443424	170572257819444448
4	666	170826237896529792	170826237896531200
8	667	171080217973616576	171080217973617536
16	668	171334198050703328	171334198050703840
32	669	171588178127789728	171588178127790560
64	670	171842158204876256	171842158204877152
128	671	172096138281962848	172096138281963680
1	672	172350118359049376	172350118359050208
2	673	172604098436136000	172604098436136704
4	674	172858078513222432	172858078513223392
8	675	173112058590309056	173112058590309888
16	676	173366038667395520	173366038667396544
32	677	173620018744482112	173620018744483008
64	678	173873998821568576	173873998821569664
128	679	174127978898655328	174127978898656032
1	680	174381958975741632	174381958975742848
2	681	174635939052828320	174635939052829280
4	682	174889919129915008	174889919129915648
8	683	175143899207001440	175143899207002336
16	684	175397879284088000	175397879284088896
32	685	175651859361174336	175651859361175680
64	686	175905839438261088	175905839438261984
128	687	176159819515347424	176159819515348768
1	688	176413799592434176	176413799592435136
2	689	176667779669520704	176667779669521728
4	690	176921759746607200	176921759746608352
8	691	177175739823693824	177175739823694784
16	692	177429719900780352	177429719900781376
32	693	177683699977867008	177683699977867840
64	694	177937680054953408	177937680054954560
128	695	178191660132040128	178191660132040896
1	696	178445640209126560	178445640209127584
2	697	178699620286213152	178699620286214112
4	698	178953600363299712	178953600363300672
8	699	179207580440386528	179207580440386976
16	700	179461560517472896	179461560517473664
32	701	179715540594559424	179715540594560256
64	702	179969520671645952	179969520671646848
128	703	180223500748732544	180223500748733376
1	704	180477480825818880	180477480825820096
2	705	180731460902905504	180731460902906592
4	706	180985440979992256	180985440979992960
8	707	181239421057078656	181239421057079680
16	708	181493401134165120	181493401134166336
32	709	181747381211251968	181747381211252544
64	710	182001361288338208	182001361288339424
128	711	182255341365424864	182255341365425888
1	712	182509321442511424	182509321442512448
2	713	182763301519597792	182763301519599136
4	714	183017281596684672	183017281596685376
8	715	183271261673771040	183271261673772128
16	716	183525241750857632	183525241750858656
32	717	183779221827944064	183779221827945344
64	718	184033201905030688	184033201905031776
128	719	184287181982117088	184287181982118496
1	720	184541162059203744	184541162059204960
2	721	184795142136290240	184795142136291584
4	722	185049122213376960	185049122213377984
8	723	185303102290463360	185303102290464640
16	724	185557082367549984	185557082367551136
32	725	185811062444636512	185811062444637728
64	726	186065042521723136	186065042521724224
128	727	186319022598809728	186319022598810688
1	728	186573002675896320	186573002675897216
2	729	186826982752982560	186826982752984096
4	730	187080962830069344	187080962830070432
8	731	187334942907156032	187334942907156864
16	732	187588922984242560	187588922984243392
32	733	187842903061328960	187842903061330112
64	734	188096883138415552	188096883138416640
128	735	188350863215502208	188350863215503104
1	736	188604843292588576	188604843292589792
2	737	188858823369675296	188858823369676192
4	738	189112803446761696	189112803446762912
8	739	189366783523848320	189366783523849408
16	740	189620763600934880	189620763600935968
32	741	189874743678021376	189874743678022528
64	742	190128723755107872	190128723755109152
128	743	190382703832194528	190382703832195616
1	744	190636683909281184	190636683909282080
2	745	190890663986367744	190890663986368640
4	746	191144644063454240	191144644063455200
8	747	191398624140540736	191398624140541824
16	748	191652604217627328	191652604217628352
32	749	191906584294713888	191906584294714912
64	750	192160564371800320	192160564371801536
128	751	192414544448887104	192414544448887872
1	752	192668524525973472	192668524525974624
2	753	192922504603060064	192922504603061152
4	754	193176484680146688	193176484680147648
8	755	193430464757233376	193430464757234016
16	756	193684444834319680	193684444834320832
32	757	193938424911406208	193938424911407424
64	758	194192404988492864	194192404988493888
128	759	194446385065579296	194446385065580512
1	760	194700365142665856	194700365142667072
2	761	194954345219752640	194954345219753408
4	762	195208325296839040	195208325296840128
8	763	195462305373925536	195462305373926752
16	764	195716285451012192	195716285451013152
32	765	195970265528098816	195970265528099648
64	766	196224245605185248	196224245605186336
128	767	196478225682271968	196478225682272736
1	768	196732205759358368	196732205759359392
2	769	196986185836444992	196986185836445888
4	770	197240165913531648	197240165913532352
8	771	197494145990618272	197494145990618848
16	772	197748126067704608	197748126067705632
32	773	198002106144791072	198002106144792224
64	774	198256086221877664	198256086221878752
