Initial signature: 255	255
255	255	
2	57	1590528293441794	1590528293442955
4	58	1590528294596725	1590528294597984
8	59	1590528295751878	1590528295752791
16	60	1590528296906832	1590528296907798
32	61	1590528298062054	1590528298062535
64	62	1590528299216684	1590528299217865
128	63	1590528300371776	1590528300372733
1	64	1590528301526823	1590528301527647
2	65	1590528302681844	1590528302682585
4	66	1590528303836556	1590528303837834
8	67	1590528304991559	1590528304992791
16	68	1590528306146585	1590528306147724
32	69	1590528307301703	1590528307302566
64	70	1590528308456621	1590528308457608
128	71	1590528309611693	1590528309612496
1	72	1590528310766610	1590528310767540
2	73	1590528311921364	1590528311922745
4	74	1590528313076460	1590528313077609
8	75	1590528314231437	1590528314232593
16	76	1590528315386561	1590528315387428
32	77	1590528316541529	1590528316542420
64	78	1590528317696274	1590528317697635
128	79	1590528318851515	1590528318852355
1	80	1590528320006324	1590528320007505
2	81	1590528321161406	1590528321162383
4	82	1590528322316317	1590528322317432
8	83	1590528323471366	1590528323472343
16	84	1590528324626346	1590528324627323
32	85	1590528325781364	1590528325782266
64	86	1590528326936126	1590528326937463
128	87	1590528328091243	1590528328092306
1	88	1590528329246164	1590528329247345
2	89	1590528330401145	1590528330402324
4	90	1590528331556132	1590528331557297
8	91	1590528332711274	1590528332712115
16	92	1590528333866238	1590528333867111
32	93	1590528335021147	1590528335022162
64	94	1590528336176181	1590528336177088
128	95	1590528337331265	1590528337331964
1	96	1590528338486069	1590528338487120
2	97	1590528339641076	1590528339642074
4	98	1590528340796344	1590528340796765
8	99	1590528341950989	1590528341952080
16	100	1590528343106157	1590528343106872
32	101	1590528344260978	1590528344262011
64	102	1590528345415944	1590528345417005
128	103	1590528346570841	1590528346572068
1	104	1590528347726055	1590528347726814
2	105	1590528348880979	1590528348881850
4	106	1590528350036025	1590528350036764
8	107	1590528351190933	1590528351191817
16	108	1590528352345681	1590528352347028
32	109	1590528353500811	1590528353501858
64	110	1590528354655675	1590528354656954
128	111	1590528355810877	1590528355811712
1	112	1590528356966042	1590528356966507
2	113	1590528358120925	1590528358121585
4	114	1590528359275784	1590528359276686
8	115	1590528360430648	1590528360431781
16	116	1590528361585511	1590528361586878
32	117	1590528362740623	1590528362741726
64	118	1590528363895447	1590528363896862
128	119	1590528365050769	1590528365051500
1	120	1590528366205587	1590528366206642
2	121	1590528367360537	1590528367361653
4	122	1590528368515644	1590528368516505
8	123	1590528369670688	1590528369671421
16	124	1590528370825592	1590528370826477
32	125	1590528371980682	1590528371981347
64	126	1590528373135522	1590528373136468
128	127	1590528374290429	1590528374291520
1	128	1590528375445565	1590528375446345
2	129	1590528376600500	1590528376601370
4	130	1590528377755591	1590528377756238
8	131	1590528378910275	1590528378911514
16	132	1590528380065326	1590528380066424
32	133	1590528381220315	1590528381221394
64	134	1590528382375232	1590528382376438
128	135	1590528383530374	1590528383531255
1	136	1590528384685341	1590528384686249
2	137	1590528385840261	1590528385841288
4	138	1590528386995200	1590528386996310
8	139	1590528388150116	1590528388151353
16	140	1590528389305196	1590528389306233
32	141	1590528390460184	1590528390461206
64	142	1590528391615129	1590528391616221
128	143	1590528392770100	1590528392771210
1	144	1590528393925043	1590528393926226
2	145	1590528395080077	1590528395081152
4	146	1590528396235120	1590528396236070
8	147	1590528397390107	1590528397391042
16	148	1590528398545049	1590528398546060
32	149	1590528399700061	1590528399701009
64	150	1590528400854912	1590528400856117
128	151	1590528402010178	1590528402010811
1	152	1590528403165012	1590528403165937
2	153	1590528404319846	1590528404321063
4	154	1590528405475169	1590528405475700
8	155	1590528406629921	1590528406630908
16	156	1590528407784921	1590528407785868
32	157	1590528408939874	1590528408940875
64	158	1590528410094931	1590528410095778
128	159	1590528411249882	1590528411250787
1	160	1590528412404835	1590528412405794
2	161	1590528413559934	1590528413560655
4	162	1590528414714691	1590528414715858
8	163	1590528415869752	1590528415870757
16	164	1590528417024735	1590528417025734
32	165	1590528418179640	1590528418180789
64	166	1590528419334587	1590528419335803
128	167	1590528420489716	1590528420490634
1	168	1590528421644650	1590528421645659
2	169	1590528422799686	1590528422800583
4	170	1590528423954719	1590528423955510
8	171	1590528425109587	1590528425110603
16	172	1590528426264667	1590528426265483
32	173	1590528427419557	1590528427420552
64	174	1590528428574664	1590528428575405
128	175	1590528429729510	1590528429730519
1	176	1590528430884466	1590528430885523
2	177	1590528432039546	1590528432040404
4	178	1590528433194676	1590528433195233
8	179	1590528434349629	1590528434350240
16	180	1590528435504448	1590528435505381
32	181	1590528436659457	1590528436660332
64	182	1590528437814328	1590528437815421
128	183	1590528438969453	1590528438970256
1	184	1590528440124343	1590528440125326
2	185	1590528441279233	1590528441280396
4	186	1590528442434317	1590528442435273
8	187	1590528443589269	1590528443590280
16	188	1590528444744294	1590528444745216
32	189	1590528445899294	1590528445900176
64	190	1590528447054135	1590528447055295
128	191	1590528448209181	1590528448210209
1	192	1590528449364192	1590528449365157
2	193	1590528450519092	1590528450520217
4	194	1590528451674096	1590528451675174
8	195	1590528452829073	1590528452830156
16	196	1590528453984162	1590528453985027
32	197	1590528455139031	1590528455140118
64	198	1590528456294065	1590528456295045
128	199	1590528457449103	1590528457449967
1	200	1590528458604146	1590528458604883
2	201	1590528459759052	1590528459759938
4	202	1590528460913903	1590528460915046
8	203	1590528462068969	1590528462069940
16	204	1590528463223948	1590528463224922
32	205	1590528464378725	1590528464380104
64	206	1590528465533995	1590528465534794
128	207	1590528466688643	1590528466690106
1	208	1590528467843872	1590528467844837
2	209	1590528468998927	1590528468999742
4	210	1590528470153787	1590528470154842
8	211	1590528471308699	1590528471309891
16	212	1590528472463686	1590528472464863
32	213	1590528473618723	1590528473619786
64	214	1590528474773952	1590528474774517
128	215	1590528475928860	1590528475929569
1	216	1590528477083750	1590528477084639
2	217	1590528478238802	1590528478239548
4	218	1590528479393618	1590528479394692
8	219	1590528480548771	1590528480549498
16	220	1590528481703779	1590528481704450
32	221	1590528482858470	1590528482859719
64	222	1590528484013522	1590528484014627
128	223	1590528485168494	1590528485169615
1	224	1590528486323484	1590528486324585
2	225	1590528487478597	1590528487479433
4	226	1590528488633525	1590528488634464
8	227	1590528489788401	1590528489789548
16	228	1590528490943539	1590528490944371
32	229	1590528492098377	1590528492099492
64	230	1590528493253461	1590528493254368
128	231	1590528494408444	1590528494409346
1	232	1590528495563319	1590528495564430
2	233	1590528496718438	1590528496719271
4	234	1590528497873461	1590528497874208
8	235	1590528499028268	1590528499029361
16	236	1590528500183242	1590528500184347
32	237	1590528501338230	1590528501339319
64	238	1590528502493122	1590528502494388
128	239	1590528503648256	1590528503649213
1	240	1590528504803144	1590528504804286
2	241	1590528505958189	1590528505959200
4	242	1590528507113282	1590528507114067
8	243	1590528508268234	1590528508269075
16	244	1590528509423181	1590528509424089
32	245	1590528510578025	1590528510579204
64	246	1590528511733038	1590528511734151
128	247	1590528512888068	1590528512889081
1	248	1590528514042979	1590528514044130
2	249	1590528515197999	1590528515199071
4	250	1590528516352987	1590528516354042
8	251	1590528517508094	1590528517508896
16	252	1590528518662920	1590528518664029
32	253	1590528519817983	1590528519818926
64	254	1590528520972890	1590528520973980
128	255	1590528522128044	1590528522128785
1	256	1590528523282951	1590528523283839
2	257	1590528524437838	1590528524438911
4	258	1590528525592826	1590528525593884
8	259	1590528526747775	1590528526748894
16	260	1590528527902787	1590528527903842
32	261	1590528529057900	1590528529058689
64	262	1590528530212702	1590528530213848
128	263	1590528531367593	1590528531368916
1	264	1590528532522673	1590528532523796
2	265	1590528533677717	1590528533678712
4	266	1590528534832713	1590528534833676
8	267	1590528535987730	1590528535988619
16	268	1590528537142618	1590528537143691
32	269	1590528538297619	1590528538298650
64	270	1590528539452650	1590528539453579
128	271	1590528540607657	1590528540608533
1	272	1590528541762488	1590528541763662
2	273	1590528542917672	1590528542918438
4	274	1590528544072531	1590528544073538
8	275	1590528545227428	1590528545228601
16	276	1590528546382670	1590528546383320
32	277	1590528547537550	1590528547538399
64	278	1590528548692396	1590528548693513
128	279	1590528549847369	1590528549848501
1	280	1590528551002327	1590528551003502
2	281	1590528552157398	1590528552158392
4	282	1590528553312504	1590528553313245
8	283	1590528554467317	1590528554468393
16	284	1590528555622347	1590528555623322
32	285	1590528556777136	1590528556778493
64	286	1590528557932389	1590528557933200
128	287	1590528559087438	1590528559088111
1	288	1590528560242282	1590528560243227
2	289	1590528561397074	1590528561398395
4	290	1590528562552159	1590528562553270
8	291	1590528563707060	1590528563708329
16	292	1590528564862212	1590528564863138
32	293	1590528566017174	1590528566018135
64	294	1590528567172136	1590528567173133
128	295	1590528568327134	1590528568328095
1	296	1590528569482075	1590528569483115
2	297	1590528570637112	1590528570638038
4	298	1590528571792067	1590528571793042
8	299	1590528572947132	1590528572947937
16	300	1590528574102148	1590528574102882
32	301	1590528575256947	1590528575258042
64	302	1590528576412007	1590528576412942
128	303	1590528577566853	1590528577568056
1	304	1590528578721924	1590528578722945
2	305	1590528579876839	1590528579877990
4	306	1590528581031876	1590528581032913
8	307	1590528582186828	1590528582187922
16	308	1590528583341766	1590528583342944
32	309	1590528584496720	1590528584497949
64	310	1590528585651946	1590528585652683
128	311	1590528586806511	1590528586808078
1	312	1590528587961692	1590528587962857
2	313	1590528589116636	1590528589117874
4	314	1590528590271810	1590528590272660
8	315	1590528591426758	1590528591427671
16	316	1590528592581752	1590528592582637
32	317	1590528593736627	1590528593737722
64	318	1590528594891600	1590528594892710
128	319	1590528596046603	1590528596047666
1	320	1590528597201552	1590528597202677
2	321	1590528598356601	1590528598357588
4	322	1590528599511737	1590528599512412
8	323	1590528600666418	1590528600667692
16	324	1590528601821465	1590528601822605
32	325	1590528602976527	1590528602977502
64	326	1590528604131570	1590528604132420
128	327	1590528605286559	1590528605287390
1	328	1590528606441428	1590528606442481
2	329	1590528607596448	1590528607597421
4	330	1590528608751484	1590528608752345
8	331	1590528609906490	1590528609907300
16	332	1590528611061421	1590528611062328
32	333	1590528612216313	1590528612217396
64	334	1590528613371388	1590528613372281
128	335	1590528614526293	1590528614527337
1	336	1590528615681333	1590528615682256
2	337	1590528616836345	1590528616837204
4	338	1590528617991215	1590528617992294
8	339	1590528619146278	1590528619147192
16	340	1590528620301328	1590528620302101
32	341	1590528621456220	1590528621457169
64	342	1590528622611131	1590528622612218
128	343	1590528623766073	1590528623767236
1	344	1590528624921187	1590528624922082
2	345	1590528626076020	1590528626077209
4	346	1590528627231305	1590528627231885
8	347	1590528628386013	1590528628387136
16	348	1590528629541098	1590528629542012
32	349	1590528630696134	1590528630696935
64	350	1590528631851243	1590528631851786
128	351	1590528633005876	1590528633007114
1	352	1590528634160975	1590528634161974
2	353	1590528635315781	1590528635317129
4	354	1590528636470865	1590528636472004
8	355	1590528637625852	1590528637626977
16	356	1590528638780895	1590528638781894
32	357	1590528639935920	1590528639936829
64	358	1590528641090789	1590528641091920
128	359	1590528642245848	1590528642246821
1	360	1590528643400952	1590528643401677
2	361	1590528644555696	1590528644556893
4	362	1590528645710723	1590528645711826
8	363	1590528646865865	1590528646866644
16	364	1590528648020705	1590528648021765
32	365	1590528649175469	1590528649176960
64	366	1590528650330735	1590528650331654
128	367	1590528651485744	1590528651486606
1	368	1590528652640758	1590528652641552
2	369	1590528653795618	1590528653796651
4	370	1590528654950699	1590528654951530
8	371	1590528656105662	1590528656106527
16	372	1590528657260788	1590528657261362
32	373	1590528658415532	1590528658416577
64	374	1590528659570793	1590528659571276
128	375	1590528660725496	1590528660726534
1	376	1590528661880388	1590528661881602
2	377	1590528663035635	1590528663036314
4	378	1590528664190410	1590528664191500
8	379	1590528665345459	1590528665346410
16	380	1590528666500506	1590528666501323
32	381	1590528667655462	1590528667656327
64	382	1590528668810257	1590528668811492
128	383	1590528669965313	1590528669966396
1	384	1590528671120344	1590528671121325
2	385	1590528672275333	1590528672276296
4	386	1590528673430273	1590528673431316
8	387	1590528674585278	1590528674586271
16	388	1590528675740133	1590528675741376
32	389	1590528676895275	1590528676896195
64	390	1590528678050429	1590528678051000
128	391	1590528679205181	1590528679206208
1	392	1590528680360097	1590528680361252
2	393	1590528681515172	1590528681516137
4	394	1590528682670133	1590528682671136
8	395	1590528683825143	1590528683826087
16	396	1590528684980211	1590528684980978
32	397	1590528686135170	1590528686135979
64	398	1590528687290158	1590528687290952
128	399	1590528688444916	1590528688446153
1	400	1590528689600091	1590528689600939
2	401	1590528690755035	1590528690755954
4	402	1590528691910086	1590528691910863
8	403	1590528693064869	1590528693066040
16	404	1590528694220012	1590528694220858
32	405	1590528695374786	1590528695376043
64	406	1590528696529877	1590528696530912
128	407	1590528697684756	1590528697685993
1	408	1590528698839864	1590528698840845
2	409	1590528699994918	1590528699995751
4	410	1590528701149934	1590528701150695
8	411	1590528702304672	1590528702305917
16	412	1590528703459681	1590528703460869
32	413	1590528704614852	1590528704615657
64	414	1590528705769918	1590528705770551
128	415	1590528706924791	1590528706925638
1	416	1590528708079489	1590528708080900
2	417	1590528709234644	1590528709235705
4	418	1590528710389703	1590528710390606
8	419	1590528711544724	1590528711545546
16	420	1590528712699494	1590528712700735
32	421	1590528713854444	1590528713855745
64	422	1590528715009393	1590528715010757
128	423	1590528716164588	1590528716165522
1	424	1590528717319524	1590528717320545
2	425	1590528718474465	1590528718475564
4	426	1590528719629578	1590528719630411
8	427	1590528720784469	1590528720785480
16	428	1590528721939552	1590528721940357
32	429	1590528723094574	1590528723095295
64	430	1590528724249475	1590528724250354
128	431	1590528725404458	1590528725405331
1	432	1590528726559368	1590528726560381
2	433	1590528727714339	1590528727715370
4	434	1590528728869595	1590528728870074
8	435	1590528730024425	1590528730025204
16	436	1590528731179402	1590528731180187
32	437	1590528732334189	1590528732335360
64	438	1590528733489284	1590528733490226
128	439	1590528734644144	1590528734645325
1	440	1590528735799280	1590528735800149
2	441	1590528736954238	1590528736955151
4	442	1590528738109261	1590528738110089
8	443	1590528739264013	1590528739265296
16	444	1590528740419193	1590528740420076
32	445	1590528741574109	1590528741575120
64	446	1590528742728883	1590528742730307
128	447	1590528743884260	1590528743884889
1	448	1590528745039002	1590528745040108
2	449	1590528746194019	1590528746195050
4	450	1590528747349011	1590528747350018
8	451	1590528748504089	1590528748504900
16	452	1590528749659033	1590528749659916
32	453	1590528750813914	1590528750814995
64	454	1590528751968925	1590528751969945
128	455	1590528753123947	1590528753124882
1	456	1590528754278986	1590528754279803
2	457	1590528755433948	1590528755434801
4	458	1590528756588909	1590528756589800
8	459	1590528757743903	1590528757744766
16	460	1590528758898910	1590528758899719
32	461	1590528760053672	1590528760054917
64	462	1590528761208869	1590528761209680
128	463	1590528762363891	1590528762364619
1	464	1590528763518643	1590528763519826
2	465	1590528764673751	1590528764674678
4	466	1590528765828791	1590528765829598
8	467	1590528766983764	1590528766984586
16	468	1590528768138858	1590528768139451
32	469	1590528769293510	1590528769294759
64	470	1590528770448519	1590528770449710
128	471	1590528771603560	1590528771604630
1	472	1590528772758569	1590528772759580
2	473	1590528773913672	1590528773914437
4	474	1590528775068496	1590528775069574
8	475	1590528776223691	1590528776224338
16	476	1590528777378541	1590528777379448
32	477	1590528778533442	1590528778534508
64	478	1590528779688478	1590528779689431
128	479	1590528780843210	1590528780844660
1	480	1590528781998424	1590528781999406
2	481	1590528783153541	1590528783154249
4	482	1590528784308384	1590528784309365
8	483	1590528785463266	1590528785464443
16	484	1590528786618598	1590528786619072
32	485	1590528787773422	1590528787774207
64	486	1590528788928405	1590528788929185
128	487	1590528790083334	1590528790084215
1	488	1590528791238174	1590528791239335
2	489	1590528792393088	1590528792394381
4	490	1590528793548128	1590528793549301
8	491	1590528794703222	1590528794704167
16	492	1590528795858188	1590528795859161
32	493	1590528797013222	1590528797014088
64	494	1590528798168066	1590528798169203
128	495	1590528799322991	1590528799324238
1	496	1590528800478124	1590528800479065
2	497	1590528801633011	1590528801634138
4	498	1590528802787971	1590528802789138
8	499	1590528803942905	1590528803944164
16	500	1590528805098109	1590528805098920
32	501	1590528806252811	1590528806254179
64	502	1590528807407884	1590528807409066
128	503	1590528808562830	1590528808564080
1	504	1590528809717967	1590528809718903
2	505	1590528810873011	1590528810873819
4	506	1590528812027990	1590528812028799
8	507	1590528813182921	1590528813183829
16	508	1590528814337745	1590528814338965
32	509	1590528815492944	1590528815493725
64	510	1590528816647772	1590528816648857
128	511	1590528817802651	1590528817803938
1	512	1590528818957634	1590528818958915
2	513	1590528820112726	1590528820113783
4	514	1590528821267583	1590528821268886
8	515	1590528822422616	1590528822423813
16	516	1590528823577580	1590528823578809
32	517	1590528824732722	1590528824733627
64	518	1590528825887699	1590528825888611
128	519	1590528827042674	1590528827043595
1	520	1590528828197630	1590528828198599
2	521	1590528829352557	1590528829353633
4	522	1590528830507592	1590528830508557
8	523	1590528831662708	1590528831663402
16	524	1590528832817736	1590528832818333
32	525	1590528833972330	1590528833973699
64	526	1590528835127525	1590528835128464
128	527	1590528836282367	1590528836283582
1	528	1590528837437538	1590528837438371
2	529	1590528838592321	1590528838593549
4	530	1590528839747417	1590528839748412
8	531	1590528840902407	1590528840903382
16	532	1590528842057281	1590528842058468
32	533	1590528843212419	1590528843213291
64	534	1590528844367242	1590528844368428
128	535	1590528845522274	1590528845523355
1	536	1590528846677219	1590528846678370
2	537	1590528847832124	1590528847833425
4	538	1590528848987410	1590528848988099
8	539	1590528850142383	1590528850143086
16	540	1590528851297246	1590528851298183
32	541	1590528852452298	1590528852453092
64	542	1590528853607195	1590528853608154
128	543	1590528854762205	1590528854763104
1	544	1590528855917195	1590528855918074
2	545	1590528857072017	1590528857073212
4	546	1590528858227106	1590528858228083
8	547	1590528859382049	1590528859383100
16	548	1590528860537131	1590528860537978
32	549	1590528861692108	1590528861692962
64	550	1590528862846784	1590528862848245
128	551	1590528864002086	1590528864002903
1	552	1590528865156909	1590528865158040
2	553	1590528866311941	1590528866312969
4	554	1590528867466844	1590528867468025
8	555	1590528868621836	1590528868622993
16	556	1590528869776759	1590528869778030
32	557	1590528870931685	1590528870933065
64	558	1590528872086816	1590528872087893
128	559	1590528873241898	1590528873242771
1	560	1590528874396929	1590528874397701
2	561	1590528875551894	1590528875552695
4	562	1590528876706835	1590528876707714
8	563	1590528877861966	1590528877862543
16	564	1590528879016713	1590528879017756
32	565	1590528880171729	1590528880172700
64	566	1590528881326804	1590528881327585
128	567	1590528882481775	1590528882482575
1	568	1590528883636847	1590528883637462
2	569	1590528884791544	1590528884792725
4	570	1590528885946610	1590528885947619
8	571	1590528887101691	1590528887102498
16	572	1590528888256529	1590528888257620
32	573	1590528889411456	1590528889412653
64	574	1590528890566735	1590528890567334
128	575	1590528891721377	1590528891722652
1	576	1590528892876548	1590528892877441
2	577	1590528894031518	1590528894032431
4	578	1590528895186354	1590528895187555
8	579	1590528896341426	1590528896342444
16	580	1590528897496295	1590528897497534
32	581	1590528898651514	1590528898652275
64	582	1590528899806392	1590528899807357
128	583	1590528900961338	1590528900962372
1	584	1590528902116428	1590528902117241
2	585	1590528903271268	1590528903272362
4	586	1590528904426353	1590528904427236
8	587	1590528905581226	1590528905582323
16	588	1590528906736152	1590528906737358
32	589	1590528907891327	1590528907892143
64	590	1590528909046349	1590528909047081
128	591	1590528910201308	1590528910202081
1	592	1590528911356131	1590528911357219
2	593	1590528912511170	1590528912512139
4	594	1590528913666210	1590528913667059
8	595	1590528914821083	1590528914822146
16	596	1590528915975973	1590528915977216
32	597	1590528917131026	1590528917132123
64	598	1590528918286079	1590528918287030
128	599	1590528919441084	1590528919441985
1	600	1590528920596170	1590528920596860
2	601	1590528921751104	1590528921751886
4	602	1590528922905875	1590528922907074
8	603	1590528924061038	1590528924061871
16	604	1590528925215920	1590528925216949
32	605	1590528926370853	1590528926371976
64	606	1590528927526076	1590528927526713
128	607	1590528928680984	1590528928681765
1	608	1590528929835950	1590528929836759
2	609	1590528930990850	1590528930991819
4	610	1590528932145801	1590528932146829
8	611	1590528933300765	1590528933301824
16	612	1590528934455778	1590528934456772
32	613	1590528935610881	1590528935611628
64	614	1590528936765765	1590528936766704
128	615	1590528937920566	1590528937921864
1	616	1590528939075634	1590528939076755
2	617	1590528940230642	1590528940231707
4	618	1590528941385807	1590528941386502
8	619	1590528942540631	1590528942541638
16	620	1590528943695758	1590528943696471
32	621	1590528944850685	1590528944851504
64	622	1590528946005436	1590528946006713
128	623	1590528947160485	1590528947161625
1	624	1590528948315645	1590528948316425
2	625	1590528949470441	1590528949471588
4	626	1590528950625428	1590528950626561
8	627	1590528951780392	1590528951781557
16	628	1590528952935409	1590528952936500
32	629	1590528954090569	1590528954091300
64	630	1590528955245276	1590528955246553
128	631	1590528956400298	1590528956401491
1	632	1590528957555246	1590528957556503
2	633	1590528958710498	1590528958711211
4	634	1590528959865431	1590528959866239
8	635	1590528961020388	1590528961021241
16	636	1590528962175373	1590528962176216
32	637	1590528963330200	1590528963331349
64	638	1590528964485247	1590528964486263
128	639	1590528965640186	1590528965641284
1	640	1590528966795102	1590528966796327
2	641	1590528967950122	1590528967951268
4	642	1590528969105182	1590528969106167
8	643	1590528970260084	1590528970261225
16	644	1590528971415225	1590528971416045
32	645	1590528972570036	1590528972571193
64	646	1590528973725161	1590528973726028
128	647	1590528974880143	1590528974881006
1	648	1590528976034972	1590528976036138
2	649	1590528977190089	1590528977190980
4	650	1590528978345143	1590528978345887
8	651	1590528979500015	1590528979500974
16	652	1590528980655137	1590528980655812
32	653	1590528981809885	1590528981811024
64	654	1590528982964999	1590528982965870
128	655	1590528984119959	1590528984120871
1	656	1590528985274909	1590528985275880
2	657	1590528986429845	1590528986430905
4	658	1590528987584983	1590528987585727
8	659	1590528988739790	1590528988740880
16	660	1590528989894639	1590528989895990
32	661	1590528991049700	1590528991050889
64	662	1590528992204792	1590528992205757
128	663	1590528993359805	1590528993360704
1	664	1590528994514650	1590528994515819
2	665	1590528995669761	1590528995670668
4	666	1590528996824740	1590528996825650
8	667	1590528997979658	1590528997980691
16	668	1590528999134544	1590528999135766
32	669	1590529000289560	1590529000290709
64	670	1590529001444524	1590529001445705
128	671	1590529002599690	1590529002600499
1	672	1590529003754521	1590529003755628
2	673	1590529004909529	1590529004910580
4	674	1590529006064466	1590529006065603
8	675	1590529007219590	1590529007220439
16	676	1590529008374573	1590529008375416
32	677	1590529009529531	1590529009530418
64	678	1590529010684333	1590529010685576
128	679	1590529011839543	1590529011840326
1	680	1590529012994544	1590529012995285
2	681	1590529014149436	1590529014150353
4	682	1590529015304272	1590529015305478
8	683	1590529016459496	1590529016460214
16	684	1590529017614189	1590529017615480
32	685	1590529018769324	1590529018770305
64	686	1590529019924236	1590529019925353
128	687	1590529021079143	1590529021080406
1	688	1590529022234399	1590529022235110
2	689	1590529023389353	1590529023390116
4	690	1590529024544276	1590529024545153
8	691	1590529025699189	1590529025700201
16	692	1590529026854187	1590529026855163
32	693	1590529028009167	1590529028010142
64	694	1590529029164175	1590529029165095
128	695	1590529030319183	1590529030320047
1	696	1590529031474052	1590529031475137
2	697	1590529032629017	1590529032630132
4	698	1590529033783935	1590529033785174
8	699	1590529034939138	1590529034939931
16	700	1590529036094254	1590529036094775
32	701	1590529037248983	1590529037250006
64	702	1590529038403917	1590529038405033
128	703	1590529039558972	1590529039559938
1	704	1590529040713916	1590529040714953
2	705	1590529041868964	1590529041869865
4	706	1590529043023963	1590529043024827
8	707	1590529044178873	1590529044179876
16	708	1590529045333782	1590529045334927
32	709	1590529046489017	1590529046489652
64	710	1590529047643936	1590529047644693
128	711	1590529048798836	1590529048799753
1	712	1590529049953757	1590529049954793
2	713	1590529051108747	1590529051109763
4	714	1590529052263725	1590529052264744
8	715	1590529053418576	1590529053419854
16	716	1590529054573640	1590529054574749
32	717	1590529055728713	1590529055729636
64	718	1590529056883739	1590529056884570
128	719	1590529058038660	1590529058039609
1	720	1590529059193478	1590529059194751
2	721	1590529060348415	1590529060349774
4	722	1590529061503533	1590529061504616
8	723	1590529062658508	1590529062659601
16	724	1590529063813404	1590529063814665
32	725	1590529064968535	1590529064969494
64	726	1590529066123261	1590529066124728
128	727	1590529067278677	1590529067279273
1	728	1590529068433453	1590529068434456
2	729	1590529069588512	1590529069589357
4	730	1590529070743428	1590529070744402
8	731	1590529071898517	1590529071899272
16	732	1590529073053337	1590529073054412
32	733	1590529074208521	1590529074209188
64	734	1590529075363272	1590529075364397
128	735	1590529076518268	1590529076519361
1	736	1590529077673339	1590529077674251
2	737	1590529078828363	1590529078829187
4	738	1590529079983210	1590529079984299
8	739	1590529081138301	1590529081139168
16	740	1590529082293107	1590529082294322
32	741	1590529083448171	1590529083449218
64	742	1590529084603072	1590529084604277
128	743	1590529085758286	1590529085759023
1	744	1590529086913207	1590529086914062
2	745	1590529088067985	1590529088069245
4	746	1590529089222796	1590529089224393
8	747	1590529090378043	1590529090379106
16	748	1590529091532939	1590529091534170
32	749	1590529092687969	1590529092689100
64	750	1590529093843076	1590529093843954
128	751	1590529094997985	1590529094999004
1	752	1590529096152917	1590529096154032
2	753	1590529097307845	1590529097309064
4	754	1590529098462965	1590529098463904
8	755	1590529099617729	1590529099619100
16	756	1590529100772957	1590529100773832
32	757	1590529101927852	1590529101928897
64	758	1590529103082792	1590529103083917
128	759	1590529104237958	1590529104238711
1	760	1590529105392767	1590529105393863
2	761	1590529106547904	1590529106548685
4	762	1590529107702940	1590529107703609
8	763	1590529108857827	1590529108858682
16	764	1590529110012798	1590529110013671
32	765	1590529111167739	1590529111168691
64	766	1590529112322697	1590529112323692
128	767	1590529113477477	1590529113478872
1	768	1590529114632914	1590529114633396
2	769	1590529115787599	1590529115788671
4	770	1590529116942478	1590529116943752
8	771	1590529118097882	1590529118098307
16	772	1590529119252637	1590529119253513
32	773	1590529120407581	1590529120408529
64	774	1590529121562496	1590529121563573
